                       Wind MFI and SWE Data, 1 hour resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np        Psw      Epsilon      VBs    
2000  280  73770281       3.20       0.41      -0.68       2.96      427.6        5.1    1.79423      0.000    0.00000
2000  280  77395250       3.61      -1.21      -2.17       2.35      433.5        6.0    2.17331      0.020    0.00000
2000  280  81032515       3.98      -1.58      -2.67       2.44      435.2        6.5    2.37211      0.036    0.00000
2000  280  84579179       3.94      -1.60      -3.01       1.93      432.0        6.1    2.20255      0.071    0.00000
2000  281   1802618       4.00      -1.03      -3.61       1.20      424.1        8.4    2.92041      0.159    0.00000
2000  281   5432056       4.03      -0.05      -3.96       0.10      418.8        5.7    1.94974      0.322    0.00000
2000  281   8967977       3.98       0.67      -3.90      -0.28      415.2        6.4    2.12946      0.376    0.11741
2000  281  12605374       4.23       0.39      -4.15      -0.43      410.3        5.4    1.75824      0.446    0.17846
2000  281  16238021       4.16       0.35      -4.08      -0.50      408.8        6.1    1.97492      0.442    0.20292
2000  281  19772408       4.46      -0.40      -4.37      -0.37      406.9        4.6    1.47375      0.473    0.14948
2000  281  23414267       3.86       0.11      -3.56      -0.33      406.9        5.9    1.90706      0.361    0.13477
2000  281  27040775       3.73       1.81      -3.11       0.38      395.8        4.4    1.32695      0.212    0.00000
2000  281  30578230       3.67       0.41      -3.43      -0.18      403.0        5.3    1.66837      0.299    0.07238
2000  281  34210878       4.23      -0.96      -3.76      -1.20      411.1        6.4    2.09243      0.625    0.49530
2000  281  37842703       3.90       0.36      -3.06      -2.24      390.0        6.3    1.84489      0.746    0.87173
2000  281  41373160       3.93       1.45      -2.06      -2.76      389.3        7.0    2.06245      0.970    1.07334
2000  281  45010417       3.76       1.52      -0.03      -3.17      388.6        5.9    1.72089      1.093    1.23029
2000  281  48643050       3.44       1.06       0.80      -3.04      390.7        4.2    1.23347      0.890    1.18640
2000  281  52180484       3.24       1.09       0.22      -2.66      388.8        4.2    1.24067      0.813    1.03321
2000  281  55814628       3.05       2.55       0.71      -0.85      369.4        4.8    1.27095      0.535    0.31246
2000  281  59444187       3.12       2.14      -1.29       1.33      374.3        4.5    1.21032      0.014    0.00000
2000  281  62981777       2.90       1.47      -2.21       0.04      372.9        4.2    1.13522      0.150    0.00000
2000  281  66608273       3.26       1.75      -2.35       0.53      366.4        4.8    1.24864      0.119    0.00000
2000  281  70240921       3.33       0.32      -2.84       0.69      367.5        4.2    1.09149      0.119    0.00000
2000  281  73779914       3.46       1.40      -2.80      -0.23      362.4        4.1    1.03309      0.253    0.08203
2000  281  77420085       3.59       2.07      -1.36       2.34      354.7        4.2    1.02449      0.004    0.00000
2000  281  81043664       3.18       2.03      -1.87       0.87      357.2        3.9    0.96035      0.060    0.00000
2000  281  84579585       3.01       2.13      -1.92       0.00      357.8        5.4    1.34121      0.161    0.00000
2000  282   1812088       1.74       0.75      -1.45       0.16      367.4        5.7    1.49989      0.044    0.00000
