         Wind MFI and SWE Data, 1 minute resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np    
                           nT         nT         nT         nT        km/s       cm^3   
1998  126  28167371       8.07       7.35      -0.13      -3.31      466.7        0.5
1998  126  28258371       8.10       7.51      -0.53      -2.91      464.3        0.5
1998  126  28346921       8.13       7.60      -0.98      -2.69      463.9        0.5
1998  126  28438457       8.13       7.52      -1.19      -2.82      464.6        0.5
1998  126  28529121       8.09       7.41      -1.18      -3.02      467.8        0.5
1998  126  28618582       8.03       7.48      -1.40      -2.55      464.5        0.5
1998  126  28705998       8.00       7.48      -1.31      -2.49      459.1        0.6
1998  126  28796861       7.98       7.68      -1.07      -1.85      454.3        0.5
1998  126  28887179       7.98       7.76      -0.98      -1.57      454.0        0.6
1998  126  28977429       8.00       7.84      -0.72      -1.45      453.1        0.5
1998  126  29071509       8.04       7.85      -0.72      -1.57      453.4        0.5
1998  126  29161759       8.14       7.47      -1.19      -2.95      455.6        0.4
1998  126  29252007       8.17       7.32      -1.27      -3.38      461.3        0.4
1998  126  29342257       8.17       7.45      -1.12      -3.16      461.8        0.4
1998  126  29432507       8.17       7.58      -1.02      -2.86      457.0        0.4
1998  126  29522755       8.16       7.55      -1.20      -2.83      459.0        0.4
1998  126  29613005       8.16       7.61      -0.88      -2.78      456.8        0.4
1998  126  29703255       8.15       7.46      -1.09      -3.02      460.4        0.4
1998  126  29792683       8.16       7.66      -1.23      -2.51      458.2        0.4
1998  126  29883755       8.16       7.73      -1.20      -2.29      458.0        0.4
1998  126  29974001       8.14       7.78      -1.27      -2.03      456.0        0.4
1998  126  30064253       8.17       7.72      -0.92      -2.47      459.6        0.4
1998  126  30156619       8.18       7.69      -0.91      -2.61      460.5        0.4
1998  126  30247761       8.18       7.73      -0.74      -2.57      458.2        0.4
1998  126  30338009       8.20       7.78      -0.90      -2.44      457.7        0.4
1998  126  30428259       8.21       7.73      -0.36      -2.72      459.4        0.4
1998  126  30518507       8.23       7.74      -0.75      -2.68      460.7        0.4
1998  126  30608757       8.22       7.97      -1.10      -1.67      455.8        0.4
1998  126  30698185       8.22       7.87      -1.06      -2.14      456.7        0.4
1998  126  30790621       8.23       7.80      -0.97      -2.37      463.4        0.5
1998  126  30880800       8.23       7.69      -1.53      -2.49      465.6        0.4
1998  126  30969683       8.22       7.70      -2.05      -1.96      464.0        0.4
1998  126  31059935       8.18       7.72      -2.16      -1.61      462.2        0.4
1998  126  31151583       8.17       7.72      -1.47      -2.20      467.0        0.4
1998  126  31241867       8.20       7.64      -0.87      -2.81      466.7        0.4
1998  126  31332117       8.17       7.48      -0.82      -3.17      466.6        0.5
1998  126  31423189       8.19       7.59      -0.82      -2.93      470.6        0.4
1998  126  31512544       8.20       7.37      -1.27      -3.35      476.3        0.4
1998  126  31602794       8.17       7.60      -1.25      -2.70      471.3        0.4
1998  126  31691681       8.13       7.67      -1.46      -2.19      461.5        0.5
1998  126  31781929       8.10       7.87      -1.52      -1.03      457.4        0.5
1998  126  31871427       8.11       7.89      -1.20      -1.42      457.6        0.5
1998  126  31962464       8.12       7.83      -0.95      -1.94      465.5        0.5
1998  126  32052712       8.15       7.85      -1.05      -1.93      466.2        0.4
1998  126  32142105       8.23       7.78      -1.14      -2.40      478.8        0.4
1998  126  32232425       8.28       7.51      -1.25      -3.22      477.7        0.4
1998  126  32321783       8.20       7.22      -1.01      -3.74      475.2        0.5
1998  126  32412031       8.16       7.26      -1.00      -3.59      468.1        0.5
1998  126  32502281       8.15       7.32      -1.04      -3.43      469.1        0.5
1998  126  32592601       8.17       7.36      -0.98      -3.41      468.8        0.5
1998  126  32681488       8.28       7.47      -0.93      -3.45      464.1        0.6
1998  126  32771734       8.29       7.62      -1.13      -3.05      462.2        0.5
1998  126  32860304       8.27       7.54      -1.01      -3.24      463.7        0.6
1998  126  32950730       8.29       7.64      -1.10      -3.02      457.4        0.6
1998  126  33040980       8.33       7.67      -1.11      -3.05      457.6        0.6
1998  126  33134238       8.36       7.41      -0.79      -3.75      481.2        0.4
1998  126  33225847       8.27       7.32      -0.94      -3.73      486.1        0.4
1998  126  33316097       8.22       7.29      -0.78      -3.70      493.0        0.4
1998  126  33404984       8.25       7.31      -0.77      -3.74      474.4        0.5
1998  126  33495234       8.29       7.47      -0.93      -3.48      477.0        0.5
1998  126  33583769       8.37       7.63      -1.14      -3.25      466.1        0.5
1998  126  33672515       8.35       7.71      -1.21      -2.98      458.3        0.6
1998  126  33763253       8.32       7.74      -1.23      -2.79      452.1        0.6
1998  126  33854140       8.37       7.76      -1.21      -2.90      462.9        0.5
1998  126  33943476       8.35       7.67      -1.26      -3.06      459.1        0.5
1998  126  34033722       8.34       7.63      -1.13      -3.16      456.3        0.5
1998  126  34126804       8.28       7.64      -1.22      -2.95      458.7        0.6
1998  126  34217230       8.27       7.79      -1.29      -2.46      458.5        0.7
1998  126  34307269       8.31       7.79      -1.43      -2.51      459.1        0.7
1998  126  34397730       8.29       7.74      -1.26      -2.67      459.1        0.7
1998  126  34487980       8.35       7.73      -1.28      -2.88      459.0        0.6
1998  126  34581027       8.36       7.66      -1.49      -2.99      459.4        0.6
1998  126  34672031       8.34       7.56      -1.73      -3.05      451.5        0.8
1998  126  34761703       8.37       7.67      -1.57      -2.95      459.7        0.6
1998  126  34853281       8.49       7.84      -1.59      -2.84      473.8        0.5
1998  126  34945035       8.64       8.03      -1.11      -2.97      474.8        0.4
1998  126  35035285       8.63       8.01      -1.49      -2.81      476.3        0.4
1998  126  35127039       8.59       7.89      -1.52      -3.03      478.5        0.4
1998  126  35218792       8.56       7.85      -1.60      -3.02      469.7        0.5
1998  126  35309078       8.64       8.03      -1.23      -2.95      472.4        0.4
1998  126  35399292       8.65       8.03      -1.45      -2.85      474.9        0.4
1998  126  35489542       8.68       7.89      -1.97      -3.04      472.1        0.4
1998  126  35579789       8.70       7.87      -2.01      -3.10      474.9        0.4
1998  126  35669429       8.67       8.06      -1.04      -3.01      468.2        0.4
1998  126  35760499       8.66       8.01      -1.07      -3.09      472.8        0.4
1998  126  35850750       8.64       7.90      -1.16      -3.25      481.5        0.4
1998  126  35940824       8.66       7.93      -1.09      -3.29      486.8        0.4
1998  126  36031214       8.66       7.92      -1.50      -3.14      482.3        0.4
1998  126  36121464       8.66       7.76      -1.37      -3.58      486.3        0.4
1998  126  36211539       8.65       7.70      -1.40      -3.67      484.8        0.4
1998  126  36301789       8.67       7.65      -1.45      -3.79      480.1        0.4
1998  126  36392074       8.68       7.60      -1.43      -3.94      484.4        0.4
1998  126  36483792       8.69       7.53      -1.46      -4.08      486.5        0.4
1998  126  36574042       8.70       7.41      -1.61      -4.25      486.1        0.4
1998  126  36662964       8.78       7.58      -1.45      -4.17      482.9        0.4
1998  126  36753214       8.79       7.72      -1.29      -4.00      478.0        0.4
1998  126  36842679       8.80       7.86      -1.25      -3.75      467.4        0.4
1998  126  36932859       8.82       7.81      -1.32      -3.88      471.7        0.4
1998  126  37023109       8.81       7.85      -1.29      -3.79      466.6        0.4
1998  126  37113429       8.82       7.79      -1.26      -3.93      467.3        0.4
1998  126  37199843       8.85       8.00      -0.64      -3.70      462.5        0.4
1998  126  37290093       8.88       8.26      -0.27      -3.20      458.2        0.4
1998  126  37380343       8.96       8.09      -0.16      -3.84      464.9        0.4
1998  126  37470593       8.99       8.13      -0.04      -3.81      466.2        0.4
1998  126  37562488       9.02       8.06       0.22      -4.01      478.7        0.4
1998  126  37651917       9.02       7.99       0.01      -4.16      469.8        0.4
1998  126  37741343       9.00       8.00      -0.43      -4.08      467.4        0.4
1998  126  37832417       9.02       8.02      -0.20      -4.12      473.8        0.4
1998  126  37922667       9.04       8.06      -0.76      -4.00      472.7        0.4
1998  126  38012917       9.08       8.06      -0.40      -4.17      475.1        0.4
1998  126  38103167       9.10       8.08      -0.26      -4.18      477.1        0.4
1998  126  38193417       9.09       8.05      -0.28      -4.23      471.5        0.4
1998  126  38283667       9.09       8.01      -0.27      -4.29      475.3        0.4
1998  126  38373917       9.02       7.94      -0.24      -4.27      475.6        0.4
1998  126  38464167       8.99       8.00       0.04      -4.08      469.5        0.4
1998  126  38553593       8.96       8.03       0.27      -3.96      464.0        0.4
1998  126  38644667       8.98       8.12       0.70      -3.76      468.8        0.4
1998  126  38734917       8.96       8.13       0.87      -3.66      468.1        0.3
1998  126  38825167       8.94       7.96       1.34      -3.82      478.8        0.4
1998  126  38916238       8.96       8.05       0.92      -3.81      473.1        0.4
1998  126  39007855       9.07       8.11       0.01      -4.04      483.2        0.3
1998  126  39096738       9.09       7.98       0.18      -4.34      480.9        0.4
1998  126  39189996       9.14       8.08      -0.16      -4.26      477.0        0.4
1998  126  39280246       9.20       8.13      -0.46      -4.29      478.2        0.4
1998  126  39370496       9.21       8.17      -0.60      -4.21      482.1        0.4
1998  126  39460746       9.24       8.16      -0.89      -4.23      487.0        0.4
1998  126  39550996       9.24       8.14      -0.92      -4.27      485.3        0.4
1998  126  39644253       9.21       8.09      -0.24      -4.40      479.2        0.5
1998  126  39734503       9.20       8.08       0.32      -4.38      482.0        0.5
1998  126  39824753       9.19       8.08       0.31      -4.35      479.2        0.5
1998  126  39915003       9.18       7.96       0.74      -4.40      485.8        0.5
1998  126  40005253       9.19       7.99       0.46      -4.35      484.5        0.4
1998  126  40095503       9.18       7.98       0.64      -4.47      482.8        0.5
1998  126  40185753       9.16       7.85       0.74      -4.65      489.0        0.5
1998  126  40279011       9.17       7.93       0.97      -4.48      484.0        0.6
1998  126  40369261       9.23       8.00       1.28      -4.41      485.8        0.5
1998  126  40459511       9.17       7.88       1.92      -4.28      480.5        0.6
1998  126  40549761       9.18       7.90       2.16      -4.15      482.2        0.5
1998  126  40640007       9.13       7.96       1.75      -4.12      481.3        0.5
1998  126  40733949       9.12       7.88       1.63      -4.28      481.3        0.7
1998  126  40820507       9.11       7.83       1.87      -4.27      479.2        0.7
1998  126  40910757       9.11       7.70       2.37      -4.22      486.1        0.7
1998  126  41001007       9.10       7.65       2.33      -4.32      486.1        0.6
1998  126  41091257       9.15       7.94       1.00      -4.41      476.7        0.6
1998  126  41181507       9.15       7.85       1.00      -4.59      482.7        0.5
1998  126  41271757       9.09       7.96       1.01      -4.26      475.4        0.6
1998  126  41365699       9.04       7.28       2.88      -4.46      489.8        0.8
1998  126  41452257       9.01       7.49       2.23      -4.42      486.1        0.6
1998  126  41546199       9.08       7.86       1.62      -4.24      482.8        0.6
1998  126  41632757       9.09       7.77       1.77      -4.38      487.7        0.6
1998  126  41724511       9.05       7.57       2.46      -4.29      499.1        0.6
1998  126  41816949       9.06       7.62       2.23      -4.26      488.0        0.7
1998  126  41903507       9.06       7.68       2.15      -4.21      483.1        0.5
1998  126  41997449       9.12       7.81       2.02      -4.21      483.2        0.6
1998  126  42085441       9.04       7.71       0.63      -4.44      488.1        0.6
1998  126  42175695       9.09       7.78      -0.66      -4.65      504.8        0.4
1998  126  42265945       9.11       7.75      -1.10      -4.66      497.5        0.5
1998  126  42356195       9.13       7.71      -1.16      -4.75      500.9        0.4
1998  126  42444937       9.14       7.84      -1.79      -4.34      495.8        0.4
1998  126  42535187       9.10       8.00      -1.45      -4.09      491.9        0.4
1998  126  42625437       9.08       8.01      -1.17      -4.11      487.3        0.4
1998  126  42715687       9.06       7.95      -1.06      -4.20      485.3        0.4
1998  126  42805937       9.07       7.97      -1.12      -4.16      483.2        0.5
1998  126  42896187       9.04       8.11      -0.79      -3.88      480.4        0.4
1998  126  42985617       9.00       8.11      -1.04      -3.71      475.8        0.4
1998  126  43083457       8.92       7.19       0.25      -5.01      513.9        0.9
1998  126  43173636       8.91       7.15      -0.35      -5.14      516.1        0.8
1998  126  43262523       8.97       7.05       0.36      -5.39      535.0        0.3
1998  126  43354207       8.89       6.80       1.55      -5.51      543.1        0.6
1998  126  43439054       8.79       8.01      -1.48      -2.84      483.0        0.5
1998  126  43534707       8.76       7.41      -0.47      -4.59      513.4        0.6
1998  126  43621878       8.69       7.13       0.50      -4.92      519.7        0.7
1998  126  43713703       8.62       6.68       0.34      -5.41      527.9        0.5
1998  126  43803203       8.63       7.06       0.20      -4.92      520.4        0.6
1998  126  43895636       8.53       7.05       0.43      -4.75      527.0        0.7
1998  126  44072519       8.69       7.28       0.91      -4.66      511.6        0.5
1998  126  44256027       8.51       7.14       0.85      -4.54      520.7        0.5
1998  126  44347640       8.48       7.24       1.03      -4.30      521.3        0.5
1998  126  44436523       8.62       7.38       1.01      -4.33      513.5        0.6
1998  126  44530464       8.70       7.35       1.00      -4.51      510.7        0.5
1998  126  44617027       8.79       7.47       1.29      -4.44      502.0        0.5
1998  126  44706382       8.71       7.44       1.04      -4.36      505.4        0.5
1998  126  44797527       8.71       7.14       1.26      -4.83      523.8        0.5
1998  126  44887773       8.76       7.31       1.45      -4.58      515.6        0.5
1998  126  44978027       8.93       7.53       2.19      -4.23      516.2        0.5
1998  126  45071964       8.85       7.19       1.70      -4.41      512.2        0.8
1998  126  45168160       8.45       2.56      -2.30      -7.53      606.8        0.8
1998  126  45253218       8.35       4.00      -0.66      -7.28      579.6        0.7
1998  126  45343398       8.33       5.07      -0.04      -6.58      534.1        0.7
1998  126  45432281       8.54       6.31       0.84      -5.14      507.8        0.6
1998  126  45521710       8.98       7.84       1.51      -4.08      501.7        0.6
1998  126  45611960       8.99       7.87       1.46      -4.04      500.4        0.6
1998  126  45700023       9.00       8.04       1.29      -3.83      491.2        0.6
1998  126  45790273       8.97       8.21       1.67      -3.20      486.3        0.6
1998  126  45972136       8.92       8.18       1.80      -3.04      491.0        0.6
1998  126  46061023       8.79       8.26       1.67      -2.51      484.2        0.7
1998  126  46151273       8.77       8.14       1.72      -2.75      486.2        0.7
1998  126  46242890       8.73       8.09       1.72      -2.79      487.6        0.6
1998  126  46333136       8.63       8.06       1.66      -2.63      482.2        0.6
1998  126  46423390       8.73       8.17       1.61      -2.60      485.1        0.6
1998  126  46512097       8.70       8.16       1.48      -2.64      485.3        0.6
1998  126  46603886       8.67       8.10       1.47      -2.70      483.0        0.6
1998  126  46694136       8.60       8.04       1.44      -2.68      482.8        0.6
1998  126  46783023       8.51       7.95       1.21      -2.81      481.6        0.7
1998  126  46873273       8.56       7.98       1.26      -2.82      480.1        0.7
1998  126  46964886       8.58       7.93       1.44      -2.95      481.0        0.6
1998  126  47052949       8.55       8.02       1.07      -2.74      476.8        0.7
1998  126  47144019       8.51       7.91       1.32      -2.84      485.9        0.6
1998  126  47234269       8.49       7.95       1.31      -2.60      480.1        0.6
1998  126  47323699       8.49       8.10       0.89      -2.35      473.5        0.7
1998  126  47413878       8.41       8.02       0.99      -2.24      472.0        0.5
1998  126  47504128       8.44       8.16       0.27      -2.13      474.5        0.6
1998  126  47594449       8.45       8.20       0.23      -2.02      471.7        0.5
1998  126  47684628       8.38       8.13       0.32      -2.02      478.6        0.6
1998  126  47774878       8.35       8.08       0.40      -2.07      479.6        0.7
1998  126  47865199       8.38       8.11       0.45      -2.05      468.6        0.6
1998  126  47955378       8.31       8.06       0.48      -1.97      479.9        0.7
1998  126  48045628       8.31       8.04       0.53      -2.03      477.9        0.7
1998  126  48135949       8.30       8.03       0.56      -2.03      469.4        0.6
1998  126  48226199       8.27       8.01       0.53      -1.96      467.8        0.6
1998  126  48316378       8.41       8.12       0.54      -2.10      468.7        0.5
1998  126  48406699       8.36       8.09       0.68      -1.97      466.0        0.6
1998  126  48496878       8.30       8.05       0.62      -1.92      471.5        0.5
1998  126  48587128       8.28       8.05       0.61      -1.86      472.2        0.5
1998  126  48677378       8.31       8.09       0.59      -1.77      471.9        0.5
1998  126  48767628       8.25       8.04       0.70      -1.68      467.4        0.6
1998  126  48857949       8.24       8.02       0.65      -1.77      468.2        0.5
1998  126  48948128       8.23       8.00       0.51      -1.87      468.4        0.5
1998  126  49038378       8.25       8.03       0.39      -1.83      466.9        0.5
1998  126  49128628       8.21       7.99       0.30      -1.85      470.6        0.5
1998  126  49218089       8.15       7.92       0.68      -1.81      465.3        0.6
1998  126  49311347       8.14       7.93       0.66      -1.67      464.1        0.6
1998  126  49401597       8.15       7.93       0.62      -1.80      463.7        0.6
1998  126  49492707       8.14       7.91       0.59      -1.83      466.8        0.6
1998  126  49582886       8.16       7.93       0.56      -1.82      467.5        0.6
1998  126  49672312       8.09       7.85       0.28      -1.94      466.4        0.6
1998  126  49761812       8.06       7.77       0.29      -2.12      465.1        0.7
1998  126  50033312       7.87       7.76       0.57      -1.12      466.3        0.7
1998  126  50123597       7.84       7.77       0.34      -0.99      471.3        0.6
1998  126  50214636       7.88       7.78       0.21      -1.24      474.7        0.5
1998  126  50302558       8.01       7.91       0.11      -1.23      460.2        0.6
1998  126  50395136       7.94       7.84       0.04      -1.28      457.0        0.6
1998  126  50485386       7.86       7.73       0.08      -1.40      458.6        0.7
1998  126  50577820       7.71       7.58      -0.09      -1.41      470.9        0.7
1998  126  50665886       7.94       7.81      -0.05      -1.43      457.5        0.6
1998  126  50758320       7.96       7.85       0.18      -1.32      464.2        0.6
1998  126  50849394       7.84       7.73       0.39      -1.21      471.1        0.7
1998  126  50939644       7.77       7.67       0.40      -0.95      480.1        0.5
1998  126  51031398       7.71       7.60       0.39      -1.18      478.5        0.6
1998  126  51122363       7.57       7.41       0.37      -1.45      496.9        0.6
1998  126  51212582       7.58       7.36       0.19      -1.77      479.0        0.6
1998  126  51302863       7.53       7.34       0.09      -1.52      487.4        0.5
1998  126  51391574       7.61       7.45      -0.07      -1.51      476.2        0.5
1998  126  51481824       7.58       7.45       0.28      -1.26      473.1        0.6
1998  126  51573582       7.63       7.45      -0.00      -1.66      486.4        0.6
1998  126  51661644       7.64       7.48       0.10      -1.55      478.8        0.6
1998  126  51750320       7.57       7.42      -0.05      -1.44      475.6        0.5
1998  126  51846726       7.75       7.50      -0.46      -1.52      483.1        0.5
1998  126  51928562       7.66       7.47      -0.12      -1.66      467.0        0.6
1998  126  52019632       7.56       7.39      -0.18      -1.59      473.0        0.5
1998  126  52109882       7.51       7.35      -0.35      -1.51      474.3        0.5
1998  126  52199308       7.68       7.51      -0.44      -1.52      466.4        0.5
1998  126  52288054       7.54       7.40      -0.31      -1.43      459.9        0.6
1998  126  52378480       7.54       7.36      -0.59      -1.51      460.1        0.5
1998  126  52465687       7.79       7.53      -1.24      -1.56      459.8        0.7
1998  126  52555117       7.80       7.47      -1.62      -1.50      459.2        0.7
1998  126  52646187       7.81       7.53      -1.38      -1.51      461.3        0.7
1998  126  52737800       7.79       7.45      -1.72      -1.45      468.2        0.6
1998  126  52823679       7.83       7.61      -0.76      -1.52      460.9        0.5
1998  126  52915292       7.85       7.71      -0.28      -1.47      461.6        0.5
1998  126  53003359       7.84       7.72      -0.24      -1.36      456.7        0.5
1998  126  53094429       7.81       7.67      -0.11      -1.45      462.0        0.5
1998  126  53184539       7.80       7.68      -0.07      -1.35      456.6        0.5
1998  126  53274929       7.73       7.51      -0.91      -1.55      461.1        0.6
1998  126  53363535       7.70       7.45      -1.24      -1.49      452.5        0.7
1998  126  53454609       7.73       7.41      -1.79      -1.28      457.9        0.6
1998  126  53544859       7.65       7.34      -1.67      -1.39      458.6        0.6
1998  126  53635109       7.61       7.30      -1.51      -1.52      460.5        0.6
1998  126  53724535       7.59       7.30      -1.55      -1.33      448.4        0.7
1998  126  53814035       7.50       7.23      -1.38      -1.36      446.1        0.7
1998  126  53905035       7.51       7.18      -1.57      -1.54      448.8        0.6
1998  126  53995285       7.52       7.21      -1.18      -0.76      447.0        0.6
1998  126  54085535       7.51       7.21      -1.78      -1.09      445.6        0.7
1998  126  54175785       7.52       7.27      -1.30      -1.37      443.5        0.7
1998  126  54266035       7.53       7.23      -1.81      -1.00      445.0        0.7
1998  126  54359292       7.52       7.28      -1.29      -1.31      444.9        0.6
1998  126  54449542       7.54       7.36      -0.79      -1.41      446.6        0.6
1998  126  54539792       7.54       7.25      -1.19      -1.61      450.2        0.6
1998  126  54630042       7.47       7.28      -1.08      -1.22      446.5        0.6
1998  126  54720292       7.50       7.29      -1.14      -1.31      448.8        0.6
1998  126  54813550       7.49       7.31      -0.95      -1.35      449.4        0.6
1998  126  54903800       7.48       7.25      -1.04      -1.49      450.0        0.6
1998  126  54994050       7.43       7.12      -1.37      -1.58      449.4        0.6
1998  126  55085124       7.43       7.01      -1.78      -1.68      459.5        0.6
1998  126  55175374       7.45       7.08      -1.50      -1.73      457.6        0.6
1998  126  55265625       7.42       7.01      -1.59      -1.75      459.3        0.6
1998  126  55355875       7.39       6.70      -2.45      -1.92      464.8        0.6
1998  126  55448238       7.36       6.34      -3.18      -1.89      472.5        0.6
1998  126  55541500       7.20       5.76      -3.91      -1.81      499.4        0.7
1998  126  55631749       7.22       5.82      -3.86      -1.81      490.7        0.7
1998  126  55720632       7.23       5.78      -3.98      -1.74      480.8        0.7
1998  126  55810132       7.25       6.30      -3.04      -1.82      473.2        0.8
1998  126  55899558       7.32       6.60      -2.24      -2.24      473.6        0.8
1998  126  55989808       7.43       6.71      -1.67      -2.65      469.0        0.7
1998  126  56080058       7.40       6.74      -1.55      -2.55      469.4        0.7
1998  126  56171132       7.36       6.56      -2.64      -2.02      472.0        0.7
1998  126  56260558       7.40       6.51      -2.17      -2.74      471.4        0.6
1998  126  56352449       7.41       6.44      -2.46      -2.70      482.5        0.8
1998  126  56441160       7.55       6.53      -2.77      -2.57      475.9        0.6
1998  126  56536570       7.45       5.82      -3.96      -2.42      490.2        0.8
1998  126  56622378       7.44       6.13      -3.31      -2.58      486.5        0.6
1998  126  56716390       7.44       4.98      -4.24      -3.52      517.4        0.8
1998  126  56803664       7.40       5.80      -3.30      -3.14      489.6        0.7
1998  126  56893949       7.35       6.11      -2.74      -3.03      492.6        0.9
1998  126  56984167       7.28       6.03      -2.47      -3.25      495.5        0.9
1998  126  57075812       7.23       6.07      -2.47      -3.04      491.2        0.8
1998  126  57163195       7.27       6.30      -1.57      -3.25      487.9        0.9
1998  126  57254949       7.31       6.32      -1.90      -3.13      491.4        0.9
1998  126  57343695       7.34       6.17      -2.50      -3.08      483.0        0.9
1998  126  57439070       7.32       5.98      -3.22      -2.71      485.5        1.0
1998  126  57525699       7.31       6.13      -2.96      -2.65      490.1        0.8
1998  126  57617246       7.30       5.96      -3.64      -2.10      492.4        0.9
1998  126  57707496       7.33       6.27      -3.14      -1.97      495.9        0.8
1998  126  57795628       7.20       6.70      -2.00      -1.70      478.7        1.0
1998  126  57888816       7.23       5.72      -3.91      -1.86      511.1        1.0
1998  126  57979066       7.24       5.18      -4.89      -1.21      508.6        1.0
1998  126  58071503       7.18       5.05      -4.84      -1.59      520.7        1.0
1998  126  58158746       7.14       5.13      -4.73      -1.44      505.7        0.9
1998  126  58250499       7.03       5.07      -4.72      -1.04      518.9        1.1
1998  126  58339246       7.00       5.50      -3.92      -1.75      498.6        0.9
1998  126  58429562       6.97       5.17      -4.23      -1.75      497.0        1.1
1998  126  58522753       6.92       4.10      -5.11      -2.17      525.2        1.2
1998  126  58613003       6.84       4.03      -5.05      -2.17      538.7        1.1
1998  126  58698128       6.74       5.70      -3.29      -1.12      475.3        1.0
1998  126  58791386       6.77       3.80      -4.73      -1.87      502.6        1.0
1998  126  58889085       6.86       3.99      -4.45      -1.95      557.1        0.9
1998  126  58969703       6.88       5.88      -2.64      -2.08      485.2        1.0
1998  126  59062136       6.92       5.74      -2.94      -2.46      500.4        1.0
1998  126  59152386       6.89       5.49      -3.51      -2.21      496.0        1.0
1998  126  59242566       6.88       4.77      -4.45      -1.94      505.0        0.9
1998  126  59330699       6.94       5.91      -3.03      -1.90      482.8        0.9
1998  126  59426144       7.03       6.18      -2.84      -1.63      494.6        0.9
1998  126  59513316       7.09       6.63      -2.12      -1.34      478.3        0.7
1998  126  59603636       7.03       6.74      -1.53      -1.25      479.1        0.8
1998  126  59693167       7.21       6.69      -2.20      -1.47      478.2        0.6
1998  126  59784136       7.20       6.75      -2.06      -1.42      476.0        0.7
1998  126  59876535       7.17       6.56      -2.47      -1.49      474.2        0.6
1998  126  59967644       7.22       6.47      -2.76      -1.62      485.5        0.6
1998  126  60058714       7.11       6.44      -2.50      -1.68      480.5        0.9
1998  126  60148929       7.11       6.37      -2.73      -1.57      485.8        0.8
1998  126  60238394       7.06       6.26      -2.96      -1.29      481.8        0.7
1998  126  60329464       6.98       5.93      -2.98      -2.13      491.0        0.8
1998  126  60419679       6.92       5.86      -3.01      -1.90      493.7        0.9
1998  126  60511261       6.86       5.53      -3.96      -0.64      502.1        0.9
1998  126  60603156       6.85       5.51      -3.85      -1.14      513.9        0.9
1998  126  60691757       6.88       5.84      -3.34      -1.40      491.2        1.0
1998  126  60958957       6.87       6.18      -2.70      -1.07      475.9        1.0
1998  126  61050570       6.92       6.60      -1.86      -0.64      477.9        0.9
1998  126  61140890       6.91       5.98      -3.06      -1.45      483.8        0.9
1998  126  61231925       6.90       5.84      -3.34      -1.53      484.1        0.9
1998  126  61322175       6.86       5.73      -3.43      -1.58      482.7        0.9
1998  126  61413824       6.86       5.46      -3.85      -1.50      484.9        1.0
1998  126  61501820       6.90       5.61      -3.67      -1.61      483.8        0.9
1998  126  61590707       6.90       5.60      -3.67      -1.66      478.9        0.9
1998  126  61682390       6.88       5.48      -3.75      -1.78      478.1        0.9
1998  126  61772640       6.84       5.63      -3.56      -1.53      474.3        0.9
1998  126  61862890       6.84       5.58      -3.66      -1.49      475.5        0.9
1998  126  61955324       6.86       5.26      -3.97      -1.89      491.7        0.9
1998  126  62045507       6.85       5.40      -3.81      -1.78      485.8        1.0
1998  126  62134460       6.85       5.27      -3.82      -2.09      491.0        1.0
1998  126  62226039       6.81       5.12      -4.01      -1.97      490.6        1.0
1998  126  62316289       6.79       5.17      -4.01      -1.78      489.9        1.0
1998  126  62405210       6.76       5.60      -3.62      -1.07      482.1        1.0
1998  126  62496792       6.78       5.54      -3.63      -1.40      482.7        1.0
1998  126  62587007       6.76       4.99      -4.39      -0.92      496.0        1.0
1998  126  62675140       6.75       5.63      -3.43      -1.29      477.8        0.9
1998  126  62767542       6.74       5.21      -3.97      -1.57      489.5        0.9
1998  126  62855570       6.83       5.86      -2.89      -1.97      483.5        0.8
1998  126  62942812       6.81       5.78      -3.17      -1.71      482.8        0.9
1998  126  63035246       6.77       5.71      -3.30      -1.49      484.5        1.0
1998  126  63124171       6.74       5.56      -3.49      -1.52      487.4        0.9
1998  126  63846023       6.73       5.51      -3.66      -1.23      483.2        1.0
1998  126  63937781       6.74       5.55      -3.62      -1.22      481.9        0.9
1998  126  64026492       6.73       5.40      -3.84      -1.11      484.1        0.9
1998  126  64116914       6.76       5.65      -3.56      -1.07      478.5        0.9
1998  126  64206992       6.78       5.57      -3.64      -1.24      483.6        0.9
1998  126  64297238       6.80       5.59      -3.62      -1.33      481.3        0.9
1998  126  64387664       6.75       5.49      -3.61      -1.49      488.8        0.9
1998  126  64480921       6.74       5.69      -3.29      -1.48      479.4        0.9
1998  126  64570316       6.73       5.80      -3.11      -1.40      478.1        0.8
1998  126  64661281       6.66       5.63      -3.36      -1.17      479.4        0.9
1998  126  64750886       6.64       5.70      -3.06      -1.45      476.9        0.8
1998  126  64843253       6.62       5.50      -3.05      -2.03      487.0        0.9
1998  126  64936511       6.60       5.48      -3.20      -1.80      483.9        0.9
1998  126  65024644       6.64       5.51      -3.23      -1.80      482.4        0.8
1998  126  65115683       6.65       5.55      -3.20      -1.78      484.2        0.8
1998  126  65205933       6.67       5.46      -3.43      -1.68      485.2        0.9
1998  126  65297507       6.71       5.21      -3.80      -1.86      492.7        0.8
1998  126  65387761       6.72       5.59      -3.33      -1.60      481.5        0.8
1998  126  65472886       6.85       6.12      -2.63      -1.57      459.8        0.6
