Wind SWE Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs      Vth         Np    
                          km/s       cm^3   
2000  199  30448562       45.1        1.2
2000  199  30544312       45.6        1.3
2000  199  30640060       44.6        1.3
2000  199  30734173       45.4        1.5
2000  199  30831384       45.2        1.6
2000  199  30928666       55.5        1.6
2000  199  31025230       49.9        1.8
2000  199  31119482       37.9        1.4
2000  199  31223396       59.5        1.8
2000  199  31314656       42.8        1.4
2000  199  31411902       37.0        1.3
2000  199  31506156       38.9        1.2
2000  199  31601224       39.0        1.4
2000  199  31696972       36.0        1.5
2000  199  31791945       37.8        1.4
2000  199  31890617       51.5        1.6
2000  199  31982796       53.6        1.8
2000  199  32079123       34.8        1.6
2000  199  32174873       42.6        1.8
2000  199  32272154       64.1        1.8
2000  199  32367869       61.0        1.6
2000  199  32462087       50.5        1.9
2000  199  32559332       72.1        1.9
2000  199  32653585       48.1        1.7
2000  199  32749335       50.0        1.7
2000  199  32845121       50.2        1.7
2000  199  32940867       54.8        1.6
2000  199  33039613       56.3        1.8
2000  199  33133863       42.7        1.5
2000  199  33231109       42.7        1.8
2000  199  33327039       64.5        1.7
2000  199  33424175       55.2        1.6
2000  199  33518320       59.6        1.7
2000  199  33615535       56.8        1.5
2000  199  33709140       40.9        1.6
2000  199  33807882       87.9        1.8
2000  199  33902921       60.1        1.5
2000  199  33999390       73.6        1.6
2000  199  34095203       86.6        1.8
2000  199  34188535       71.7        1.4
2000  199  34285917       63.0        1.5
2000  199  34383199       66.4        1.5
2000  199  34478953       62.0        1.5
2000  199  34573062       74.7        1.9
2000  199  34671804       84.4        1.8
2000  199  34766199       72.4        1.6
2000  199  34861132       74.2        1.7
2000  199  34954562       43.3        1.9
2000  199  35054804       64.9        1.5
2000  199  35147558       80.1        1.9
2000  199  35247972       59.1        1.7
2000  199  35343687       50.2        1.5
2000  199  35439441       54.9        1.4
2000  199  35535183       70.2        1.7
2000  199  35630121       85.1        1.5
2000  199  35729675       52.6        1.2
2000  199  35819476       56.4        1.6
2000  199  35914371       89.6        1.7
2000  199  36006488       44.6        1.5
2000  199  36105867       80.1        1.6
2000  199  36198625       37.0        1.8
2000  199  36297437       38.2        1.6
2000  199  36393796       45.6        1.5
2000  199  36488867       37.1        2.0
2000  199  36587609       52.8        1.6
2000  199  36683363       56.7        1.6
2000  199  36779925       54.9        1.5
2000  199  36877171       47.9        1.6
2000  199  36974417       52.4        1.4
2000  199  37066425       45.0        1.8
2000  199  37162175       46.4        1.9
2000  199  37258707       49.9        1.8
2000  199  37357417       48.7        1.5
2000  199  37450207       46.8        1.7
2000  199  37545921       45.4        1.6
2000  199  37641671       42.3        1.4
2000  199  37740410       40.4        1.2
2000  199  37836160       42.4        1.3
2000  199  37931910       38.8        1.3
2000  199  38027660       38.1        1.3
2000  199  38126402       36.8        1.2
2000  199  38222148       39.5        1.4
2000  199  38317898       39.2        1.3
2000  199  38415003       45.2        1.2
2000  199  38509402       43.5        1.5
2000  199  38606503       42.5        1.3
2000  199  38700894       36.4        1.2
2000  199  38796644       41.7        1.1
2000  199  38892394       45.7        1.2
2000  199  38987324       46.3        1.3
2000  199  39083894       43.0        1.1
2000  199  39179644       42.3        1.2
2000  199  39272363       42.5        1.4
2000  199  39370328       45.7        1.2
2000  199  39463078       41.0        1.4
2000  199  39562640       42.0        1.1
2000  199  39658394       44.8        1.1
2000  199  39754144       41.3        1.2
2000  199  39848425       44.2        1.4
2000  199  39947132       43.8        1.2
2000  199  40041386       39.4        1.1
2000  199  40137136       35.2        1.0
2000  199  40232136       42.9        1.3
2000  199  40327812       39.5        1.5
2000  199  40424382       37.1        1.1
2000  199  40520132       41.7        1.1
2000  199  40615882       43.2        1.1
2000  199  40711632       52.3        1.5
2000  199  40806628       46.5        1.5
2000  199  40902378       45.3        1.4
2000  199  40998878       46.3        1.3
2000  199  41094628       52.6        1.4
2000  199  41190378       51.0        1.3
2000  199  41286128       51.8        1.2
2000  199  41383234       60.8        1.1
2000  199  41478980       62.2        1.0
2000  199  41573375       58.0        1.1
2000  199  41670480       49.8        1.3
2000  199  41764773       48.7        1.2
2000  199  41860519       49.8        1.3
2000  199  41954914       45.5        1.2
2000  199  42052124       44.3        1.6
2000  199  42149261       42.4        1.6
2000  199  42245792       39.7        1.4
2000  199  42342257       38.9        1.5
2000  199  42436656       39.7        1.2
2000  199  42533042       39.2        1.7
2000  199  42632464       51.0        1.2
2000  199  42727542       56.2        1.3
2000  199  42820296       65.0        1.4
2000  199  42913796       47.4        1.4
2000  199  43011042       56.1        1.4
2000  199  43106796       49.1        1.5
2000  199  43203359       49.5        1.5
2000  199  43298292       54.2        1.4
2000  199  43392480       57.7        1.3
2000  199  43490546       48.7        1.3
2000  199  43585476       55.2        1.5
2000  199  43682042       49.0        1.3
2000  199  43777039       59.1        1.5
2000  199  43874289       51.6        1.2
2000  199  43968468       56.6        1.4
2000  199  44064218       56.7        1.3
2000  199  44161609       55.4        1.3
2000  199  44254363       57.8        1.2
2000  199  44352292       64.4        1.3
2000  199  44448042       61.5        1.2
2000  199  44541617       51.0        1.2
2000  199  44640355       50.1        1.2
2000  199  44738281       59.3        1.2
2000  199  44834847       48.9        1.2
2000  199  44930593       62.1        1.2
2000  199  45028523       59.7        1.2
2000  199  45121953       41.0        2.0
2000  199  45219203       45.8        1.1
2000  199  45314949       57.3        1.3
2000  199  45410699       52.2        1.2
2000  199  45504273       38.3        1.9
2000  199  45600878       49.4        1.4
2000  199  45696667       58.8        1.4
2000  199  45792410       54.7        1.5
2000  199  45889621       56.5        1.3
2000  199  45985269       57.0        1.3
2000  199  46081121       57.6        1.3
2000  199  46175378       62.6        1.4
2000  199  46270949       63.8        1.6
2000  199  46366914       61.1        1.5
2000  199  46461777       64.0        1.3
2000  199  46561332       56.9        1.3
2000  199  46652449       69.5        1.6
2000  199  46752007       62.0        1.6
2000  199  46846261       50.8        1.5
2000  199  46945687       55.0        1.2
2000  199  47039937       55.1        1.3
2000  199  47134230       62.8        1.5
2000  199  47231437       61.3        1.4
2000  199  47324480       66.3        1.3
2000  199  47423148       69.5        1.5
2000  199  47518796       61.4        1.5
2000  199  47616757       62.5        1.1
2000  199  47708726       62.8        1.3
2000  199  47805265       63.2        1.5
2000  199  47901011       54.7        1.4
2000  199  47997578       60.3        1.5
2000  199  48091828       61.8        1.5
2000  199  48189078       60.8        1.4
2000  199  48284824       56.3        1.4
2000  199  48380578       56.1        1.4
2000  199  48474085       48.6        1.2
2000  199  48572078       57.0        1.3
2000  199  48668578       56.4        1.3
2000  199  48763578       58.8        1.3
2000  199  48860789       59.9        1.3
2000  199  48955074       57.5        1.3
2000  199  49054570       57.0        1.3
2000  199  49149562       56.6        1.3
2000  199  49245312       57.5        1.3
2000  199  49341066       57.4        1.3
2000  199  49436812       62.3        1.4
2000  199  49532566       53.3        1.2
2000  199  49628312       61.7        1.3
2000  199  49724066       59.2        1.3
2000  199  49819812       61.3        1.4
2000  199  49914820       53.2        1.3
2000  199  50011312       60.9        1.3
2000  199  50107066       58.9        1.3
2000  199  50202812       57.6        1.2
2000  199  50298566       58.1        1.2
2000  199  50394312       61.8        1.3
2000  199  50490062       58.5        1.3
2000  199  50587988       66.5        1.3
2000  199  50683058       57.7        1.3
2000  199  50777308       49.8        1.0
2000  199  50873062       57.7        1.2
2000  199  50968808       58.5        1.3
2000  199  51064562       61.7        1.3
2000  199  51159496       59.5        1.2
2000  199  51255246       59.9        1.2
2000  199  51350996       60.3        1.1
2000  199  51446746       62.0        1.2
2000  199  51546304       66.8        1.2
2000  199  51641238       63.6        1.2
2000  199  51737800       62.2        1.2
2000  199  51833546       57.5        1.2
2000  199  51931476       60.8        1.2
2000  199  52120800       60.1        1.2
2000  199  52218726       64.0        1.2
2000  199  52312300       60.9        1.2
2000  199  52408046       61.5        1.3
2000  199  52505152       74.7        1.5
2000  199  52600906       60.8        1.2
2000  199  52696656       61.5        1.2
2000  199  52791046       59.5        1.3
2000  199  52888972       50.0        1.0
2000  199  52982542       54.7        1.2
2000  199  53078296       58.6        1.2
2000  199  53175398       58.1        1.1
2000  199  53271148       54.7        1.1
2000  199  53366902       59.8        1.1
2000  199  53461292       58.2        1.2
2000  199  53557042       61.6        1.2
2000  199  53652796       55.6        1.1
2000  199  53750792       55.8        1.0
2000  199  53847285       58.4        1.2
2000  199  53943039       56.5        1.1
2000  199  54038785       57.0        1.1
2000  199  54134539       54.8        1.1
2000  199  54230285       61.3        1.3
2000  199  54326031       60.9        1.3
2000  199  54421785       58.6        1.2
2000  199  54517535       62.8        1.2
2000  199  54613281       56.9        1.1
2000  199  54709031       55.5        1.1
2000  199  54804785       56.9        1.1
2000  199  54900535       55.5        1.1
2000  199  54996281       62.1        1.1
2000  199  55092035       58.4        1.1
2000  199  55187781       55.8        1.1
2000  199  55283535       54.2        1.0
2000  199  55379281       52.6        1.0
2000  199  55475035       59.7        1.1
2000  199  55570781       57.0        1.1
2000  199  55665066       49.8        1.2
2000  199  55762277       57.4        1.0
2000  199  55857214       55.6        1.0
2000  199  55956773       59.3        1.1
2000  199  56051707       53.9        1.0
2000  199  56148273       58.6        1.1
2000  199  56244019       58.9        1.1
2000  199  56339773       56.0        1.1
2000  199  56435519       52.3        1.0
2000  199  56531273       56.1        1.1
2000  199  56627019       53.8        1.1
2000  199  56722769       56.7        1.1
2000  199  56818523       53.7        1.2
2000  199  56914273       58.8        1.4
2000  199  57007027       54.2        1.2
2000  199  57102773       55.6        1.2
2000  199  57198527       54.4        1.2
2000  199  57294277       53.1        1.2
2000  199  57390058       54.4        1.1
2000  199  57484960       49.4        1.1
2000  199  57581562       52.9        1.2
2000  199  57677242       52.8        1.2
2000  199  57773058       52.7        1.1
2000  199  57868808       57.3        1.2
2000  199  57960718       54.4        1.3
2000  199  58058636       46.7        1.3
2000  199  58153035       51.7        1.3
2000  199  58250136       51.4        1.1
2000  199  58345285       52.9        1.4
2000  199  58443273       58.2        1.4
2000  199  58540339       51.4        1.2
2000  199  58634773       48.4        1.2
2000  199  58730523       50.7        1.4
2000  199  58830757       52.1        1.1
2000  199  58926542       52.5        1.1
2000  199  59022296       55.7        1.1
2000  199  59118691       55.0        1.0
2000  199  59211511       51.9        1.2
2000  199  59311003       57.9        1.2
2000  199  59408113       47.9        1.2
2000  199  59502507       52.1        1.2
2000  199  59598253       56.1        1.2
2000  199  59693187       51.9        1.1
2000  199  59788113       55.9        1.1
2000  199  59883867       54.6        1.1
2000  199  59979648       51.5        1.1
2000  199  60077000       51.1        1.2
2000  199  60172753       52.3        1.2
2000  199  60271492       54.6        1.2
2000  199  60367246       49.9        1.1
2000  199  60462992       50.1        1.1
2000  199  60558746       47.8        1.1
2000  199  60656671       51.2        1.1
2000  199  60752421       54.9        1.2
2000  199  60849023       50.7        1.1
2000  199  60943921       51.4        1.1
2000  199  61039671       49.7        1.0
2000  199  61136230       60.9        1.5
2000  199  61231984       49.3        1.2
2000  199  61327734       48.4        1.2
2000  199  61423480       45.3        1.1
2000  199  61519230       46.3        1.1
2000  199  61614984       50.7        1.2
2000  199  61710730       46.4        1.1
2000  199  61806484       44.0        1.0
2000  199  61902230       48.6        1.2
2000  199  61997984       49.0        1.1
2000  199  62093734       47.7        1.2
2000  199  62189480       46.1        1.2
2000  199  62285230       45.6        1.1
2000  199  62380984       42.5        1.0
2000  199  62479722       48.9        1.2
2000  199  62575468       45.1        1.1
2000  199  62671222       50.7        1.2
2000  199  62766968       47.5        1.1
2000  199  62862722       50.5        1.2
2000  199  62958468       46.3        1.1
2000  199  63054222       49.8        1.2
2000  199  63149968       47.9        1.2
2000  199  63244085       48.9        1.1
2000  199  63341468       51.0        1.2
2000  199  63437222       48.3        1.2
2000  199  63532968       48.9        1.2
2000  199  63628722       46.6        1.2
2000  199  63724468       50.4        1.2
2000  199  63819406       53.3        1.2
2000  199  63915152       48.3        1.2
2000  199  64011753       52.9        1.3
2000  199  64107464       50.8        1.2
2000  199  64203218       50.3        1.2
2000  199  64297328       49.2        1.2
2000  199  64393082       56.8        1.4
2000  199  64487507       55.8        1.2
2000  199  64584546       47.4        1.2
2000  199  64681828       56.4        1.3
2000  199  64777714       45.9        1.1
2000  199  64871832       44.0        1.1
2000  199  64969210       42.4        1.2
2000  199  65064964       52.7        1.2
2000  199  65162890       53.9        1.3
2000  199  65256464       45.6        1.1
2000  199  65346832       56.1        1.2
2000  199  65446328       47.4        1.1
2000  199  65542078       46.4        1.1
2000  199  65638648       48.4        1.2
2000  199  65739554       41.3        1.2
2000  199  65833953       48.5        1.1
2000  199  65926742       42.4        0.9
2000  199  66025453       43.9        1.1
2000  199  66121203       53.1        1.3
2000  199  66216953       51.3        1.3
2000  199  66312703       45.8        1.2
2000  199  66410632       42.9        1.0
2000  199  66506453       47.9        1.2
2000  199  66599210       45.8        1.3
2000  199  66695703       41.3        1.2
2000  199  66788460       48.6        1.3
2000  199  66883382       63.1        1.6
2000  199  67074109       43.4        1.1
2000  199  67171492       46.4        1.3
2000  199  67270203       49.4        1.3
2000  199  67365953       42.1        1.1
2000  199  67463882       46.3        1.2
2000  199  67562625       43.7        1.2
2000  199  67657546       42.5        1.1
2000  199  67751945       46.6        1.2
2000  199  67847695       39.3        1.0
2000  199  67943445       43.3        1.1
2000  199  68039195       48.0        1.2
2000  199  68131953       43.9        1.2
2000  199  68227703       47.6        1.2
2000  199  68323453       47.6        1.2
2000  199  68419195       48.1        1.2
2000  199  68513484       40.2        1.2
2000  199  68609882       49.2        1.3
2000  199  68706445       42.9        1.1
2000  199  68802195       44.8        1.1
2000  199  68897945       43.7        1.1
2000  199  68993695       44.8        1.1
2000  199  69089445       43.4        1.1
2000  199  69185195       43.5        1.1
2000  199  69280945       43.3        1.1
2000  199  69379687       43.5        1.2
2000  199  69475437       43.5        1.1
2000  199  69571187       44.0        1.1
2000  199  69664015       39.6        1.2
2000  199  69761046       36.8        0.9
2000  199  69855445       39.5        1.2
2000  199  69951226       42.4        1.3
2000  199  70049937       42.1        1.1
2000  199  70145687       42.7        1.1
2000  199  70241437       41.1        1.1
2000  199  70338539       43.7        1.1
2000  199  70434289       44.1        1.1
2000  199  70530039       42.2        1.1
2000  199  70625789       41.3        1.1
2000  199  70721531       41.0        1.2
2000  199  70817281       41.4        1.1
2000  199  70911679       43.6        1.1
2000  199  71005789       39.5        1.1
2000  199  71104671       60.8        1.7
2000  199  71201109       47.1        1.2
2000  199  71296859       53.3        1.4
2000  199  71390429       49.0        1.3
2000  199  71486179       40.1        1.0
2000  199  71584164       43.7        1.3
2000  199  71680671       45.7        1.2
2000  199  71774851       42.4        1.3
2000  199  71870570       39.7        1.3
2000  199  71965000       42.5        1.3
2000  199  72065921       43.6        1.3
2000  199  72159492       46.9        1.3
2000  199  72255242       41.5        1.2
2000  199  72352343       44.9        1.0
2000  199  72448093       44.8        1.1
2000  199  72543953       46.5        1.1
2000  199  72636601       54.0        1.1
2000  199  72735414       57.2        1.5
2000  199  72828929       44.7        1.1
2000  199  72925421       40.9        1.0
2000  199  73022703       43.0        1.1
2000  199  73116179       44.2        1.0
2000  199  73214203       43.6        1.0
2000  199  73309835       43.2        1.0
2000  199  73403351       43.3        1.0
2000  199  73499101       49.8        1.1
2000  199  73595695       41.6        0.9
2000  199  73687609       51.4        1.0
2000  199  73784203       46.3        1.0
2000  199  73879109       42.5        0.9
2000  199  73975742       46.6        1.0
2000  199  74073656       53.7        1.2
2000  199  74169351       48.0        1.0
2000  199  74264453       40.7        1.0
2000  199  74360921       53.3        1.4
2000  199  74459664       43.9        1.0
2000  199  74556226       52.1        1.1
2000  199  74651976       47.9        1.2
2000  199  74747726       49.6        1.1
2000  199  74844828       47.8        1.2
2000  199  74939156       42.5        1.3
2000  199  75036398       41.0        1.4
2000  199  75133679       47.3        1.4
2000  199  75229398       44.2        1.4
2000  199  75325148       41.7        1.4
2000  199  75419437       44.3        1.4
2000  199  75512843       45.1        1.3
2000  199  75609476       42.9        1.5
2000  199  75704343       43.2        1.4
2000  199  75799406       40.5        1.6
2000  199  75898140       47.8        1.4
2000  199  75993890       42.0        1.3
2000  199  76088148       41.6        1.3
2000  199  76185390       45.7        1.3
2000  199  76285632       47.5        1.3
2000  199  76381382       46.9        1.5
2000  199  76477132       48.8        1.4
2000  199  76572882       45.3        1.4
2000  199  76668664       44.5        1.3
2000  199  76764382       41.5        1.3
2000  199  76860132       43.3        1.4
2000  199  76955882       40.6        1.3
2000  199  77051632       43.6        1.2
2000  199  77147382       43.5        1.1
2000  199  77243132       44.0        1.2
2000  199  77338882       45.0        1.2
2000  199  77415039       39.2        1.1
2000  199  77500460       42.6        1.2
2000  199  77602195       39.6        1.1
2000  199  77697945       41.6        1.1
2000  199  77795874       41.1        1.1
2000  199  77887796       40.4        1.1
2000  199  77983546       41.7        1.2
2000  199  78079296       39.3        1.1
2000  199  78176687       41.7        1.2
2000  199  78296374       46.9        1.3
2000  199  78370367       39.7        1.1
2000  199  78466929       42.8        1.2
2000  199  78561867       41.3        1.2
2000  199  78656789       41.6        1.2
2000  199  78751187       40.9        1.2
2000  199  78849960       40.0        1.2
2000  199  78944851       44.5        1.3
2000  199  79042781       38.1        1.1
2000  199  79132546       36.3        1.0
2000  199  79256054       45.5        1.2
2000  199  79328671       45.8        1.3
2000  199  79422781       38.7        1.2
2000  199  79518531       35.8        1.1
2000  199  79608296       38.5        1.1
2000  199  79711671       40.8        1.4
2000  199  79810273       42.1        1.2
2000  199  79908343       39.7        1.1
2000  199  80007085       40.5        1.2
2000  199  80093859       50.1        1.5
2000  199  80212859       49.3        1.4
2000  199  80296499       36.4        1.3
2000  199  80378117       43.7        1.2
2000  199  80476031       52.1        1.5
2000  199  80570421       47.0        1.4
2000  199  80666171       47.4        1.4
2000  199  80761109       48.0        1.5
2000  199  80856859       47.4        1.4
2000  199  80956414       42.4        1.1
2000  199  81052164       41.3        1.2
2000  199  81170351       42.2        1.1
2000  199  81249648       42.8        1.2
2000  199  81340906       41.0        1.2
2000  199  81440320       46.7        1.4
2000  199  81533906       39.9        1.2
2000  199  81628843       44.7        1.3
2000  199  81724585       44.5        1.3
2000  199  81821148       42.0        1.1
2000  199  81915398       42.5        1.2
2000  199  82020812       44.2        1.1
2000  199  82130835       48.6        1.2
2000  199  82209320       42.2        1.1
2000  199  82299085       43.2        1.1
2000  199  82394835       31.5        0.8
2000  199  82486164       44.6        1.0
2000  199  82594554       46.3        1.1
2000  199  82682968       45.0        1.1
2000  199  82777898       35.1        0.8
2000  199  82878062       44.7        1.1
2000  199  82973812       49.7        1.2
2000  199  83086023       45.0        1.1
2000  199  83174960       39.1        1.0
2000  199  83262546       47.4        1.4
2000  199  83347015       48.1        1.2
2000  199  83456367       47.9        1.2
2000  199  83551976       42.4        1.1
2000  199  83649367       44.5        1.2
2000  199  83732320       42.4        1.4
2000  199  83834742       45.7        1.3
2000  199  83933476       44.0        1.2
2000  199  84047320       45.3        1.1
2000  199  84121984       44.2        1.1
2000  199  84220726       47.3        1.3
2000  199  84316476       46.5        1.3
2000  199  84412226       45.4        1.1
2000  199  84508117       54.4        1.3
2000  199  84596382       47.4        1.2
2000  199  84700968       43.6        1.1
2000  199  84783257       40.1        1.3
2000  199  84890976       43.6        1.1
2000  199  85003320       45.4        1.1
2000  199  85073640       41.6        1.2
2000  199  85170539       41.9        1.2
2000  199  85269484       40.1        1.2
2000  199  85369718       36.9        1.1
2000  199  85458125       38.7        1.2
2000  199  85555234       39.9        1.3
2000  199  85650984       48.0        1.5
2000  199  85743054       29.7        1.8
2000  199  85853093       42.7        1.2
2000  199  85963664       49.3        1.3
2000  199  86039968       48.5        1.4
2000  199  86132039       39.8        1.5
2000  199  86241937       39.8        1.2
2000  199  86349656       41.6        1.2
2000  200    213781       51.8        1.5
2000  200    305865       42.5        1.2
2000  200    401475       43.1        1.2
2000  200    497364       36.4        1.1
2000  200    595966       43.6        1.4
2000  200    690360       47.7        1.4
2000  200    784473       41.9        1.2
2000  200    881718       47.5        1.3
2000  200    976113       40.9        1.2
2000  200   1095659       46.9        1.3
2000  200   1162983       48.2        1.4
2000  200   1267709       45.0        1.2
2000  200   1357474       40.9        1.1
2000  200   1463696       47.2        1.3
2000  200   1554994       52.7        1.5
2000  200   1653699       44.5        1.4
2000  200   1749449       39.2        1.0
2000  200   1848192       37.6        1.2
2000  200   1940266       44.9        1.5
2000  200   2054791       42.4        1.3
2000  200   2135581       46.0        1.3
2000  200   2243158       72.0        1.9
2000  200   2342041       37.4        1.1
2000  200   2442951       44.4        1.5
2000  200   2514773       57.5        1.6
2000  200   2602360       30.8        1.1
2000  200   2711433       44.8        1.3
2000  200   2798207       53.5        1.4
2000  200   2896949       46.2        1.3
2000  200   2992698       49.6        1.4
2000  200   3089944       38.9        1.1
2000  200   3179849       46.6        1.3
2000  200   3279947       49.9        1.4
2000  200   3399635       44.3        1.3
2000  200   3474438       29.8        1.0
2000  200   3558219       38.4        1.2
2000  200   3675055       44.6        1.4
2000  200   3754207       36.5        1.1
2000  200   3866414       38.7        1.1
2000  200   3950335       38.8        1.2
2000  200   4048936       40.1        1.2
2000  200   4146182       36.2        1.2
2000  200   4236088       44.2        1.5
2000  200   4360123       52.9        1.7
2000  200   4434927       42.6        1.5
2000  200   4524693       39.5        1.3
2000  200   4621255       46.5        1.5
2000  200   4720680       44.9        1.5
2000  200   4806133       34.1        1.6
2000  200   4914489       48.2        1.7
2000  200   5006433       37.0        1.3
2000  200   5102182       43.7        1.4
2000  200   5199428       43.6        1.6
2000  200   5319115       44.2        1.5
2000  200   5384943       46.5        1.6
2000  200   5483650       42.3        1.5
2000  200   5581745       57.4        2.2
2000  200   5673829       47.1        1.8
2000  200   5769438       26.6        1.0
2000  200   5866824       55.6        1.9
2000  200   5965426       52.8        1.5
2000  200   6064167       49.8        1.5
2000  200   6162909       40.7        1.4
2000  200   6275929       62.3        2.1
2000  200   6354408       47.7        1.7
2000  200   6447166       43.9        1.7
2000  200   6536249       43.0        1.7
2000  200   6637983       54.7        2.0
2000  200   6730740       39.9        1.4
2000  200   6831801       50.7        1.9
2000  200   6922922       43.0        1.6
2000  200   7021664       45.3        1.7
2000  200   7110108       47.0        1.9
2000  200   7237100       51.2        1.7
2000  200   7308913       48.9        1.9
2000  200   7403980       52.8        2.5
2000  200   7488584       48.7        1.8
2000  200   7599977       42.8        1.7
2000  200   7688919       43.3        1.7
2000  200   7790653       43.3        1.6
2000  200   7883411       46.2        1.8
2000  200   7979160       50.4        1.9
2000  200   8074875       50.4        1.9
2000  200   8189427       43.5        1.9
2000  200   8259743       46.4        2.0
2000  200   8361476       49.7        1.9
2000  200   8457226       44.3        1.8
2000  200   8547674       46.2        1.8
2000  200   8646380       47.5        1.9
2000  200   8751142       41.5        1.6
2000  200   8846892       46.6        1.7
2000  200   8942641       45.2        1.7
2000  200   9041524       43.3        1.6
2000  200   9152094       42.7        1.6
2000  200   9226899       42.2        1.7
2000  200   9322824       54.1        1.9
2000  200   9423770       47.4        1.6
2000  200   9511156       50.5        1.9
2000  200   9615881       48.6        1.8
2000  200   9707143       46.2        1.8
2000  200   9799901       47.9        2.0
2000  200   9891162       43.2        1.6
2000  200   9986912       48.5        1.7
2000  200  10111087       50.8        1.8
2000  200  10189767       60.3        2.0
2000  200  10280145       48.6        1.7
2000  200  10471644       51.0        1.8
2000  200  10567394       47.7        2.0
2000  200  10665454       51.4        1.9
2000  200  10761204       41.0        1.5
2000  200  10854643       41.3        1.7
2000  200  10953675       52.0        2.0
2000  200  11071202       45.6        1.9
2000  200  11151080       59.5        1.9
2000  200  11246619       48.7        1.7
2000  200  11346857       55.8        2.4
2000  200  11435948       51.2        2.0
2000  200  11544410       47.8        1.9
2000  200  11623703       50.9        1.8
2000  200  11732916       53.9        1.9
2000  200  11828667       56.8        2.0
2000  200  11919963       38.8        1.8
2000  200  12033771       45.2        1.6
2000  200  12104769       53.1        2.0
2000  200  12204255       68.5        2.3
2000  200  12296942       49.0        2.0
2000  200  12404801       48.8        2.0
2000  200  12491575       41.5        2.2
2000  200  12596301       49.4        2.0
2000  200  12685243       68.6        2.5
2000  200  12781746       48.4        1.8
2000  200  12877496       48.7        1.9
2000  200  12991198       52.1        1.9
2000  200  13071987       55.3        1.9
2000  200  13161752       56.1        2.6
2000  200  13266478       45.2        1.8
2000  200  13359095       55.1        1.9
2000  200  13448861       49.3        1.8
2000  200  13544645       47.4        1.7
2000  200  13640360       43.5        1.9
2000  200  13739102       49.9        1.8
2000  200  13831859       54.9        1.8
2000  200  13948554       52.7        1.9
2000  200  14023359       40.9        1.8
2000  200  14122100       39.6        1.6
2000  200  14217850       35.6        1.7
2000  200  14313600       36.5        1.7
2000  200  14409349       39.6        1.8
2000  200  14505099       41.0        2.0
2000  200  14603841       40.1        1.9
2000  200  14702583       32.3        1.4
2000  200  14789356       42.2        1.8
2000  200  14910540       47.8        1.9
2000  200  14991329       37.4        1.6
2000  200  15078101       42.6        1.8
2000  200  15175347       51.2        2.3
2000  200  15271097       39.3        1.8
2000  200  15363854       34.1        1.6
2000  200  15462596       43.5        2.0
2000  200  15558346       40.4        1.8
2000  200  15657087       41.0        1.9
2000  200  15751341       42.5        1.9
2000  200  15871029       50.9        1.9
2000  200  15948826       39.5        1.9
2000  200  16032606       33.1        1.5
2000  200  16144139       74.5        3.5
2000  200  16231585       37.1        1.8
2000  200  16318359       29.6        1.4
2000  200  16417101       38.8        2.0
2000  200  16518833       39.6        1.9
2000  200  16614583       35.8        1.7
2000  200  16707341       40.5        1.9
2000  200  16821044       42.6        2.1
2000  200  16893679       44.2        2.9
2000  200  16994591       40.4        2.0
2000  200  17093332       41.3        1.9
2000  200  17186089       42.3        2.0
2000  200  17286328       39.9        1.9
2000  200  17383574       45.7        2.3
2000  200  17476332       41.4        2.2
2000  200  17576570       40.5        2.0
2000  200  17670824       39.3        1.9
2000  200  17786021       47.9        2.2
2000  200  17862322       43.3        2.0
2000  200  17955080       36.9        1.7
2000  200  18047837       38.3        1.9
2000  200  18149572       44.9        2.1
2000  200  18245322       41.4        1.9
2000  200  18341070       39.6        1.9
2000  200  18436820       40.6        1.9
2000  200  18532570       40.3        1.9
2000  200  18628320       41.2        1.9
2000  200  18742023       43.6        1.9
2000  200  18816828       39.2        1.8
2000  200  18915568       39.1        1.8
2000  200  19014310       43.4        2.0
2000  200  19107068       37.4        1.8
2000  200  19204314       38.1        1.6
2000  200  19304552       42.6        1.8
2000  200  19394318       45.2        2.0
2000  200  19490068       38.1        1.7
2000  200  19581328       37.9        1.7
2000  200  19705503       42.5        1.5
2000  200  19779626       40.8        1.8
2000  200  19870074       36.5        1.5
2000  200  19965824       40.9        1.9
2000  200  20064566       41.7        2.2
2000  200  20157322       44.2        2.4
2000  200  20260552       40.7        2.3
2000  200  20351814       40.7        2.1
2000  200  20447564       43.3        2.2
2000  200  20540322       42.9        1.8
2000  200  20661505       46.3        2.1
2000  200  20737804       42.6        2.0
2000  200  20830562       34.8        1.8
2000  200  20932296       43.5        2.2
2000  200  21028044       43.1        2.2
2000  200  21123794       46.9        2.3
2000  200  21221041       48.5        2.3
2000  200  21313798       40.9        2.0
2000  200  21408804       33.6        1.8
2000  200  21506794       40.9        2.0
2000  200  21620638       51.6        2.3
2000  200  21701285       48.2        2.2
2000  200  21793361       78.5        3.5
2000  200  21889968       60.2        2.5
2000  200  21985683       49.4        2.2
2000  200  22086603       46.4        2.4
2000  200  22177181       54.0        2.4
2000  200  22272109       44.7        2.1
2000  200  22376021       31.4        1.6
2000  200  22455455       40.3        2.1
2000  200  22575142       51.9        2.2
2000  200  22654505       43.6        2.3
2000  200  22752361       46.5        2.1
2000  200  22841304       49.8        2.2
2000  200  22939294       78.0        3.4
2000  200  23036007       56.8        2.6
