                               Wind MFI and SWE Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V         Vth         Np        Beta        Va         Ma        Mms    
                           nT         nT         nT         nT        km/s       km/s       cm^3                  km/s                         
2009  203  60307058       5.98       3.20      -4.73      -1.77      448.1       34.3        1.8      0.122       98.3       4.56       4.19
2009  203  60414179       5.99       3.00      -4.85      -1.78      450.5       35.3        1.9      0.141       94.2       4.78       4.35
2009  203  60516707       5.98       3.10      -4.77      -1.79      446.7       35.0        1.7      0.122      100.4       4.45       4.09
2009  203  60606992       5.97       3.14      -4.59      -2.09      455.2       34.7        1.8      0.129       96.5       4.72       4.32
2009  203  60698812       5.90       2.92      -4.61      -2.23      451.3       35.7        1.7      0.133       97.8       4.62       4.21
2009  203  60805933       5.93       2.63      -4.70      -2.47      453.2       33.6        1.6      0.110      101.1       4.48       4.15
2009  203  60897749       5.92       2.85      -4.67      -2.25      448.6       35.3        1.7      0.129       98.5       4.55       4.17
2009  203  60995687       5.91       2.99      -4.65      -2.08      447.9       35.0        1.6      0.120      100.9       4.44       4.09
2009  203  61099746       5.87       2.92      -4.69      -1.99      448.1       33.3        1.5      0.104      103.6       4.33       4.03
2009  203  61197683       6.03       3.01      -4.76      -2.15      449.0       33.5        1.6      0.102      104.9       4.28       3.99
2009  203  61294093       6.04       3.23      -4.67      -2.02      447.0       32.1        1.5      0.089      107.6       4.16       3.90
2009  203  61390500       6.03       3.49      -4.36      -2.26      443.3       31.9        1.6      0.092      105.5       4.20       3.94
2009  203  61497621       6.06       3.10      -4.60      -2.39      452.7       34.5        1.5      0.103      107.3       4.22       3.93
2009  203  61584843       6.10       3.13      -4.58      -2.51      447.4       32.3        1.6      0.093      105.7       4.23       3.97
2009  203  61684312       6.09       3.11      -4.73      -2.22      447.6       33.2        1.8      0.111       99.8       4.49       4.15
2009  203  61782285       6.08       3.58      -4.23      -2.47      439.8       38.0        1.4      0.111      114.1       3.85       3.57
2009  203  61880226       6.05       3.96      -4.15      -1.89      437.3       37.2        1.4      0.115      109.9       3.98       3.68
2009  203  61978128       6.03       3.64      -4.44      -1.80      435.3       31.8        1.9      0.109       96.6       4.51       4.18
2009  203  62076066       6.02       3.57      -4.36      -2.11      436.9       31.3        1.8      0.103       97.4       4.48       4.17
2009  203  62174039       6.06       3.65      -4.49      -1.78      443.2       31.2        1.7      0.093      102.4       4.33       4.06
2009  203  62271941       5.96       3.64      -4.40      -1.69      434.1       33.3        2.0      0.128       92.9       4.67       4.28
2009  203  62369882       5.94       3.40      -4.48      -1.88      439.9       33.5        2.0      0.132       92.3       4.76       4.35
2009  203  62475472       5.89       3.19      -4.45      -2.16      443.1       35.2        1.9      0.144       92.7       4.78       4.34
2009  203  62562699       5.89       3.08      -4.43      -2.33      444.1       33.8        2.0      0.136       91.7       4.84       4.41
2009  203  62663695       5.89       2.85      -4.51      -2.50      443.4       32.8        1.8      0.119       95.0       4.67       4.30
2009  203  62761636       5.91       2.76      -4.55      -2.56      445.7       34.0        1.9      0.129       94.8       4.70       4.30
2009  203  62859574       5.93       3.12      -4.30      -2.63      441.9       34.3        1.9      0.137       92.9       4.76       4.33
2009  203  62957511       6.03       3.28      -4.24      -2.73      443.7       35.3        2.1      0.154       90.0       4.93       4.45
2009  203  63055484       6.06       3.54      -4.05      -2.77      436.8       33.5        1.9      0.124       95.3       4.58       4.21
2009  203  63156449       6.06       3.35      -4.40      -2.45      446.7       37.1        1.6      0.125      105.0       4.25       3.90
2009  203  63256054       6.02       2.81      -4.68      -2.47      464.1       38.6        1.6      0.135      105.2       4.41       4.03
2009  203  63343144       6.08       3.27      -4.40      -2.62      456.5       41.7        1.3      0.129      116.2       3.93       3.59
2009  203  63457914       6.09       2.61      -4.88      -2.51      466.5       45.5        1.2      0.139      121.8       3.83       3.48
2009  203  63555851       6.20       2.12      -5.38      -2.24      463.1       40.9        1.1      0.103      127.5       3.63       3.38
2009  203  63652261       6.21       2.26      -5.27      -2.39      464.0       38.5        1.0      0.081      135.4       3.43       3.24
2009  203  63748808       6.20       2.42      -5.07      -2.63      459.4       40.7        1.3      0.116      119.7       3.84       3.54
2009  203  63848140       6.22       2.24      -5.20      -2.55      460.9       42.4        1.1      0.104      131.4       3.51       3.26
2009  203  63944652       6.15       2.01      -5.25      -2.49      458.0       43.5        1.4      0.147      113.6       4.03       3.65
2009  203  64042625       6.08       1.84      -5.20      -2.56      457.3       39.0        1.5      0.130      108.1       4.23       3.87
2009  203  64123730       6.07       1.88      -5.19      -2.51      456.7       37.1        1.4      0.109      112.6       4.06       3.76
2009  203  64224730       6.16       1.91      -5.39      -2.31      458.7       37.3        1.4      0.111      111.7       4.11       3.80
2009  203  64321136       6.24       1.94      -5.46      -2.29      462.1       42.8        1.1      0.107      131.0       3.53       3.28
2009  203  64431140       6.21       1.83      -5.54      -2.12      455.9       33.1        1.7      0.100      104.7       4.36       4.06
2009  203  64521429       6.20       2.00      -5.49      -2.07      454.3       31.4        1.7      0.090      104.6       4.34       4.08
2009  203  64616308       6.18       1.88      -5.52      -2.04      453.7       31.6        1.8      0.097      101.4       4.48       4.18
2009  203  64711183       6.14       2.05      -5.44      -1.97      450.3       29.9        1.8      0.090       99.5       4.52       4.25
2009  203  64815242       6.23       2.26      -5.54      -1.74      449.3       30.9        1.7      0.090      103.1       4.36       4.09
2009  203  64913179       6.23       2.25      -5.45      -2.01      448.8       31.8        1.7      0.094      103.9       4.32       4.05
2009  203  65011156       6.24       2.54      -5.24      -2.22      447.4       31.6        1.7      0.093      103.8       4.31       4.04
2009  203  65109093       6.24       2.38      -5.34      -2.17      449.0       32.0        1.7      0.096      103.5       4.34       4.06
2009  203  65200874       6.21       2.25      -5.32      -2.27      449.5       31.6        1.7      0.092      104.3       4.31       4.04
2009  203  65307277       6.22       1.96      -5.44      -2.28      452.2       32.1        1.8      0.099      101.9       4.44       4.14
2009  203  65410523       6.20       2.10      -5.39      -2.22      450.2       32.8        1.7      0.101      103.3       4.36       4.06
2009  203  65500164       6.22       2.20      -5.35      -2.29      451.4       30.5        1.6      0.080      108.0       4.18       3.95
2009  203  65595687       6.21       2.15      -5.37      -2.26      452.8       32.0        1.6      0.091      106.4       4.26       3.99
2009  203  65690609       6.20       2.15      -5.38      -2.21      451.8       32.1        1.7      0.093      105.1       4.30       4.03
2009  203  65788679       6.20       2.09      -5.37      -2.27      453.6       35.5        1.5      0.104      110.1       4.12       3.83
2009  203  65880320       6.18       2.33      -5.31      -2.13      450.0       32.9        1.7      0.099      104.5       4.31       4.02
2009  203  65981359       6.17       2.44      -5.31      -1.97      449.9       35.1        1.6      0.108      107.1       4.20       3.90
2009  203  66085414       6.11       2.25      -5.22      -2.22      448.0       33.2        1.7      0.104      103.0       4.35       4.05
2009  203  66180429       6.15       2.79      -5.12      -1.95      436.8       33.1        1.6      0.099      105.4       4.14       3.87
2009  203  66281289       6.10       2.68      -5.12      -1.93      440.5       32.6        1.8      0.107       99.7       4.42       4.10
2009  203  66385351       6.09       2.74      -5.10      -1.90      441.9       35.2        1.6      0.115      104.0       4.25       3.92
2009  203  66474109       6.15       2.77      -5.15      -1.88      444.8       34.1        1.5      0.098      108.7       4.09       3.82
2009  203  66575109       6.13       2.71      -5.16      -1.91      442.7       33.8        1.6      0.101      106.4       4.16       3.88
2009  203  66673015       6.12       2.61      -5.17      -1.99      445.2       35.0        1.6      0.112      104.6       4.25       3.94
2009  203  66770953       6.14       2.40      -5.26      -2.07      447.3       34.1        1.7      0.112      101.9       4.39       4.06
2009  203  66868890       6.18       2.40      -5.36      -1.93      449.6       31.8        1.7      0.094      103.8       4.33       4.06
2009  203  66966828       6.20       2.35      -5.45      -1.79      449.5       32.8        1.7      0.098      104.7       4.29       4.01
2009  203  67058640       6.21       2.55      -5.41      -1.69      445.9       34.0        1.7      0.107      104.1       4.29       3.98
2009  203  67162703       6.20       2.41      -5.49      -1.59      446.5       32.9        1.7      0.098      105.2       4.24       3.96
2009  203  67260648       6.22       2.19      -5.61      -1.55      444.4       31.5        1.8      0.094      102.4       4.34       4.06
2009  203  67364703       6.04       2.26      -5.38      -1.56      441.6       32.7        2.0      0.125       92.5       4.78       4.38
2009  203  67456523       6.00       2.07      -5.53      -1.00      439.6       30.0        2.0      0.105       92.5       4.75       4.42
2009  203  67552929       6.04       2.04      -5.58      -1.05      437.9       28.6        2.2      0.105       88.0       4.98       4.63
2009  203  67649335       6.05       1.99      -5.52      -1.42      437.1       30.2        2.3      0.124       86.0       5.08       4.67
2009  203  67750335       6.03       2.34      -5.44      -0.96      438.0       26.4        2.4      0.097       84.8       5.16       4.82
2009  203  67848273       6.08       1.65      -5.60      -1.63      442.1       32.3        2.2      0.133       88.7       4.99       4.55
2009  203  67946210       6.06       1.52      -5.63      -1.63      441.2       28.5        2.2      0.103       88.9       4.96       4.62
2009  203  68041257       6.05       1.13      -5.59      -1.99      443.1       27.3        2.2      0.095       88.4       5.01       4.69
2009  203  68142085       6.03       1.27      -5.60      -1.85      440.6       28.2        2.4      0.109       85.3       5.17       4.79
2009  203  68240031       6.02       1.04      -5.68      -1.70      442.0       26.4        2.3      0.091       87.4       5.06       4.74
2009  203  68344085       6.05       1.68      -5.56      -1.65      437.3       30.6        2.3      0.124       87.0       5.03       4.61
2009  203  68438960       5.99       2.00      -5.50      -1.24      437.3       28.1        2.2      0.101       88.4       4.94       4.61
2009  203  68530781       5.96       1.96      -5.39      -1.57      431.8       31.6        2.4      0.142       84.0       5.14       4.67
2009  203  68628718       5.97       1.38      -5.51      -1.83      427.6       29.2        2.1      0.103       90.7       4.71       4.38
2009  203  68726656       5.97       1.32      -5.52      -1.76      426.8       30.5        2.1      0.114       90.5       4.72       4.36
2009  203  68827656       6.10       3.08      -5.16      -0.90      443.0       29.4        1.8      0.089       98.6       4.49       4.22
2009  203  68925593       6.21       3.00      -5.31      -1.05      442.9       27.8        1.8      0.074      102.1       4.34       4.12
2009  203  69023531       6.24       2.15      -5.54      -1.88      441.3       32.2        1.9      0.106       99.0       4.46       4.14
2009  203  69121476       6.27       1.91      -5.65      -1.94      443.6       30.9        1.7      0.089      103.6       4.28       4.02
2009  203  69219414       6.27       1.69      -5.66      -2.09      437.2       28.0        1.6      0.066      109.1       4.01       3.82
2009  203  69324999       6.25       1.74      -5.62      -2.07      441.0       30.3        1.7      0.085      103.9       4.24       4.00
2009  203  69418343       6.25       1.97      -5.50      -2.15      444.5       29.3        1.8      0.083      101.7       4.37       4.12
2009  203  69513226       6.28       2.18      -5.57      -1.89      445.3       27.3        1.7      0.066      106.1       4.20       4.00
2009  203  69611164       6.29       2.17      -5.68      -1.58      449.0       27.6        1.8      0.073      102.4       4.38       4.16
2009  203  69699914       6.22       1.83      -5.72      -1.56      437.4       27.5        1.8      0.072      102.4       4.27       4.06
2009  203  69807039       6.18       1.91      -5.66      -1.51      440.8       32.6        1.8      0.104      101.2       4.35       4.05
2009  203  69904984       6.05       2.11      -5.55      -1.07      437.4       27.9        2.1      0.094       90.6       4.83       4.52
2009  203  70002921       5.91       1.93      -5.50      -0.74      437.5       33.6        2.6      0.175       80.3       5.45       4.85
2009  203  70100859       5.94       2.25      -5.37      -1.07      436.5       34.0        2.3      0.157       86.0       5.08       4.57
2009  203  70198796       5.82       2.02      -5.42      -0.57      438.2       30.6        2.4      0.141       81.3       5.39       4.89
2009  203  70301320       5.83       2.03      -5.41      -0.39      445.5       24.7        1.9      0.071       92.8       4.80       4.56
2009  203  70385484       5.82       2.01      -5.42      -0.24      434.3       26.5        2.4      0.103       82.6       5.26       4.89
2009  203  70489578       6.10       1.98      -5.60      -1.12      445.7       34.4        1.7      0.113      102.3       4.36       4.03
2009  203  70587492       6.01       1.94      -5.52      -1.31      443.7       30.0        2.0      0.104       93.3       4.76       4.43
2009  203  70682367       5.88       1.03      -5.52      -1.63      430.6       28.3        2.4      0.115       83.5       5.15       4.76
2009  203  70780304       5.83       0.59      -5.55      -1.65      422.2       31.5        2.7      0.164       77.7       5.43       4.87
2009  203  70881304       6.00       1.53      -5.66      -1.07      434.2       26.9        1.6      0.070      101.9       4.26       4.06
2009  203  70978523       5.98       1.74      -5.58      -1.13      434.1       38.1        2.4      0.204       84.4       5.14       4.50
2009  203  71074117       5.91       1.57      -5.59      -1.09      431.7       28.9        2.2      0.109       87.7       4.92       4.57
2009  203  71172054       5.85       0.81      -5.33      -1.98      432.4       28.7        2.6      0.133       78.9       5.48       5.01
2009  203  71277640       5.86       0.98      -5.44      -1.81      427.4       31.1        2.5      0.149       80.6       5.30       4.79
2009  203  71370992       5.81       1.03      -5.52      -1.34      433.3       32.6        2.7      0.179       77.1       5.62       4.99
2009  203  71465875       5.78       0.66      -5.50      -1.59      427.7       26.3        2.4      0.102       82.2       5.20       4.84
2009  203  71566835       5.90       2.24      -5.29      -0.97      451.0       34.6        2.5      0.183       80.8       5.58       4.94
2009  203  71655624       5.87       1.98      -5.36      -1.31      446.8       28.9        2.3      0.115       85.2       5.25       4.85
2009  203  71762750       5.87       2.28      -5.28      -1.16      442.1       24.1        2.2      0.077       86.8       5.09       4.82
2009  203  71860687       5.84       2.36      -5.21      -1.19      444.4       26.7        2.4      0.106       82.3       5.40       5.02
2009  203  71957085       5.88       2.52      -5.18      -1.16      448.6       26.9        2.3      0.100       85.0       5.28       4.92
2009  203  72052851       5.88       2.23      -5.23      -1.43      448.0       26.4        2.2      0.092       87.0       5.15       4.83
2009  203  72146132       5.94       1.56      -5.37      -1.93      450.0       32.5        2.1      0.134       88.7       5.07       4.63
2009  203  72257031       6.01       2.61      -5.13      -1.70      454.7       37.0        1.8      0.140       98.6       4.61       4.19
2009  203  72347320       6.09       3.07      -5.10      -1.25      460.5       34.6        1.7      0.114      102.7       4.49       4.15
2009  203  72439132       6.13       3.08      -5.17      -1.19      457.4       33.1        1.5      0.092      109.1       4.19       3.93
2009  203  72537070       6.10       3.39      -4.98      -0.93      446.4       35.9        1.7      0.126      101.0       4.42       4.05
2009  203  72644187       6.09       3.31      -5.03      -0.86      452.7       37.1        1.5      0.116      108.9       4.16       3.84
2009  203  72732984       6.10       2.98      -5.20      -1.04      447.3       32.9        1.5      0.094      107.3       4.17       3.90
2009  203  72837007       6.13       2.83      -5.30      -1.10      450.4       32.8        1.7      0.104      102.1       4.41       4.11
2009  203  72934984       6.09       2.80      -5.31      -0.90      451.7       34.0        1.5      0.097      109.4       4.13       3.86
2009  203  73035945       6.12       3.57      -4.91      -0.42      459.4       31.0        1.6      0.085      106.1       4.33       4.08
2009  203  73121640       6.06       2.63      -5.35      -1.06      448.7       30.7        2.0      0.111       92.4       4.86       4.50
2009  203  73236414       6.16       2.08      -5.62      -1.42      441.3       31.7        1.8      0.103       98.9       4.46       4.15
2009  203  73326703       6.15       1.64      -5.74      -1.50      437.5       28.1        1.7      0.074      103.4       4.23       4.02
2009  203  73424640       6.11       1.90      -5.65      -1.38      437.9       28.4        1.8      0.084       98.2       4.46       4.20
2009  203  73522578       6.02       1.79      -5.53      -1.55      436.3       28.1        2.1      0.095       91.3       4.78       4.47
2009  203  73620515       6.12       1.88      -5.61      -1.51      438.6       28.6        1.6      0.073      106.3       4.12       3.92
2009  203  73721507       6.19       2.70      -5.48      -0.97      459.2       32.5        1.3      0.077      116.9       3.93       3.72
2009  203  73810273       6.15       2.73      -5.43      -0.91      461.5       32.9        1.7      0.099      104.4       4.42       4.12
2009  203  73908390       6.15       2.42      -5.52      -1.19      451.8       31.2        1.5      0.079      111.3       4.06       3.84
2009  203  74009382       6.13       2.45      -5.47      -1.27      455.0       32.0        1.5      0.086      109.2       4.17       3.92
2009  203  74107148       6.09       2.49      -5.43      -1.18      459.6       35.1        1.5      0.104      108.5       4.23       3.94
2009  203  74215968       6.13       2.28      -5.48      -1.51      454.9       32.6        1.5      0.092      107.6       4.23       3.96
2009  203  74306085       6.18       2.36      -5.46      -1.67      459.8       32.4        1.4      0.080      114.6       4.01       3.79
2009  203  74397898       6.13       2.46      -5.36      -1.68      463.1       30.4        1.6      0.081      106.8       4.34       4.09
2009  203  74498898       6.10       2.83      -5.14      -1.65      470.2       31.3        1.5      0.085      107.4       4.38       4.12
2009  203  74595312       6.04       3.00      -5.08      -1.30      469.7       32.3        1.5      0.089      108.0       4.35       4.08
2009  203  74694781       6.09       2.76      -5.28      -1.23      468.5       30.5        1.5      0.081      106.7       4.39       4.14
2009  203  74794249       6.11       2.71      -5.34      -1.20      470.8       33.1        1.6      0.098      105.5       4.46       4.16
2009  203  74889124       6.10       2.76      -5.32      -1.08      471.3       30.7        1.4      0.075      111.6       4.22       4.00
2009  203  74988593       6.06       2.60      -5.40      -0.88      470.9       28.8        1.4      0.068      110.4       4.27       4.06
2009  203  75084999       6.06       2.78      -5.31      -0.85      469.3       30.9        1.5      0.080      108.9       4.31       4.07
2009  203  75196710       6.02       2.78      -5.27      -0.84      464.1       31.4        1.7      0.095      101.6       4.57       4.27
2009  203  75279343       6.05       2.61      -5.33      -1.14      455.2       28.9        1.5      0.071      108.4       4.20       3.99
2009  203  75380343       6.01       2.47      -5.33      -1.21      453.9       26.9        1.6      0.066      104.4       4.35       4.15
2009  203  75478289       5.93       2.96      -5.02      -0.95      463.6       29.8        1.7      0.091       98.8       4.69       4.40
2009  203  75573164       5.89       3.43      -4.75      -0.62      458.5       28.6        1.6      0.080      101.0       4.54       4.29
2009  203  75674164       5.86       3.33      -4.78      -0.65      460.1       29.5        1.6      0.087      100.2       4.59       4.32
2009  203  75772101       5.88       3.27      -4.81      -0.86      459.9       29.7        1.6      0.087      101.0       4.56       4.29
2009  203  75870039       5.90       3.14      -4.90      -0.97      463.7       29.2        1.6      0.083      101.7       4.56       4.30
2009  203  75964914       5.84       3.14      -4.83      -0.96      462.1       34.0        1.6      0.116       99.7       4.64       4.28
2009  203  76062851       5.84       2.99      -4.93      -0.85      461.8       28.4        1.6      0.081       99.7       4.63       4.37
2009  203  76176093       5.85       2.99      -4.95      -0.82      464.4       31.0        1.7      0.102       97.0       4.79       4.46
2009  203  76261796       5.81       2.71      -5.01      -1.16      466.7       32.3        1.6      0.105       99.5       4.69       4.36
2009  203  76362796       5.79       2.14      -5.16      -1.52      472.6       31.9        1.6      0.102       99.8       4.74       4.41
2009  203  76451546       5.81       2.67      -4.99      -1.12      461.1       28.3        1.6      0.082       99.1       4.65       4.39
2009  203  76549484       5.82       2.90      -4.96      -0.84      458.1       30.1        1.7      0.093       98.8       4.64       4.35
2009  203  76650484       5.83       2.57      -5.17      -0.74      462.5       31.2        1.8      0.106       95.6       4.84       4.49
2009  203  76745359       5.80       2.73      -5.02      -0.82      463.8       31.4        1.6      0.098      100.2       4.63       4.32
2009  203  76843296       5.80       3.18      -4.76      -0.85      462.0       29.4        1.6      0.087       99.6       4.64       4.36
2009  203  76942773       5.79       2.64      -5.04      -1.03      466.1       29.9        1.5      0.086      102.1       4.56       4.29
2009  203  77039179       5.77       2.90      -4.90      -0.99      457.8       33.1        1.6      0.111       99.5       4.60       4.26
2009  203  77150890       5.76       2.67      -5.02      -0.88      459.4       33.8        1.5      0.110      101.9       4.51       4.18
2009  203  77241179       5.72       2.59      -5.00      -1.00      459.2       32.3        1.7      0.111       97.0       4.73       4.38
2009  203  77332992       5.75       2.54      -5.02      -1.15      455.4       29.2        1.9      0.101       91.9       4.96       4.62
2009  203  77433992       5.77       2.65      -5.00      -1.09      461.3       32.5        1.8      0.121       93.7       4.92       4.53
2009  203  77528867       5.76       2.37      -5.13      -1.05      462.8       29.4        1.6      0.090       98.3       4.71       4.42
2009  203  77626812       5.70       2.42      -5.08      -0.90      463.5       30.4        1.6      0.096       98.5       4.71       4.40
2009  203  77727093       5.73       2.38      -5.09      -1.04      464.1       31.8        1.8      0.117       92.9       5.00       4.61
2009  203  77821968       5.66       1.68      -5.27      -1.20      454.8       28.9        1.9      0.102       90.6       5.02       4.67
2009  203  77923687       5.58       2.04      -5.08      -1.01      455.1       28.2        1.9      0.101       89.0       5.11       4.76
2009  203  78019375       5.44       2.04      -5.03      -0.38      452.4       26.7        2.8      0.142       70.8       6.39       5.80
2009  203  78125679       5.44       1.82      -5.05      -0.80      448.5       27.4        2.9      0.155       69.7       6.44       5.80
2009  203  78214437       5.43       1.76      -5.06      -0.83      446.7       25.8        3.1      0.148       67.2       6.65       6.01
2009  203  78315445       5.38       1.77      -4.98      -0.96      448.0       23.8        3.3      0.135       64.8       6.92       6.31
2009  203  78407257       5.35       1.55      -4.93      -1.34      447.9       25.0        3.1      0.143       66.1       6.78       6.15
2009  203  78506726       5.53       1.78      -5.10      -1.16      451.5       23.7        2.7      0.103       73.8       6.12       5.70
2009  203  78603132       5.47       1.70      -5.05      -1.19      447.6       25.1        2.7      0.120       72.5       6.18       5.68
2009  203  78701070       5.39       1.60      -4.97      -1.35      447.6       25.8        2.8      0.134       70.6       6.34       5.79
2009  203  78805132       5.31       1.66      -4.80      -1.52      447.0       26.1        3.1      0.159       65.5       6.83       6.13
2009  203  78903070       5.28       1.70      -4.76      -1.51      447.6       25.5        3.3      0.160       63.7       7.02       6.31
2009  203  79001007       5.32       1.82      -4.76      -1.54      446.5       25.5        3.1      0.151       65.5       6.82       6.15
2009  203  79106601       5.35       1.44      -4.80      -1.89      448.2       27.4        3.4      0.188       63.1       7.10       6.27
2009  203  79193828       5.40       1.21      -4.81      -2.13      448.4       24.0        3.3      0.138       64.6       6.94       6.32
2009  203  79294828       5.47       1.25      -4.80      -2.26      449.9       23.4        3.1      0.120       67.7       6.64       6.12
2009  203  79386640       5.60       2.15      -5.00      -1.30      451.8       26.1        2.5      0.115       77.2       5.86       5.41
2009  203  79484578       5.52       1.82      -4.99      -1.47      451.9       24.4        3.2      0.132       67.2       6.73       6.15
2009  203  79582515       5.58       1.77      -5.10      -1.42      448.2       24.2        2.9      0.114       71.6       6.26       5.79
2009  203  79680453       5.55       2.14      -4.99      -1.12      449.0       24.1        3.1      0.121       69.2       6.49       5.97
2009  203  79778390       5.62       2.18      -5.03      -1.17      449.7       24.8        2.6      0.108       75.5       5.95       5.52
2009  203  79876335       5.57       1.93      -5.07      -1.24      444.9       26.5        2.8      0.134       72.6       6.13       5.59
2009  203  79980398       5.65       1.75      -5.20      -1.36      447.3       26.8        2.5      0.116       78.6       5.69       5.25
2009  203  80084453       5.73       1.80      -5.25      -1.40      448.2       33.0        2.0      0.138       88.8       5.05       4.59
2009  203  80173210       5.87       2.04      -5.34      -1.35      445.1       28.7        1.7      0.087       97.6       4.56       4.29
2009  203  80274210       5.85       2.00      -5.33      -1.37      446.5       28.9        1.7      0.088       97.2       4.59       4.32
2009  203  80369257       5.83       2.05      -5.26      -1.44      445.0       30.8        2.1      0.124       87.5       5.09       4.67
2009  203  80470085       5.88       2.10      -5.29      -1.45      446.4       28.6        1.8      0.092       94.4       4.73       4.43
2009  203  80568023       5.86       2.14      -5.24      -1.48      445.8       28.8        1.8      0.090       96.1       4.64       4.35
2009  203  80665960       5.87       2.09      -5.31      -1.41      446.1       30.3        1.8      0.099       96.2       4.64       4.33
2009  203  80757781       5.87       2.10      -5.27      -1.52      445.1       28.5        1.8      0.089       95.3       4.67       4.39
2009  203  80861843       5.90       2.31      -5.20      -1.53      446.8       29.6        1.7      0.091       98.1       4.56       4.27
2009  203  80955187       5.84       2.42      -5.11      -1.47      449.6       27.1        1.9      0.084       93.4       4.81       4.54
2009  203  81065367       5.79       2.48      -5.03      -1.45      448.7       31.7        2.1      0.132       87.3       5.14       4.70
2009  203  81152593       5.70       2.45      -5.00      -1.20      446.4       28.4        2.3      0.118       82.4       5.42       4.99
2009  203  81247437       5.60       2.62      -4.79      -1.17      446.2       26.3        2.6      0.121       75.5       5.91       5.44
2009  203  81351492       5.60       2.79      -4.70      -1.23      443.8       27.7        2.7      0.137       74.9       5.92       5.39
2009  203  81449476       5.67       2.45      -4.92      -1.36      449.0       28.5        2.5      0.132       78.4       5.72       5.23
2009  203  81541257       5.60       2.39      -4.90      -1.29      444.8       28.7        2.7      0.148       74.6       5.96       5.39
2009  203  81645312       5.55       2.16      -4.95      -1.25      444.7       27.7        2.8      0.149       71.8       6.20       5.60
2009  203  81743250       5.53       1.91      -4.98      -1.45      445.6       27.5        3.1      0.160       68.7       6.49       5.83
2009  203  81841187       5.56       1.72      -5.06      -1.50      446.8       27.1        3.1      0.158       68.4       6.54       5.88
2009  203  81939164       5.66       1.81      -5.19      -1.26      444.9       27.4        2.7      0.131       75.7       5.88       5.37
2009  203  82043218       5.64       2.64      -4.91      -0.85      444.4       30.1        2.7      0.159       75.5       5.89       5.29
2009  203  82131976       5.64       2.48      -4.93      -1.04      445.5       27.7        3.0      0.152       71.2       6.26       5.65
2009  203  82226851       5.69       2.52      -5.06      -0.62      442.5       26.8        2.2      0.105       82.9       5.34       4.96
2009  203  82330921       5.63       2.20      -5.03      -1.21      439.3       27.0        2.8      0.134       73.6       5.97       5.45
2009  203  82428859       5.77       1.93      -5.28      -1.26      440.8       25.0        2.3      0.089       83.9       5.25       4.93
2009  203  82526796       5.73       1.69      -5.37      -1.01      440.7       27.5        2.2      0.107       83.8       5.26       4.88
2009  203  82621671       5.61       2.16      -5.00      -1.24      441.9       23.6        2.6      0.096       76.3       5.79       5.41
2009  203  82719609       5.78       2.48      -5.06      -1.29      441.7       28.1        2.2      0.109       85.0       5.20       4.82
2009  203  82814656       5.83       2.52      -5.09      -1.32      442.4       30.7        2.3      0.136       83.2       5.32       4.84
2009  203  82915492       5.86       2.65      -5.04      -1.37      442.5       28.7        1.9      0.097       92.1       4.81       4.49
2009  203  83019546       5.71       2.78      -4.76      -1.53      435.7       30.6        2.5      0.150       79.0       5.52       4.98
2009  203  83108304       5.73       2.86      -4.80      -1.24      438.0       26.6        2.5      0.112       79.4       5.52       5.11
2009  203  83207773       5.72       2.92      -4.77      -1.21      434.0       27.2        2.7      0.128       76.1       5.70       5.22
2009  203  83305710       5.70       2.93      -4.72      -1.27      432.8       27.4        2.7      0.134       75.0       5.77       5.27
2009  203  83402117       5.73       3.27      -4.54      -1.23      430.5       32.1        2.1      0.140       85.8       5.02       4.56
2009  203  83503117       5.78       3.46      -4.48      -1.12      436.4       28.1        2.0      0.102       88.1       4.95       4.61
2009  203  83601054       5.79       3.33      -4.57      -1.13      437.5       32.5        2.3      0.154       82.9       5.28       4.76
2009  203  83699000       5.69       3.39      -4.50      -0.69      431.9       29.0        2.3      0.125       81.9       5.27       4.84
2009  203  83790812       5.64       4.03      -3.91      -0.21      425.8       37.1        2.6      0.239       76.0       5.60       4.81
2009  203  83891093       5.68       4.15      -3.80      -0.10      426.9       29.2        2.6      0.145       76.9       5.56       5.04
2009  203  83997398       5.52       3.61      -4.10      -0.79      418.6       31.4        2.8      0.191       71.8       5.83       5.14
2009  203  84474851       5.54       3.04      -4.35      -1.51      420.4       24.5        2.9      0.118       71.4       5.89       5.43
2009  203  84769476       5.63       2.76      -4.70      -1.35      424.1       27.1        2.8      0.135       73.9       5.74       5.24
2009  203  84868132       5.51       2.78      -4.54      -1.36      425.1       33.4        3.1      0.237       68.5       6.21       5.33
2009  203  84976781       5.82       3.46      -4.50      -1.24      457.1       38.6        1.7      0.155       98.2       4.65       4.19
2009  203  85061156       5.75       4.33      -3.53      -0.66      432.0       47.6        1.9      0.271       91.4       4.73       3.99
2009  203  85160625       5.62       4.95      -2.61      -0.14      433.5       51.6        2.3      0.412       80.4       5.39       4.24
2009  203  85256867       5.61       5.38      -1.39       0.62      405.5       96.0        3.8      2.362       62.5       6.49       3.04
2009  203  85370171       5.60       5.32      -1.60       0.67      440.9       60.1        2.1      0.501       84.9       5.19       3.92
2009  203  85455796       5.58       5.42      -1.14       0.67      443.9       56.4        2.0      0.428       86.1       5.15       4.02
