Wind MFI and SWE Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs       B          V         Vth         Np    
                           nT        km/s       km/s       cm^3   
2014    6   3304248       2.91      401.7       33.2        2.1
2014    6   3402593       2.87      403.7       32.6        2.1
2014    6   3499470       2.87      401.4       32.9        2.0
2014    6   3599496       2.89      398.8       40.7        2.1
2014    6   3701200       2.77      407.6       46.5        2.2
2014    6   3801084       2.80      404.9       45.6        2.1
2014    6   3899746       2.84      401.1       46.8        2.4
2014    6   4001168       2.81      405.1       45.9        2.3
2014    6   4098292       2.77      404.3       42.9        2.4
2014    6   4193489       2.75      405.6       45.5        2.4
2014    6   4296803       2.75      403.9       44.3        2.3
2014    6   4395253       2.76      403.7       45.3        2.3
2014    6   4489158       2.81      405.7       40.0        2.1
2014    6   4592120       2.82      404.5       48.9        2.5
2014    6   4684380       2.83      405.2       40.8        2.2
2014    6   4782867       2.95      400.9       39.1        2.1
2014    6   4881353       2.95      400.4       38.6        2.0
2014    6   4987532       2.93      405.1       40.6        2.0
2014    6   5081437       2.78      409.4       35.2        2.4
2014    6   5178384       2.78      411.9       32.4        2.3
2014    6   5276870       2.74      408.2       35.1        2.3
2014    6   5375391       2.76      406.0       30.7        2.0
2014    6   5473842       2.71      402.3       44.7        2.4
2014    6   5569355       2.78      404.3       33.9        2.1
2014    6   5670849       2.87      403.8       37.9        2.2
2014    6   5767148       2.88      399.1       34.6        2.3
2014    6   5867821       2.89      404.4       38.1        2.2
2014    6   5970853       2.85      399.8       38.9        2.2
2014    6   6067835       2.84      403.6       36.9        2.3
2014    6   6164782       2.85      400.7       33.1        2.3
2014    6   6263303       2.87      400.3       34.3        2.2
2014    6   6364832       2.86      399.9       33.1        2.3
2014    6   6460205       2.85      402.4       40.1        2.2
2014    6   6555648       2.85      400.0       34.8        2.2
2014    6   6657248       2.89      405.7       43.3        1.8
2014    6   6749543       2.88      401.5       34.2        2.3
2014    6   6853573       2.92      395.9       38.0        1.9
2014    6   6955065       2.88      402.7       46.2        2.4
2014    6   7049618       2.84      406.4       36.0        2.6
2014    6   7144990       2.99      406.1       36.6        2.4
2014    6   7243512       2.97      405.5       31.8        2.1
2014    6   7339846       3.01      401.6       31.6        2.3
2014    6   7438910       2.87      405.6       41.9        2.4
2014    6   7543586       2.83      406.1       42.9        2.3
2014    6   7634483       2.84      408.7       45.9        2.3
2014    6   7740593       2.84      404.2       46.5        2.4
2014    6   7835354       2.77      401.4       42.0        1.9
2014    6   7940606       2.75      402.9       48.4        2.2
2014    6   8038447       2.70      398.3       50.7        2.5
2014    6   8130811       2.65      389.6       29.2        2.5
2014    6   8229296       2.67      406.7       48.4        2.1
2014    6   8330861       2.66      399.7       43.7        2.0
2014    6   8430097       2.62      400.8       44.1        2.1
2014    6   8522218       2.68      403.9       41.9        1.8
2014    6   8626894       2.80      402.0       43.2        2.0
2014    6   8725378       2.82      402.1       43.7        2.1
2014    6   8821034       2.77      396.5       41.0        2.0
2014    6   8919485       2.68      395.1       47.9        2.1
2014    6   9027026       2.62      402.6       46.1        2.1
2014    6   9122611       2.76      396.0       43.6        2.0
2014    6   9222635       2.79      398.5       43.6        2.0
2014    6   9327957       2.84      403.0       44.1        2.4
2014    6   9408658       2.86      403.6       41.3        2.0
2014    6   9513474       2.86      401.5       42.6        2.2
2014    6   9614862       2.87      404.6       48.8        2.4
2014    6   9707193       2.86      405.1       42.7        2.1
2014    6   9805677       2.82      405.6       42.4        2.2
2014    6   9901190       2.81      401.7       41.0        2.3
2014    6   9999711       2.82      401.0       37.4        2.2
2014    6  10104351       2.74      401.0       43.3        2.3
2014    6  10208851       2.76      395.7       33.8        2.0
2014    6  10304436       2.75      400.4       48.0        2.3
2014    6  10400560       2.76      403.7       48.7        2.2
2014    6  10501266       2.73      402.1       42.8        2.0
2014    6  10595957       2.68      405.0       50.5        2.6
2014    6  10699775       2.74      399.1       45.7        2.3
2014    6  10796721       2.76      403.9       47.5        2.0
2014    6  10892988       2.76      403.1       47.7        2.0
2014    6  10991472       2.77      404.8       49.6        2.0
2014    6  11089064       2.65      401.7       42.2        1.8
2014    6  11190015       2.59      392.0       31.1        2.6
2014    6  11284430       2.66      391.1       31.7        2.6
2014    6  11389137       2.48      398.2       43.4        2.6
2014    6  11487832       2.73      400.2       46.4        2.0
2014    6  11581666       2.71      402.0       44.7        2.0
2014    6  11675325       2.53      395.6       35.1        2.6
2014    6  11778601       2.46      394.3       36.3        2.7
2014    6  11880164       2.49      395.3       39.4        2.6
2014    6  11980048       2.61      398.8       36.9        2.4
2014    6  12078534       2.54      398.5       36.7        2.5
2014    6  12176373       2.56      395.5       43.5        2.3
2014    6  12273965       2.70      399.5       46.5        2.2
2014    6  12369407       2.42      396.2       36.5        2.5
2014    6  12467998       2.38      395.5       39.4        2.7
2014    6  12572638       2.26      397.3       34.8        2.8
2014    6  12672521       2.34      398.3       37.4        2.6
2014    6  12767929       2.44      399.2       38.7        2.6
2014    6  12869527       2.31      397.7       39.5        2.6
2014    6  12966474       2.27      402.4       38.2        2.4
2014    6  13060448       2.27      396.3       36.5        2.5
2014    6  13162010       2.44      398.1       39.4        2.3
2014    6  13257278       2.66      398.6       27.6        2.3
2014    6  13360379       2.45      399.8       30.6        2.5
2014    6  13454248       2.60      397.5       28.2        2.4
2014    6  13555811       2.47      398.9       35.2        2.3
2014    6  13649820       2.46      398.4       36.2        2.4
2014    6  13748304       2.37      398.4       36.3        2.5
2014    6  13846790       2.42      400.4       34.7        2.4
2014    6  13945276       2.48      399.7       32.8        2.3
2014    6  14043760       2.52      397.5       36.6        2.4
2014    6  14145359       2.52      393.6       37.0        2.3
2014    6  14242128       2.61      396.3       30.7        2.3
2014    6  14536220       2.86      397.3       32.6        2.2
2014    6  14629878       2.84      397.1       29.7        2.3
2014    6  14737597       2.81      399.3       28.0        2.3
2014    6  14833040       2.70      395.1       30.4        2.4
2014    6  14934603       2.70      397.1       28.8        2.4
2014    6  15033088       2.70      396.8       29.8        2.4
2014    6  15131573       2.70      398.5       36.4        2.5
2014    6  15230199       2.69      400.5       33.0        2.5
2014    6  15329399       2.70      399.2       33.3        2.7
2014    6  15428568       2.77      399.9       31.9        2.6
2014    6  15525655       2.74      401.2       32.9        2.5
2014    6  15628615       2.70      401.8       29.1        2.4
2014    6  15727101       2.72      401.2       31.0        2.5
2014    6  15822509       2.66      399.8       34.8        2.4
2014    6  15918091       2.72      397.5       35.9        2.2
2014    6  16016402       2.70      399.7       34.7        2.4
2014    6  16119645       2.72      401.2       35.4        2.2
2014    6  16216451       2.71      400.6       29.9        2.3
2014    6  16316475       2.68      402.0       31.7        2.7
2014    6  16416498       2.69      400.4       32.7        2.3
2014    6  16511224       2.68      400.2       30.2        2.6
2014    6  16609708       2.63      404.3       31.2        2.6
2014    6  16708876       2.57      399.2       36.0        2.3
2014    6  16804287       2.58      398.8       37.3        2.4
2014    6  16906025       2.40      397.2       35.6        2.1
2014    6  16999718       2.39      398.3       34.3        2.1
2014    6  17104324       2.38      389.6       42.4        1.6
2014    6  17203019       2.33      398.7       37.5        1.5
2014    6  17302154       2.32      400.2       46.0        2.0
2014    6  17395339       2.32      400.6       40.3        2.0
2014    6  17495224       2.24      401.5       36.6        2.0
2014    6  17592312       1.90      404.2       26.1        2.3
2014    6  17690796       2.05      403.2       26.9        2.4
2014    6  17789283       1.94      401.9       25.2        2.4
2014    6  17887767       2.07      402.5       26.6        2.5
2014    6  17986253       2.35      402.9       26.5        2.5
2014    6  18084740       2.49      404.5       25.0        2.5
2014    6  18189273       2.54      405.4       32.0        2.6
2014    6  18284789       2.57      405.3       27.6        2.6
2014    6  18381734       2.65      404.8       27.7        2.4
2014    6  18478681       2.73      402.3       25.0        2.5
2014    6  18577167       2.68      403.6       27.0        2.6
2014    6  18677189       2.73      405.8       27.0        2.5
2014    6  18775675       2.76      404.0       23.9        2.5
2014    6  18872624       2.70      404.1       24.1        2.6
2014    6  18971109       2.78      405.6       26.3        2.6
2014    6  19069595       2.62      402.6       23.1        2.7
2014    6  19172697       2.57      400.6       27.0        2.6
2014    6  19269644       2.47      401.0       26.9        2.5
2014    6  19365052       2.39      402.3       25.6        2.6
2014    6  19466617       2.44      398.5       25.3        2.5
2014    6  19565101       2.29      399.5       27.3        2.6
2014    6  19663587       2.26      401.2       24.8        2.8
2014    6  19762074       2.33      401.0       24.4        2.6
2014    6  19860560       2.43      400.7       24.9        2.6
2014    6  19955968       2.37      401.2       23.6        2.5
2014    6  20054453       2.24      398.9       27.2        2.5
2014    6  20157554       2.31      400.6       24.6        2.7
2014    6  20254503       2.21      402.7       24.1        2.7
2014    6  20349910       2.16      402.7       25.1        2.7
2014    6  20448396       2.28      404.9       25.9        2.7
2014    6  20546882       2.38      403.5       26.4        2.5
2014    6  20645367       2.36      403.4       26.8        2.6
2014    6  20743853       2.29      403.9       24.3        2.7
2014    6  20842339       2.20      402.5       23.0        2.7
2014    6  20940824       2.13      403.1       24.0        2.7
2014    6  21039310       2.22      402.7       23.8        2.7
2014    6  21142412       2.19      401.6       26.5        2.7
2014    6  21239361       2.18      400.8       25.8        2.6
2014    6  21334769       2.36      402.3       25.6        2.4
2014    6  21433253       2.34      402.8       27.4        2.5
2014    6  21531740       2.08      400.6       23.1        2.6
2014    6  21630226       2.11      402.1       24.0        2.6
2014    6  21728710       2.03      399.1       23.3        2.7
2014    6  21827197       2.02      397.6       24.4        2.7
2014    6  21925683       2.12      398.1       21.6        2.6
2014    6  22024167       2.05      398.1       23.0        2.6
2014    6  22127269       1.88      394.8       28.3        2.6
2014    6  22224218       1.90      395.4       24.2        2.5
2014    6  22319626       1.81      394.8       24.6        2.5
2014    6  22418113       1.69      397.7       25.9        2.6
2014    6  22516597       1.69      398.5       25.5        2.6
2014    6  22615083       1.91      399.8       25.1        2.6
2014    6  22713570       2.21      398.1       21.6        2.6
2014    6  22812056       2.22      397.5       21.8        2.5
2014    6  22910541       2.20      397.3       22.2        2.6
2014    6  23009027       2.16      397.3       21.4        2.6
2014    6  23112128       2.29      397.7       23.6        2.6
2014    6  23209074       2.29      397.3       21.4        2.6
2014    6  23304484       2.19      398.9       22.2        2.5
2014    6  23402970       2.11      399.3       22.9        2.6
2014    6  23701505       2.22      399.7       23.5        2.5
2014    6  23799992       2.26      401.3       22.3        2.6
2014    6  23898478       2.28      402.5       22.6        2.6
2014    6  23996964       2.30      401.3       22.8        2.6
2014    6  24100064       2.29      399.7       25.6        2.7
2014    6  24197011       2.26      400.7       22.2        2.6
2014    6  24292419       2.24      400.5       22.1        2.5
2014    6  24390906       2.25      398.7       22.6        2.5
2014    6  24489392       2.27      399.2       23.1        2.6
2014    6  24587878       2.24      399.1       23.0        2.5
2014    6  24686365       2.19      399.0       21.8        2.7
2014    6  24784851       2.15      397.8       21.5        2.7
2014    6  24883335       2.08      397.3       22.8        2.6
2014    6  24981822       1.99      396.0       22.6        2.6
2014    6  25084923       2.02      395.2       25.2        2.6
2014    6  25181869       2.02      395.6       23.1        2.6
2014    6  25277279       1.96      395.8       22.4        2.6
2014    6  25375765       2.02      396.2       23.1        2.5
2014    6  25474251       2.15      396.0       23.4        2.6
2014    6  25572738       2.09      394.7       24.3        2.6
2014    6  25671224       2.09      395.5       23.7        2.5
2014    6  25769708       2.04      394.2       24.0        2.5
2014    6  25866515       2.01      393.4       24.5        2.5
2014    6  25966541       2.04      394.0       25.3        2.5
2014    6  26069783       1.70      393.4       26.1        2.6
2014    6  26166730       1.80      394.8       24.1        2.5
2014    6  26262138       1.81      394.8       24.5        2.6
2014    6  26362023       1.76      392.0       23.1        2.6
2014    6  26463587       1.63      391.7       23.9        2.5
2014    6  26560675       1.63      386.5       22.8        2.4
2014    6  26660558       1.54      388.5       23.8        2.5
2014    6  26760583       1.53      388.1       25.9        3.3
2014    6  26852914       1.62      394.6       24.7        2.6
2014    6  26951541       1.39      396.4       24.6        2.5
2014    6  27052962       1.37      383.3       29.3        2.7
2014    6  27153126       1.24      384.8       25.7        2.6
2014    6  27251472       0.89      388.2       28.2        2.8
2014    6  27346882       1.28      385.9       24.9        2.6
2014    6  27443970       1.05      385.8       27.4        2.7
2014    6  27542455       1.58      383.0       24.1        2.5
2014    6  27644017       1.68      386.3       23.1        2.5
2014    6  27744042       1.73      387.7       22.6        2.4
2014    6  27837914       1.61      386.4       24.0        2.6
2014    6  27936400       1.69      387.0       24.7        2.5
2014    6  28039363       1.76      385.7       28.8        2.6
2014    6  28133371       1.76      385.4       26.4        2.6
2014    6  28231857       1.76      385.0       26.2        2.6
2014    6  28333421       1.77      384.9       26.5        2.5
2014    6  28430365       1.61      383.9       26.3        2.5
2014    6  28528853       1.52      384.9       28.5        2.7
2014    6  28630275       1.43      385.3       28.8        2.8
2014    6  28727224       1.49      383.1       30.3        2.7
2014    6  28824310       1.29      381.9       26.8        2.5
2014    6  28921259       1.49      381.9       30.9        2.5
2014    6  29022679       1.50      382.1       30.8        2.5
2014    6  29121308       1.89      382.9       30.3        2.4
2014    6  29413689       1.86      380.7       27.4        2.3
2014    6  29512175       1.77      378.7       31.1        2.5
2014    6  29610519       1.64      368.8       31.0        2.5
2014    6  29711330       1.50      371.5       29.0        2.4
2014    6  29812109       1.86      386.3       25.6        2.2
2014    6  29907515       1.65      382.4       28.7        2.9
2014    6  30007539       1.93      381.6       32.3        2.6
2014    6  30104488       2.43      390.6       23.0        2.2
2014    6  30203115       2.36      391.6       22.8        2.1
2014    6  30298382       2.17      390.2       23.8        2.2
2014    6  30401626       1.93      395.0       23.0        2.4
2014    6  30497033       1.87      394.6       24.6        2.5
2014    6  30598597       1.83      396.3       24.0        2.4
2014    6  30695544       1.83      392.5       24.7        2.5
2014    6  30793890       1.82      390.9       23.6        2.4
2014    6  30897132       1.85      392.0       24.3        2.9
2014    6  30997017       1.86      390.6       26.3        2.6
2014    6  31087949       1.82      379.4       24.6        2.5
2014    6  31189513       1.69      376.7       21.8        2.2
2014    6  31287998       1.65      375.5       25.0        2.4
2014    6  31390958       1.35      389.1       26.9        2.7
2014    6  31486369       1.20      389.9       25.7        2.9
2014    6  31575763       1.21      383.3       24.8        2.5
2014    6  31678865       1.44      378.0       24.4        2.4
2014    6  31777351       1.50      377.7       24.8        2.4
2014    6  31875835       1.17      376.2       26.5        2.5
2014    6  31977259       0.92      373.0       31.5        2.7
2014    6  32075744       1.94      371.5       35.3        2.2
2014    6  32169615       2.28      375.3       33.2        2.4
2014    6  32269640       2.34      375.3       33.1        2.1
2014    6  32365013       2.35      373.6       31.0        1.9
2014    6  32466611       2.48      377.3       30.9        2.0
2014    6  32562195       2.47      370.6       32.4        2.0
2014    6  32660505       2.36      372.9       33.7        2.5
2014    6  32758957       2.35      373.5       30.5        2.4
2014    6  32857441       2.48      375.6       34.6        2.0
2014    6  32960578       2.51      373.6       39.3        2.4
2014    6  33057492       2.53      374.7       34.2        2.3
2014    6  33156152       2.47      374.4       34.9        2.2
2014    6  33254499       2.48      375.3       34.4        2.2
2014    6  33353125       2.54      376.7       32.9        2.1
2014    6  33448359       2.42      373.5       33.7        2.0
2014    6  33553035       2.48      377.4       37.5        2.1
2014    6  33651519       2.43      373.9       34.6        2.1
2014    6  33747070       2.51      375.7       31.4        2.2
2014    6  33845414       2.57      376.6       29.6        2.0
2014    6  33946976       2.59      380.2       30.0        2.1
2014    6  34045605       2.72      378.7       26.3        1.8
2014    6  34141011       2.74      377.7       26.5        1.8
2014    6  34239496       2.73      379.6       26.7        1.8
2014    6  34337984       2.75      379.8       27.3        1.8
2014    6  34436468       2.65      377.1       28.6        1.8
2014    6  34534957       2.71      381.8       28.2        2.0
2014    6  34630191       2.52      376.3       32.5        2.0
2014    6  34731929       2.63      380.5       31.5        2.1
2014    6  34833386       2.51      375.6       35.1        2.3
2014    6  34934914       2.69      379.2       31.1        2.2
2014    6  35033402       2.78      378.4       30.9        2.0
2014    6  35128808       2.72      378.0       32.7        2.0
2014    6  35224187       2.73      376.0       38.6        1.9
2014    6  35322667       2.78      378.1       36.8        1.8
2014    6  35424265       2.84      378.5       35.9        1.9
2014    6  35518925       2.80      372.2       37.7        2.1
2014    6  35621378       2.78      371.6       40.1        1.8
2014    6  35719687       2.81      375.2       41.6        1.9
2014    6  35818175       2.84      376.6       39.7        1.8
2014    6  35916660       2.82      375.4       41.7        1.8
2014    6  36015183       2.79      371.8       32.7        2.2
2014    6  36115171       2.81      375.7       41.8        1.9
2014    6  36213695       2.80      374.9       35.5        2.3
2014    6  36312179       2.79      381.4       31.5        2.5
2014    6  36407621       2.76      381.7       30.4        2.4
2014    6  36506074       2.71      377.0       33.5        2.4
2014    6  36604558       2.68      378.4       34.0        2.4
2014    6  36703046       2.81      380.2       31.3        2.5
2014    6  36801531       2.73      376.7       35.7        2.5
2014    6  36900015       2.85      379.7       32.0        2.5
2014    6  36998503       2.85      381.1       31.6        2.5
2014    6  37096988       2.86      380.4       32.6        2.5
2014    6  37198554       2.85      377.0       34.9        2.4
2014    6  37297039       2.86      379.6       32.4        2.4
2014    6  37392445       2.87      378.7       32.5        2.4
2014    6  37494011       2.79      378.4       31.9        2.4
2014    6  37592496       2.86      378.7       32.4        2.3
2014    6  37687867       2.74      377.1       31.5        2.5
2014    6  37792546       2.85      379.3       32.6        2.3
2014    6  37887953       2.82      380.6       33.0        2.3
2014    6  37983363       2.83      381.1       32.5        2.4
2014    6  38081847       2.85      380.1       32.3        2.2
2014    6  38183414       2.85      377.0       35.4        2.2
2014    6  38281898       2.79      381.7       32.7        2.3
2014    6  38377308       2.76      381.1       32.7        2.2
2014    6  38472683       2.67      374.8       36.1        2.5
2014    6  38574277       2.67      374.6       32.3        2.3
2014    6  38675843       2.66      375.0       32.8        2.3
2014    6  38771214       2.69      376.1       33.7        1.9
2014    6  38866624       2.66      375.4       32.3        2.1
2014    6  38965113       2.64      375.7       33.8        2.3
2014    6  39066707       2.62      375.5       33.9        2.3
2014    6  39168414       2.71      373.7       32.9        2.2
2014    6  39265359       2.55      371.9       27.8        2.3
2014    6  39366105       2.53      374.1       36.2        2.7
2014    6  39463871       2.60      374.5       38.4        2.2
2014    6  39560675       2.62      376.1       34.7        2.5
2014    6  39659164       2.64      377.0       33.8        2.3
2014    6  39756109       2.62      378.8       31.7        2.4
2014    6  39854597       2.59      376.4       33.8        2.4
2014    6  39950792       2.60      376.2       33.6        2.2
2014    6  40049996       2.57      376.6       34.4        2.0
2014    6  40153132       2.54      372.9       36.5        2.4
2014    6  40250078       2.38      368.4       32.8        2.2
2014    6  40348566       2.39      373.0       33.8        2.3
2014    6  40443292       2.11      368.9       23.3        3.3
2014    6  40547937       2.09      368.0       25.1        3.1
2014    6  40645703       2.15      366.8       30.4        2.3
2014    6  40744082       2.10      368.7       26.1        2.8
2014    6  40842535       2.01      364.3       27.0        2.8
2014    6  40945636       2.18      367.2       29.5        2.2
2014    6  41033355       2.01      367.1       26.0        3.1
2014    6  41136417       2.12      365.1       27.3        2.7
2014    6  41242632       2.39      369.0       24.6        2.1
2014    6  41332746       2.25      368.1       25.1        3.1
2014    6  41436527       2.47      368.0       30.2        2.4
2014    6  41531902       2.41      371.2       28.8        1.9
2014    6  41624234       2.36      371.8       25.5        2.3
2014    6  41728906       2.29      369.2       29.1        2.1
2014    6  41830613       2.14      367.9       25.0        2.6
2014    6  41929816       2.09      366.6       24.7        3.2
2014    6  42027585       2.14      367.9       29.1        2.4
2014    6  42124355       2.02      367.3       29.5        2.4
2014    6  42219972       2.01      365.3       25.9        2.9
2014    6  42327519       2.08      367.1       28.3        2.3
2014    6  42419988       1.99      362.7       29.1        2.7
2014    6  42518476       1.94      366.8       28.3        2.9
2014    6  42616820       1.83      364.5       26.7        2.8
2014    6  42713906       2.00      365.9       29.4        2.2
2014    6  42810855       1.87      364.8       26.1        2.7
2014    6  42909199       1.62      363.9       29.3        2.7
2014    6  43013843       1.56      364.3       28.3        2.7
2014    6  43106347       1.49      363.5       30.9        2.7
2014    6  43209277       1.43      364.3       29.9        2.5
2014    6  43298671       1.32      363.8       28.5        2.8
2014    6  43401628       1.28      364.3       30.3        2.6
2014    6  43498578       1.53      366.6       23.7        2.5
2014    6  43597062       1.51      364.1       27.4        2.7
2014    6  43697265       1.84      368.3       28.9        2.4
2014    6  43795749       1.84      370.1       30.1        2.5
2014    6  43890371       1.83      367.8       28.2        2.5
2014    6  43989433       1.57      370.4       31.2        2.2
2014    6  44092605       1.68      370.4       33.6        2.4
2014    6  44284925       1.38      371.1       26.4        2.6
2014    6  44381843       1.30      368.4       24.8        2.4
2014    6  44484296       1.29      362.5       26.1        3.0
2014    6  44585140       1.32      365.6       27.9        2.8
2014    6  44682089       1.33      364.1       28.1        2.9
2014    6  44780574       1.25      363.6       28.0        2.8
2014    6  44879062       1.31      364.8       27.3        2.9
2014    6  44977406       1.36      364.9       27.6        2.8
2014    6  45075890       1.25      362.4       30.1        2.6
2014    6  45182074       1.39      367.8       26.3        2.4
2014    6  45268390       1.42      364.9       25.9        2.6
2014    6  45375964       1.46      366.4       26.9        2.2
2014    6  45666808       1.40      363.0       28.2        2.8
2014    6  45865320       1.42      363.2       28.6        2.7
2014    6  45965343       1.42      363.0       27.9        2.8
2014    6  46065367       1.43      362.7       30.4        2.3
2014    6  46165535       1.62      364.5       28.4        2.7
2014    6  46262480       1.94      367.7       27.0        2.1
2014    6  46354640       1.84      367.5       28.0        2.2
2014    6  46451621       1.76      361.7       28.4        2.5
2014    6  46559335       2.27      366.4       25.5        2.2
2014    6  46653996       2.37      372.0       23.1        3.1
2014    6  46754910       2.47      371.3       27.5        2.2
2014    6  46854832       2.48      369.3       28.7        2.3
2014    6  46951742       2.47      369.5       25.6        2.7
2014    6  47048652       2.48      370.9       31.1        2.3
2014    6  47144238       2.56      370.6       26.0        2.5
2014    6  47247375       2.55      372.1       28.5        2.3
2014    6  47345828       2.52      370.3       25.6        2.5
2014    6  47445851       2.50      370.3       27.2        2.1
2014    6  47541261       2.57      370.8       28.4        2.1
2014    6  47641933       2.49      373.4       23.5        2.8
2014    6  47740417       2.47      371.4       25.4        2.7
2014    6  47838082       2.43      369.0       26.8        2.3
2014    6  47936566       2.20      368.7       28.0        2.4
2014    6  48032867       1.95      359.8       25.4        3.0
2014    6  48137511       1.70      363.7       26.7        3.0
2014    6  48232917       1.70      366.2       25.9        3.1
2014    6  48330546       2.05      363.9       28.4        2.4
2014    6  48429171       2.30      364.2       26.7        2.3
2014    6  48527656       2.29      364.1       26.4        2.3
2014    6  48627542       2.09      362.7       26.1        2.4
2014    6  48726027       1.82      362.6       28.0        2.9
2014    6  48826914       2.02      364.0       27.5        3.4
2014    6  48922999       2.10      363.2       29.5        2.9
2014    6  49020085       2.10      358.7       28.7        2.8
2014    6  49119972       1.98      359.8       29.9        3.0
2014    6  49215378       1.88      360.6       30.7        2.9
2014    6  49320023       2.06      361.7       32.0        2.7
2014    6  49418507       2.02      361.7       30.4        2.7
2014    6  49518675       2.38      364.9       29.7        2.4
2014    6  49611003       2.20      366.1       28.9        2.4
2014    6  49707808       2.28      363.9       31.1        2.6
2014    6  49812453       2.25      364.6       29.8        2.6
2014    6  49904781       2.23      364.9       27.6        2.5
2014    6  50004808       2.21      360.5       31.1        2.2
2014    6  50104832       2.05      360.2       28.0        2.4
2014    6  50207937       2.03      360.3       26.5        2.4
2014    6  50300406       2.25      362.0       28.3        2.2
2014    6  50398714       2.27      367.2       25.1        2.2
2014    6  50491085       2.13      363.4       27.8        2.2
2014    6  50595722       2.14      361.3       29.1        2.3
2014    6  50697289       2.19      365.4       23.0        2.2
2014    6  50789617       2.13      361.7       28.8        2.4
2014    6  50891179       2.12      360.1       29.0        2.4
2014    6  50989667       2.28      361.4       28.5        2.3
2014    6  51091230       2.31      361.9       28.2        2.2
2014    6  51186781       2.39      362.0       25.0        2.2
2014    6  51283585       2.51      362.7       25.7        2.2
2014    6  51383613       2.53      363.4       25.0        2.1
2014    6  51482097       2.54      363.0       25.3        2.1
2014    6  51580546       2.57      364.8       24.8        1.9
2014    6  51679070       2.57      362.5       25.7        2.1
2014    6  51777695       2.56      363.8       23.9        2.0
2014    6  51877582       2.55      364.9       22.9        1.9
2014    6  51972953       2.58      363.9       25.2        1.8
2014    6  52071613       2.52      363.1       22.3        1.7
2014    6  52173179       2.52      362.9       20.5        1.7
2014    6  52268445       2.35      358.7       21.3        2.0
2014    6  52367757       2.21      356.4       23.9        2.2
2014    6  52470824       2.14      360.0       25.4        2.8
2014    6  52566949       2.14      358.9       23.9        2.5
2014    6  52669371       2.23      358.2       23.0        2.1
2014    6  52761699       2.20      358.3       23.4        2.2
2014    6  52862437       2.17      359.6       25.7        2.2
2014    6  52961101       2.07      362.8       29.0        1.9
2014    6  53064167       2.18      362.6       20.4        2.0
2014    6  53160976       2.46      363.5       20.5        1.8
2014    6  53259601       2.65      365.2       22.7        1.8
2014    6  53357199       2.66      363.8       23.5        2.2
2014    6  53456574       2.52      366.7       21.6        1.8
2014    6  53553519       2.14      364.7       23.8        2.0
2014    6  53652691       2.02      361.5       23.4        2.1
2014    6  53751175       2.02      362.1       23.0        2.1
2014    6  53846585       2.03      362.5       22.6        1.9
2014    6  53942847       1.96      363.1       25.4        2.1
2014    6  54045093       2.29      359.0       27.8        2.2
2014    6  54147515       2.64      365.9       26.2        1.7
2014    6  54239667       2.66      367.9       26.8        1.7
2014    6  54339871       2.65      365.6       25.2        1.7
2014    6  54435277       2.68      364.3       25.4        1.6
2014    6  54535304       2.74      364.6       23.6        1.9
2014    6  54632250       2.82      361.6       22.0        1.8
2014    6  54732273       2.83      363.7       22.5        1.9
2014    6  54830761       2.89      362.8       23.6        1.9
2014    6  54927742       2.87      360.9       25.2        1.9
2014    6  55030812       2.75      366.6       23.7        1.7
2014    6  55126042       2.67      367.0       24.7        1.7
2014    6  55227640       2.49      364.6       22.3        1.9
2014    6  55319972       2.41      362.0       22.3        2.1
2014    6  55423472       2.25      366.4       20.5        1.9
2014    6  55515406       2.28      361.1       20.8        2.2
2014    6  55618507       2.34      361.7       21.5        2.2
2014    6  55716281       2.34      359.7       21.7        2.2
2014    6  55813941       2.28      359.8       23.1        2.2
2014    6  56109398       2.30      358.9       21.5        2.1
2014    6  56207886       2.30      358.8       22.7        2.2
2014    6  56306371       2.25      360.8       20.4        2.2
2014    6  56405679       2.20      361.0       19.5        2.4
2014    6  56503343       2.28      360.2       20.2        2.3
2014    6  56601968       2.27      359.0       18.2        2.4
2014    6  56700316       2.28      359.8       18.3        2.4
2014    6  56798800       2.28      359.9       18.8        2.2
2014    6  56897425       2.33      359.0       23.5        2.4
2014    6  57001214       2.44      362.6       18.8        2.3
2014    6  57099699       2.46      361.1       19.6        2.3
2014    6  57196648       2.43      359.0       20.6        2.4
2014    6  57296671       2.44      361.9       20.5        2.3
2014    6  57395156       2.43      360.1       19.9        2.4
2014    6  57493644       2.46      362.6       18.4        2.5
2014    6  57592128       2.46      362.8       18.2        2.4
2014    6  57690617       2.45      362.3       19.4        2.4
2014    6  57789101       2.43      362.7       17.6        2.3
2014    6  57885363       2.34      361.8       19.4        2.4
2014    6  57991406       2.37      365.2       17.3        2.3
2014    6  58086812       2.34      364.8       18.6        2.4
2014    6  58185300       2.30      365.9       18.1        2.4
2014    6  58281531       2.31      362.8       17.5        2.4
2014    6  58380019       2.28      363.2       16.6        2.3
2014    6  58478503       2.33      360.4       17.8        2.4
2014    6  58574624       2.33      357.8       19.6        2.5
2014    6  58673937       2.33      359.4       18.8        2.3
2014    6  58772421       2.31      358.7       19.4        2.4
2014    6  58869371       2.30      356.2       20.6        2.5
2014    6  58971648       2.28      356.9       20.3        2.5
2014    6  59560308       2.37      360.4       22.7        2.9
2014    6  59960410       2.45      358.0       18.8        2.4
2014    6  60055816       2.42      358.8       18.5        2.4
