    Wind MFI and SWE Data, 1 minute resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz      Epsilon  
                           nT         nT         nT         nT      10^11 W  
2012  319  51119511       9.16       5.58       4.51      -5.65      5.300
2012  319  51213812       9.17       6.17       3.22      -5.93      5.858
2012  319  51315222       8.83       6.07       4.14      -4.81      4.794
2012  319  51410386       7.72       5.21       4.87      -2.92      2.772
2012  319  51508617       7.89       5.43       5.13      -2.46      2.595
2012  319  51609781       7.97       4.79       6.15      -1.29      1.894
2012  319  51705082       8.55       6.02       5.97       0.29      1.337
2012  319  51803210       7.06      -0.19      -2.64       4.30      0.021
2012  319  51907546       7.20      -1.95      -4.03       5.41      0.040
2012  319  52007316       7.55      -1.86      -2.24       6.34      0.004
2012  319  52097874       7.39      -0.09      -0.22       7.20      0.000
2012  319  52193933       7.85      -0.03      -1.04       7.54      0.000
2012  319  52288375       8.27       3.08      -1.19       7.52      0.000
2012  319  52395644       6.80       2.87       1.96       5.67      0.003
2012  319  52490191       7.22       3.05       1.66       6.12      0.001
2012  319  52586792       7.14       1.73       2.00       6.43      0.002
2012  319  52684199       7.61      -0.21       1.24       7.40      0.000
2012  319  52785644       7.60      -0.54       0.43       7.51      0.000
2012  319  52881492       7.41      -0.43      -0.50       7.34      0.000
2012  319  52982109       7.59       0.80      -0.26       7.52      0.000
2012  319  53080308       7.13       2.53       0.20       6.63      0.000
2012  319  53175503       6.95      -0.30      -0.22       6.83      0.000
2012  319  53273738       6.41      -0.55      -0.39       6.30      0.000
2012  319  53371972       6.98       0.26       0.05       6.94      0.000
2012  319  53470167       7.17       1.85      -0.78       6.82      0.000
2012  319  53568437       7.61       0.93       0.23       7.49      0.000
2012  319  53666527       6.83       2.58      -0.33       6.30      0.000
2012  319  53764902       6.86       1.77       0.41       6.36      0.000
2012  319  53863136       6.10       2.76       2.60       3.98      0.019
2012  319  53965078       6.93       4.28       3.53       0.97      0.509
2012  319  54053355       7.45       5.33       4.62      -2.03      2.146
2012  319  54148480       8.04       5.02       4.65      -4.16      3.478
2012  319  54249785       7.47       4.90       4.53      -3.00      2.641
2012  319  54348160       7.10       4.32       4.60      -1.84      1.862
2012  319  54440249       7.51       2.42       4.82      -5.06      3.155
2012  319  54547589       7.94       4.41       4.44      -4.83      3.759
2012  319  54642855       7.54       4.73       4.17      -4.12      3.270
2012  319  54737914       6.79       2.63       3.72      -5.01      2.949
2012  319  54836113       7.24       2.43       3.80      -5.62      3.485
2012  319  54943554       7.88       3.07       4.66      -5.55      3.793
2012  319  55041824       8.53       3.27       5.38      -3.87      3.693
2012  319  55130808       8.81       3.01       5.56      -6.11      4.691
2012  319  55229078       9.05       4.68       6.09      -4.69      4.225
2012  319  55327453       9.25       5.60       6.75      -2.66      3.199
2012  319  55425507      10.16       5.22       8.30      -2.54      3.465
2012  319  55523742      10.23       4.38       9.10      -1.51      2.848
2012  319  55621972      10.15       4.09       9.22       0.01      2.064
2012  319  55924488       9.49       5.85       7.20       1.56      1.114
2012  319  56015046      10.16       7.40       6.59       2.22      0.969
2012  319  56110242      10.52       6.85       5.34       2.98      0.573
2012  319  56210617      10.44       0.35      -0.65      10.30      0.000
2012  319  56303464      10.54      -0.33       0.43      10.47      0.000
2012  319  56404765      11.10       0.46       0.20      11.08      0.000
2012  319  56499929      10.99       0.90       0.30      10.94      0.000
2012  319  56598160      10.89       0.14      -0.32      10.87      0.000
2012  319  56702535      10.58       0.96      -1.93       9.47      0.001
2012  319  57003374       6.84      -0.34       2.33       5.70      0.005
2012  319  57089468       7.60      -0.35      -0.03       7.21      0.000
2012  319  57186875       7.04       1.94       2.35       6.23      0.004
2012  319  57285792       7.46       1.38       0.63       7.23      0.000
2012  319  57384023       8.37       3.50       3.96       6.42      0.031
2012  319  57485328       8.26       3.92       5.84       4.13      0.234
2012  319  57589699       8.14       2.75       7.16       1.87      0.744
2012  319  57675617       8.39       2.88       0.80       7.75      0.000
2012  319  57783027       8.04       2.50      -1.25       7.44      0.000
2012  319  57884398       6.28       0.81       3.51       0.66      0.532
2012  319  57976667       6.26       3.29       4.66       2.31      0.241
2012  319  58071792       7.11       3.49       5.75       1.79      0.505
2012  319  58166957       7.04       3.90       4.77       3.31      0.185
2012  319  58265191       7.02       4.53       4.22       3.24      0.153
2012  319  58360351       7.43       4.63       4.41       3.43      0.165
2012  319  58458445       8.33       4.27       3.06       6.41      0.013
2012  319  58562816       8.37       3.91       3.05       6.65      0.012
2012  319  58651980       8.20       3.24      -0.43       7.33      0.000
2012  319  58761601       8.04       3.15      -1.35       7.21      0.000
2012  319  58862085       8.00       2.10      -1.93       7.33      0.001
2012  319  58952679       7.45       3.37       0.20       6.48      0.000
2012  319  59054160       6.44       4.14       4.65       0.57      0.646
2012  319  59146214       7.04       2.83       6.08      -2.03      1.739
2012  319  59244308       7.67       2.58       6.68      -1.07      1.587
2012  319  59345609       7.57       3.98       5.68       2.95      0.342
2012  319  59437738       7.63       2.05       5.60       4.70      0.147
2012  319  59542109       7.45       2.56       3.55       5.96      0.022
2012  319  59636554       7.40       2.81       2.09       6.45      0.003
2012  319  59734792       7.04       3.11       3.22       5.05      0.024
2012  319  59841378       7.55       3.66       2.47       5.98      0.006
2012  319  59935042       7.90       3.80       1.92       6.53      0.002
2012  319  60027097       7.61       3.12       0.42       6.91      0.000
2012  319  60129253       7.66       3.00      -0.92       6.48      0.000
2012  319  60232777       8.10       0.96      -3.96       6.09      0.035
2012  319  60322621       8.51       0.87      -0.20       8.26      0.000
2012  319  60420031       8.97       1.23      -0.14       8.83      0.000
2012  319  60622671       9.05       0.30      -1.23       8.94      0.000
2012  319  60714871       8.72      -0.17      -3.55       7.80      0.012
2012  319  60822136       8.25      -0.88      -6.52       4.85      0.226
2012  319  60917335       8.50      -1.52      -3.15       7.48      0.009
2012  319  61012531       8.37      -1.49      -2.43       7.42      0.004
2012  319  61110730       8.31       1.07       0.26       8.16      0.000
2012  319  61202964       8.17       1.20      -0.24       7.33      0.000
2012  319  61300441       8.32       3.17       3.36       6.80      0.015
2012  319  61398609       8.30       1.80       2.01       7.83      0.001
2012  319  61497519       8.29       1.46       2.14       7.80      0.002
2012  319  61595753       7.74       1.63       0.56       7.48      0.000
2012  319  61694128       7.27       3.02      -4.53       1.67      0.458
2012  319  61799140       8.21       3.88      -5.60       1.09      0.867
2012  319  61887523       7.97       5.11      -3.17       5.18      0.027
2012  319  61994140       8.19       5.22      -3.93       4.83      0.065
2012  319  62080777       8.21       3.96      -3.15       6.39      0.014
2012  319  62179046       8.12       3.21      -2.03       7.07      0.002
2012  319  62280312       8.19       4.97      -2.23       5.97      0.005
2012  319  62384687       8.19       2.18      -1.21       7.57      0.000
2012  319  62483058       8.21       1.08      -1.90       7.88      0.001
2012  319  62575046       9.48       0.42      -0.44       9.44      0.000
2012  319  62872816       8.35      -1.08       0.88       8.08      0.000
2012  319  62971011       8.46      -0.22       1.00       8.28      0.000
2012  319  63069281       8.96       0.11       0.39       8.65      0.000
2012  319  63164410       9.35      -0.48       0.21       8.71      0.000
2012  319  63262675       8.58      -0.95       4.75       7.03      0.044
2012  319  63357839       9.06      -0.48       4.31       7.86      0.025
2012  319  63459285       9.85      -1.01       3.54       8.91      0.010
2012  319  63557480       9.72      -0.81       1.57       9.46      0.000
2012  319  63652539       9.48       0.16       2.87       8.91      0.004
2012  319  63758445       9.53       0.14       2.82       9.07      0.004
2012  319  63855109       9.10      -0.29       1.32       8.88      0.000
2012  319  63950308       8.81      -0.11       1.52       8.61      0.000
2012  319  64048503       8.92      -1.26       3.84       7.81      0.017
2012  319  64146808       8.64      -2.47       5.41       6.04      0.103
2012  319  64241937       8.64      -2.15       3.76       7.44      0.018
2012  319  64340132       8.45      -0.39       0.79       8.30      0.000
2012  319  64438367       8.88      -1.90       2.31       7.53      0.003
2012  319  64533667       8.60       0.44      -3.40       7.85      0.010
2012  319  64634289       7.09       1.64      -3.54       3.63      0.074
2012  319  64734707       7.38       5.16      -4.92       0.98      0.654
2012  319  64828121       7.44       6.31      -2.56       2.86      0.070
2012  319  64932566       7.02       3.13      -3.68       4.56      0.049
2012  319  65021585       6.79       2.50      -3.93       4.71      0.049
2012  319  65126031       8.14      -0.75       0.93       7.98      0.000
2012  319  65221160       8.41       0.03      -2.18       7.93      0.002
2012  319  65316460       8.54       0.57      -4.45       7.21      0.032
2012  319  65417660       8.65      -1.71       3.51       7.58      0.014
2012  319  65515996       8.44      -0.79       1.46       7.97      0.000
2012  319  65614226       8.66      -1.67       0.57       8.46      0.000
2012  319  65718460       8.37      -0.12      -1.69       8.12      0.001
2012  319  65813765       8.48      -0.42      -1.96       8.16      0.001
2012  319  65911859       8.38      -1.44      -2.66       7.78      0.005
2012  319  66007132       8.34      -0.54      -3.13       7.69      0.008
2012  319  66105210       8.22      -1.14      -3.07       7.52      0.008
2012  319  66200515       8.23       0.26      -3.32       7.49      0.011
2012  319  66298789       8.11       0.33      -3.34       7.36      0.011
2012  319  66396992       8.03       0.84      -3.28       7.24      0.011
2012  319  66492015       8.07       2.51      -4.36       6.21      0.045
2012  319  66593343       7.19       3.16      -3.00       5.61      0.015
2012  319  66696179       6.89       3.25      -2.16       5.67      0.004
2012  319  66792882       7.08       2.18      -1.63       6.45      0.001
2012  319  66888046       7.33       2.25      -1.54       6.69      0.001
2012  319  66983210       7.32       3.98      -1.66       5.90      0.002
2012  319  67081437       7.37       3.43      -2.30       6.06      0.005
2012  319  67182882       7.77       1.24      -1.62       7.14      0.001
2012  319  67278046       8.54       0.28      -0.72       8.48      0.000
2012  319  67376140       7.73       0.16      -1.70       7.48      0.001
2012  319  67474515       7.84       1.06      -2.21       7.19      0.003
2012  319  67572609       7.86       2.49      -2.71       6.78      0.007
2012  319  67675406       8.20       2.57      -4.09       6.43      0.034
2012  319  67768124       7.52       3.66      -3.75       5.32      0.039
2012  319  67867304       7.39       4.13      -2.65       5.48      0.011
2012  319  67962437       7.85       3.36      -4.03       5.72      0.042
2012  319  68060664       7.42       3.63      -3.34       5.46      0.024
2012  319  68158929       7.54       3.21      -2.93       5.84      0.013
2012  319  68254234       7.63       2.62      -1.57       6.76      0.001
2012  319  68355429       7.35       3.97      -1.30       5.89      0.001
2012  319  68447460       7.48       4.18      -1.60       5.94      0.001
2012  319  68551867       7.80       4.53      -0.65       6.29      0.000
2012  319  68653164       8.00       4.37       0.38       6.59      0.000
2012  319  68754468       8.14       3.43       2.66       6.56      0.007
2012  319  68846562       8.54       3.04       3.05       7.31      0.009
2012  319  68938625       8.17       3.51      -0.83       7.22      0.000
2012  319  69049171       8.00       1.88       0.53       7.59      0.000
2012  319  69141257       7.54       1.59      -0.00       7.25      0.000
2012  319  69233492       7.89       2.21       0.58       7.46      0.000
2012  319  69331726       7.63       2.91       0.67       6.93      0.000
2012  319  69429960       7.71       2.99      -2.67       6.23      0.008
2012  319  69528195       7.56       2.80      -4.93       4.94      0.099
2012  319  69634093       7.73       2.61      -3.74       6.16      0.026
2012  319  69727546       7.36       3.28      -4.97       4.25      0.134
2012  319  69825820       7.50       2.08      -1.05       6.82      0.000
2012  319  69920953       7.10       2.45      -1.40       6.48      0.001
2012  319  70022250       7.05       1.99      -0.65       6.70      0.000
2012  319  70117445       7.14       2.26      -0.46       6.74      0.000
2012  319  70218750       7.06       2.89       0.80       6.19      0.000
2012  319  70310843       7.17       2.77      -0.02       6.51      0.000
2012  319  70409078       7.48       3.58       0.06       6.51      0.000
2012  319  70513453       7.51       1.97      -1.16       7.10      0.000
2012  319  70613210       7.48       2.95      -2.04       6.48      0.002
2012  319  70710054       7.35       2.64      -1.97       6.55      0.002
2012  319  70798937       7.23       2.15      -2.26       6.50      0.003
2012  319  70903281       6.70       1.75      -2.15       6.08      0.003
2012  319  71001507       6.99       1.48      -4.55       5.08      0.066
2012  319  71093562       7.04       2.14      -4.46       4.98      0.065
2012  319  71194898       7.11       1.82      -3.91       5.61      0.034
2012  319  71286999       6.99       1.86      -2.90       6.04      0.010
2012  319  71392906       7.06       1.69      -1.63       6.51      0.001
2012  319  71483640       7.83       1.77      -1.48       7.36      0.000
2012  319  71594007       7.94       2.30      -1.33       7.40      0.000
2012  319  71686242       8.04       2.12      -2.53       7.32      0.004
2012  319  71784296       7.63       1.90      -2.20       7.06      0.002
2012  319  71882570       7.44       1.87      -1.75       6.98      0.001
2012  319  71977875       7.09       1.64      -1.58       6.71      0.001
2012  319  72078992       6.99       2.81      -2.56       5.85      0.007
2012  319  72174335       6.79       2.69      -2.09       5.86      0.003
2012  319  72272390       6.84       2.34      -2.06       6.08      0.003
2012  319  72367734       6.71       1.57      -2.08       6.17      0.002
2012  319  72465968       6.51       1.32      -2.20       5.98      0.003
2012  319  72570195       7.19       1.32      -2.34       6.64      0.003
2012  319  72665500       6.50       2.68      -3.92       4.36      0.057
2012  319  72759843       6.39       3.50      -4.07       2.13      0.241
2012  319  72854296       7.02       5.64      -4.11       0.58      0.714
2012  319  72960062       6.95       4.84      -4.78      -0.31      1.086
2012  319  73058289       7.02       4.28      -5.55      -0.01      1.002
2012  319  73150351       6.86       5.16      -4.27      -0.51      1.177
2012  319  73260898       6.78       5.10      -3.68      -2.00      2.109
2012  319  73347031       6.72       4.53      -3.80      -2.57      2.273
2012  319  73445226       6.83       4.30      -4.44      -2.09      1.947
2012  319  73552531       6.90       5.57      -3.27      -1.56      2.029
2012  319  73641546       6.59       4.21      -4.14       2.79      0.167
2012  319  73736710       6.73       3.46      -4.65       3.16      0.173
2012  319  73844328       6.33       3.58      -4.32       2.93      0.158
2012  319  73933179       6.30       4.68      -4.01       0.85      0.500
2012  319  74034484       6.46       5.15      -2.74       2.46      0.092
2012  319  74129609       6.74       4.23      -3.42       3.81      0.060
2012  319  74233984       6.62       4.42      -4.36       1.60      0.373
2012  319  74335320       6.21       4.32      -4.05       1.61      0.313
2012  319  74427382       6.90       2.94      -6.06       0.03      0.955
2012  319  74533460       5.91       3.63      -4.38       0.73      0.501
2012  319  74627085       5.02       4.24      -2.22       1.23      0.140
2012  319  74725179       5.39       4.84      -2.30       0.09      0.568
2012  319  74823382       5.07       4.64      -1.89       0.09      0.493
2012  319  74918546       4.93       4.67      -1.27       0.89      0.094
2012  319  75015453       5.01       4.34      -2.23       0.84      0.218
2012  319  75118109       5.48       4.09      -3.47       0.67      0.419
2012  319  75210203       4.80       2.78      -2.82       0.89      0.235
2012  319  75312257       5.75       4.05       2.38       2.13      0.076
2012  319  75411242       5.66       2.21       3.19       3.95      0.032
2012  319  75518789       5.25       3.66       2.62       2.13      0.079
2012  319  75612414       5.14       4.02       1.64      -0.27      0.770
2012  319  75706796       5.10       4.27      -0.38      -2.30      2.172
2012  319  75809523       4.51       4.10       0.34      -1.59      1.830
2012  319  75904757       4.21       3.87       0.42      -1.36      1.558
2012  319  75999921       4.08       3.67       0.11      -1.50      1.547
2012  319  76096617       3.99       3.73       0.01      -1.19      1.470
2012  319  76196382       3.99       3.89       0.13      -0.62      1.455
2012  319  76290015       3.98       3.94      -0.03      -0.10      1.405
2012  319  76387429       3.93       3.63       0.64       0.76      0.020
2012  319  76501015       3.98       3.86       0.63       0.61      0.034
2012  319  76582359       3.91       3.80       0.44       0.67      0.009
2012  319  76682304       3.87       3.56       0.61       1.13      0.005
2012  319  76778828       3.88       3.75      -0.41       0.74      0.006
2012  319  76877062       3.86       3.72       0.51       0.67      0.014
2012  319  76976828       3.82       3.67       0.72       0.63      0.040
2012  319  77075054       3.85       3.67       0.86       0.69      0.047
2012  319  77171757       3.83       3.65       0.82       0.69      0.043
2012  319  77269992       3.81       3.66       0.78       0.53      0.065
2012  319  77366867       3.77       3.66       0.73       0.29      0.133
2012  319  77480273       3.74       3.67       0.44       0.37      0.042
2012  319  77857851       3.75       3.57       0.27       1.04      0.000
2012  319  77956085       3.76       3.43      -0.05       1.49      0.000
2012  319  78054312       3.74       3.47       0.64       1.16      0.005
2012  319  78152546       3.72       3.37       0.31       1.51      0.000
2012  319  78247710       3.72       3.43       0.57       1.27      0.003
2012  319  78345945       3.73       3.48       0.93       0.90      0.031
2012  319  78459531       3.69       3.47       0.36       1.09      0.001
2012  319  78542406       3.70       3.54       0.54       0.83      0.009
2012  319  78640820       3.68       3.52       0.61       0.70      0.019
2012  319  78742125       3.65       3.17       1.78      -0.26      0.411
2012  319  78837289       3.67       3.25       1.63      -0.04      0.332
2012  319  78935343       3.64       3.41       1.16       0.38      0.148
2012  319  79035109       3.69       3.50       1.06       0.37      0.144
2012  319  79131804       3.64       3.44       0.86       0.67      0.045
2012  319  79230218       3.69       3.32       1.59       0.07      0.293
2012  319  79329843       3.62       2.68       2.14      -0.82      0.576
2012  319  79438820       3.75       3.13       1.85      -0.20      0.408
2012  319  79520312       3.80       3.52       0.75       0.97      0.015
2012  319  79620718       3.71       3.51       0.30       1.03      0.000
2012  319  79727515       3.73       3.25       1.48      -0.41      0.518
2012  319  79821007       3.80       2.63       2.40      -1.32      0.759
2012  319  79916171       3.71       2.87       2.13      -0.96      0.651
2012  319  80014398       3.73       2.89       2.13      -0.98      0.662
2012  319  80112632       3.69       2.74       2.16      -1.16      0.706
2012  319  80207796       3.74       2.94       2.06      -0.95      0.675
2012  319  80304640       3.77       3.44       1.51      -0.20      0.425
2012  319  80416546       3.81       3.20       1.79      -1.01      0.757
2012  319  80504179       3.73       3.20       1.72      -0.80      0.655
2012  319  80599156       3.75       3.43       1.32       0.55      0.124
2012  319  80701320       3.82       3.18       0.30       1.80      0.000
2012  319  80794093       3.83       3.37       1.45       0.77      0.096
2012  319  80895570       3.79       3.37       1.45       0.91      0.072
2012  319  80993624       3.83       3.38       0.70       1.59      0.002
2012  319  81095062       3.78       3.39       0.94       1.35      0.011
2012  319  81190265       3.77       3.30       1.13       0.94      0.043
2012  319  81285289       3.77       3.39       1.40       0.82      0.080
2012  319  81395937       3.77       3.42       0.93       1.25      0.013
2012  319  81484820       3.69       3.37       0.83       1.15      0.011
2012  319  81581664       3.73       3.45       0.77       1.14      0.009
2012  319  81679757       3.71       3.13       0.91       1.74      0.004
2012  319  81776445       3.73       3.38       1.28       0.38      0.162
2012  319  81880960       3.73       3.38       1.28       0.69      0.088
2012  319  81974453       3.72       3.27       1.27       1.17      0.033
2012  319  82071968       3.72       3.20       1.40       1.22      0.037
2012  319  82169375       3.74       3.20       1.36       1.34      0.028
2012  319  82268429       3.71       3.08       1.48       1.43      0.029
2012  319  82375195       3.72       3.15       1.39       1.31      0.032
2012  319  82464218       3.74       3.49       1.28       0.30      0.191
2012  319  82556304       3.83       3.58       1.32      -0.04      0.360
2012  319  82659140       3.81       3.68       0.94       0.09      0.275
2012  319  82758023       3.89       3.70       1.14       0.23      0.223
2012  319  82856328       3.85       3.67       1.06       0.38      0.149
2012  319  82952984       3.77       3.59       0.87       0.71      0.044
2012  319  83050398       3.77       3.62       0.80       0.66      0.043
2012  319  83148671       3.73       3.43       1.22       0.07      0.289
2012  319  83249937       3.78       3.35       1.74      -0.03      0.340
2012  319  83354304       3.80       3.38       1.71      -0.01      0.335
2012  319  83452539       3.77       3.38       1.52       0.63      0.124
2012  319  83544632       3.77       3.17       2.00       0.18      0.271
2012  319  83633648       3.80       3.27       1.89       0.21      0.264
2012  319  83741093       3.80       3.35       1.67       0.59      0.145
2012  319  83839328       3.78       3.61       1.06       0.24      0.197
2012  319  83936062       3.76       3.56       1.08       0.51      0.105
2012  319  84035789       3.76       3.32       1.64       0.41      0.185
2012  319  84134023       3.82       3.54       1.33       0.42      0.163
2012  319  84232257       3.75       3.47       1.19       0.72      0.074
2012  319  84321273       3.74       3.44       1.11       0.96      0.038
2012  319  84430249       3.66       3.37       1.05       0.94      0.034
2012  319  84520812       3.63       3.31       1.06       1.05      0.026
2012  319  84622929       3.61       3.16       0.69       1.55      0.002
2012  319  84714203       3.61       3.18       0.98       1.35      0.011
2012  319  84818578       3.67       3.28       1.07       1.23      0.019
2012  319  84911492       3.64       3.17       1.14       1.35      0.017
2012  319  85010429       3.59       3.04       1.26       1.36      0.021
2012  319  85108671       3.58       2.99       1.40       1.39      0.026
2012  319  85205406       3.57       2.94       1.52       1.26      0.038
2012  319  85303593       3.53       3.02       1.00       1.49      0.008
2012  319  85411179       3.55       2.61       1.19       2.06      0.005
2012  319  85509414       3.55       2.87       0.82       1.90      0.002
2012  319  85599117       3.54       2.88       0.85       1.86      0.002
2012  319  85700414       3.54       2.72       0.60       2.15      0.000
2012  319  85794757       3.51       2.69       0.87       2.05      0.002
2012  319  85891460       3.49       2.48       0.62       2.32      0.000
2012  319  85991359       3.49       2.49       0.61       2.16      0.000
2012  319  86087921       3.54       2.96       1.81       0.54      0.149
2012  319  86187687       3.52       2.89       1.84       0.25      0.219
2012  319  86279773       3.44       2.87       1.29       1.33      0.022
2012  319  86378007       3.47       2.93       1.58       0.91      0.071
