             Wind MFI Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs       B          Bx         By         Bz       Theta       Phi    
                           nT         nT         nT         nT        deg        deg    
2014  119  72330000       8.31      -2.35      -7.83      -1.50     -10.39     253.31
2014  119  72390000       8.36      -2.23      -7.93      -1.42      -9.81     254.30
2014  119  72450000       8.13      -2.21      -7.74      -1.10      -7.80     254.05
2014  119  72510000       7.73      -2.31      -7.34      -0.65      -4.84     252.56
2014  119  72570000       7.09      -2.03      -6.79       0.20       1.61     253.36
2014  119  72630000       6.60      -1.89      -6.22       0.98       8.55     253.09
2014  119  72690000       5.72      -1.62      -5.36       1.07      10.86     253.15
2014  119  72750000       4.17      -0.65      -4.09      -0.02      -0.24     261.04
2014  119  72810000       4.08      -0.89      -3.96      -0.20      -2.78     257.30
2014  119  72870000       4.63      -1.02      -4.48      -0.52      -6.43     257.12
2014  119  72930000       4.63      -1.20      -4.21      -1.48     -18.68     254.12
2014  119  72990000       4.72      -0.72      -4.60       0.12       1.53     261.07
2014  119  73050000       5.00      -0.89      -4.75       1.18      13.72     259.43
2014  119  73110000       5.71      -1.44      -5.19       1.89      19.31     254.49
2014  119  73170000       6.61      -1.51      -6.02       2.27      20.13     255.90
2014  119  73230000       6.89      -1.65      -6.18       2.55      21.73     255.07
2014  119  73290000       6.55      -1.74      -5.87       2.31      20.64     253.53
2014  119  73350000       5.72      -1.62      -5.17       1.83      18.68     252.60
2014  119  73410000       6.07      -1.68      -5.51       1.94      18.60     253.02
2014  119  73470000       6.66      -1.77      -6.04       2.16      18.96     253.68
2014  119  73530000       7.37      -1.84      -6.52       2.87      22.97     254.23
2014  119  73590000       7.56      -1.78      -6.51       3.37      26.54     254.67
2014  119  73650000       7.41      -1.70      -6.09       3.86      31.44     254.42
2014  119  73710000       7.56      -1.90      -6.39       3.56      28.07     253.42
2014  119  73770000       7.47      -1.95      -6.36       3.40      27.11     252.90
2014  119  73830000       7.38      -1.73      -6.27       3.47      28.09     254.62
2014  119  73890000       6.69      -1.61      -5.70       3.10      27.61     254.20
2014  119  73950000       6.81      -1.68      -5.69       3.35      29.49     253.52
2014  119  74010000       6.74      -1.68      -5.57       3.41      30.37     253.21
2014  119  74070000       6.72      -1.52      -5.66       3.28      29.23     254.95
2014  119  74130000       6.73      -1.47      -5.70       3.26      28.99     255.52
2014  119  74190000       7.12      -1.38      -5.85       3.81      32.40     256.68
2014  119  74250000       7.19      -1.15      -5.81       4.07      34.51     258.79
2014  119  74310000       7.38      -1.08      -6.00       4.16      34.29     259.81
2014  119  74370000       7.39      -0.91      -5.95       4.30      35.53     261.33
2014  119  74430000       7.53      -0.62      -5.68       4.90      40.63     263.81
2014  119  74490000       7.54      -0.26      -5.05       5.56      47.73     267.00
2014  119  74550000       7.71       0.13      -4.83       6.00      51.16     271.53
2014  119  74610000       8.68      -3.53      -6.72      -3.34     -23.75     242.29
2014  119  74670000       8.94      -3.92      -7.81      -1.76     -11.40     243.38
2014  119  74730000       9.07      -4.05      -7.52      -2.98     -19.25     241.70
2014  119  74790000       9.15      -4.08      -7.45      -3.41     -21.90     241.26
2014  119  74850000       9.17      -4.16      -7.20      -3.86     -24.91     240.01
2014  119  74910000       9.16      -4.18      -7.37      -3.42     -21.97     240.45
2014  119  74970000       9.16      -4.00      -7.86      -2.40     -15.22     243.03
2014  119  75030000       9.14      -4.12      -8.05      -1.26      -7.95     242.91
2014  119  75090000       9.13      -3.93      -8.20      -0.73      -4.60     244.38
2014  119  75150000       9.14      -4.15      -8.10      -0.79      -4.94     242.84
2014  119  75210000       9.11      -4.29      -7.98      -0.91      -5.71     241.72
2014  119  75270000       9.04      -4.16      -7.97      -0.93      -5.91     242.44
2014  119  75330000       9.04      -4.17      -7.96      -1.06      -6.74     242.36
2014  119  75390000       9.04      -4.14      -7.94      -1.24      -7.87     242.48
2014  119  75450000       8.99      -4.15      -7.84      -1.49      -9.56     242.07
2014  119  75510000       8.98      -4.37      -7.69      -1.53      -9.81     240.42
2014  119  75570000       8.98      -4.30      -7.68      -1.72     -11.05     240.75
2014  119  75630000       9.03      -4.24      -7.79      -1.67     -10.68     241.46
2014  119  75690000       9.01      -4.60      -7.28      -2.57     -16.64     237.72
2014  119  75750000       8.99      -4.46      -7.61      -1.71     -10.94     239.66
2014  119  75810000       9.02      -4.31      -7.81      -1.36      -8.65     241.10
2014  119  75870000       9.10      -4.09      -7.98      -1.00      -6.39     242.89
2014  119  75930000       9.16      -4.38      -8.05       0.08       0.53     241.45
2014  119  75990000       9.16      -3.99      -8.23       0.30       1.88     244.15
2014  119  76050000       9.11      -3.93      -8.21      -0.01      -0.08     244.45
2014  119  76110000       9.10      -3.95      -8.20       0.21       1.30     244.30
2014  119  76170000       9.02      -3.96      -8.10       0.29       1.84     243.93
2014  119  76230000       8.92      -3.92      -8.01       0.32       2.08     243.95
2014  119  76290000       8.86      -3.87      -7.96       0.33       2.12     244.05
2014  119  76350000       8.91      -3.84      -8.03       0.36       2.29     244.43
2014  119  76410000       9.05      -3.59      -8.29       0.44       2.82     246.60
2014  119  76470000       9.08      -3.73      -8.25       0.64       4.05     245.65
2014  119  76530000       9.09      -3.76      -8.25       0.66       4.18     245.46
2014  119  76590000       8.84      -2.42      -7.71      -2.99     -20.31     252.55
2014  119  76650000       8.79      -1.88      -7.54      -4.09     -27.78     255.97
2014  119  76710000       8.81      -1.89      -7.39      -4.40     -30.01     255.68
2014  119  76770000       8.80      -2.30      -7.32      -4.30     -29.30     252.58
2014  119  76830000       8.72      -2.22      -6.99      -4.69     -32.58     252.41
2014  119  76890000       8.76      -1.48      -6.49      -5.67     -40.45     257.16
2014  119  76950000       8.75      -0.93      -6.22      -6.03     -43.81     261.53
2014  119  77010000       8.66      -0.52      -5.89      -6.30     -46.80     265.00
2014  119  77070000       8.60      -0.44      -5.86      -6.24     -46.73     265.74
2014  119  77130000       8.62      -0.72      -5.78      -6.33     -47.39     262.88
2014  119  77190000       8.60      -0.79      -5.63      -6.44     -48.59     262.05
2014  119  77250000       8.57      -0.80      -5.66      -6.35     -48.04     261.96
2014  119  77310000       8.52      -1.63      -6.22      -5.58     -40.94     255.32
2014  119  77370000       8.39      -0.90      -5.46      -6.28     -48.62     260.67
2014  119  77430000       8.44      -1.07      -5.60      -6.20     -47.40     259.14
2014  119  77490000       8.45      -1.81      -5.81      -5.85     -43.91     252.73
2014  119  77550000       8.45      -1.24      -5.59      -6.21     -47.33     257.49
2014  119  77610000       8.43      -1.15      -5.65      -6.15     -46.85     258.49
2014  119  77670000       8.42      -1.13      -5.69      -6.11     -46.48     258.74
2014  119  77730000       8.47      -1.24      -5.86      -5.99     -45.01     258.08
2014  119  77790000       8.44      -1.19      -5.78      -6.02     -45.57     258.33
2014  119  77850000       8.41      -1.07      -5.78      -6.01     -45.62     259.55
2014  119  77910000       8.40      -1.00      -5.75      -6.04     -45.98     260.10
2014  119  77970000       8.37      -1.24      -5.94      -5.76     -43.48     258.25
2014  119  78030000       8.42      -1.34      -6.15      -5.59     -41.64     257.71
2014  119  78090000       8.39      -1.36      -6.08      -5.61     -42.00     257.39
2014  119  78150000       8.38      -1.45      -5.92      -5.74     -43.26     256.24
2014  119  78210000       8.36      -1.53      -5.78      -5.83     -44.27     255.21
2014  119  78270000       8.35      -1.48      -5.80      -5.81     -44.15     255.67
2014  119  78330000       8.32      -1.45      -6.08      -5.49     -41.31     256.60
2014  119  78390000       8.29      -1.60      -6.31      -5.12     -38.20     255.77
2014  119  78450000       8.28      -1.65      -6.50      -4.84     -35.82     255.77
2014  119  78510000       8.27      -1.44      -6.35      -5.09     -37.99     257.21
2014  119  78570000       8.33      -1.49      -6.46      -5.04     -37.28     257.04
2014  119  78630000       8.24      -1.43      -5.28      -6.15     -48.37     254.82
2014  119  78690000       8.66      -1.65      -5.28      -6.65     -50.28     252.65
2014  119  78750000       8.66      -1.40      -5.15      -6.81     -51.92     254.80
2014  119  78810000       8.73      -1.29      -5.10      -6.96     -52.91     255.76
2014  119  78870000       8.76      -1.31      -4.94      -7.11     -54.29     255.13
2014  119  78930000       8.77      -1.23      -5.14      -7.01     -52.98     256.55
2014  119  78990000       8.82      -1.23      -4.73      -7.33     -56.34     255.45
2014  119  79050000       8.83      -1.32      -4.87      -7.25     -55.16     254.89
2014  119  79110000       8.83      -1.25      -4.94      -7.20     -54.68     255.77
2014  119  79170000       8.79      -1.16      -4.40      -7.51     -58.81     255.18
2014  119  79230000       8.82      -1.16      -4.54      -7.48     -57.94     255.67
2014  119  79290000       8.81      -1.21      -4.66      -7.37     -56.83     255.50
2014  119  79350000       8.82      -1.21      -4.71      -7.36     -56.59     255.60
2014  119  79410000       8.82      -1.14      -4.31      -7.60     -59.61     255.15
2014  119  79470000       8.78      -0.62      -3.11      -8.18     -68.80     258.76
2014  119  79530000       8.73      -0.62      -2.98      -8.18     -69.62     258.30
2014  119  79590000       8.77      -0.61      -3.38      -8.07     -66.97     259.80
2014  119  79650000       8.78      -0.63      -3.54      -8.01     -65.83     259.97
2014  119  79710000       8.75      -0.58      -3.48      -8.00     -66.21     260.48
2014  119  79770000       8.69      -0.75      -3.65      -7.84     -64.62     258.33
2014  119  79830000       8.73      -0.56      -3.69      -7.89     -64.72     261.30
2014  119  79890000       8.74      -0.44      -3.54      -7.98     -65.95     262.91
2014  119  79950000       8.72      -0.50      -3.56      -7.95     -65.64     261.96
2014  119  80010000       8.74      -0.48      -3.45      -8.01     -66.53     262.06
2014  119  80070000       8.77      -0.37      -3.29      -8.13     -67.85     263.49
2014  119  80130000       8.75      -0.34      -3.09      -8.17     -69.16     263.79
2014  119  80190000       8.57      -1.17      -4.66      -7.07     -55.78     255.86
2014  119  80250000       8.52      -1.21      -5.00      -6.78     -52.79     256.42
2014  119  80310000       8.52      -1.54      -5.11      -6.64     -51.21     253.28
2014  119  80370000       8.45      -1.46      -4.84      -6.75     -53.13     253.22
2014  119  80430000       8.49      -0.85      -4.44      -7.17     -57.80     259.16
2014  119  80490000       8.49      -0.46      -4.45      -7.21     -58.21     264.04
2014  119  80550000       8.49      -0.72      -4.83      -6.95     -54.92     261.54
2014  119  80610000       8.45      -1.00      -4.93      -6.79     -53.47     258.50
2014  119  80670000       8.45      -1.06      -5.11      -6.63     -51.80     258.26
2014  119  80730000       8.41      -0.83      -5.02      -6.69     -52.72     260.64
2014  119  80790000       8.37      -0.87      -4.59      -6.91     -55.93     259.28
2014  119  80850000       8.34      -0.84      -4.53      -6.95     -56.42     259.53
2014  119  80910000       8.32      -0.77      -4.22      -7.12     -58.95     259.71
2014  119  80970000       8.40      -0.92      -4.77      -6.83     -54.57     259.10
2014  119  81030000       8.46      -0.79      -5.32      -6.51     -50.40     261.51
2014  119  81090000       8.53      -1.00      -5.79      -6.18     -46.44     260.18
2014  119  81150000       8.56      -1.05      -5.88      -6.13     -45.74     259.93
2014  119  81210000       8.51      -1.22      -5.89      -6.02     -45.03     258.32
2014  119  81270000       8.49      -1.27      -5.97      -5.89     -43.99     258.00
2014  119  81330000       8.49      -1.35      -6.01      -5.84     -43.51     257.34
2014  119  81390000       8.49      -1.29      -5.95      -5.91     -44.13     257.77
2014  119  81450000       8.48      -1.31      -5.93      -5.92     -44.31     257.55
2014  119  81510000       8.46      -1.21      -5.97      -5.87     -43.91     258.56
2014  119  81570000       8.48      -1.18      -5.94      -5.94     -44.44     258.74
2014  119  81630000       8.45      -1.01      -5.96      -5.91     -44.38     260.35
2014  119  81690000       8.43      -1.04      -5.89      -5.95     -44.83     259.94
2014  119  81750000       8.37      -0.70      -5.65      -6.13     -47.09     262.89
2014  119  81810000       8.30      -0.67      -5.66      -6.03     -46.65     263.29
2014  119  81870000       8.29      -0.66      -5.54      -6.13     -47.69     263.21
2014  119  81930000       8.27      -0.34      -5.53      -6.14     -47.94     266.47
2014  119  81990000       8.29      -0.25      -5.46      -6.22     -48.70     267.35
2014  119  82050000       8.32      -0.37      -5.87      -5.88     -45.00     266.42
2014  119  82110000       8.43      -0.67      -6.14      -5.73     -42.87     263.77
2014  119  82170000       8.40      -0.60      -6.13      -5.71     -42.87     264.40
2014  119  82230000       8.50      -0.68      -6.09      -5.88     -43.80     263.65
2014  119  82290000       8.37      -0.46      -6.14      -5.67     -42.66     265.75
2014  119  82350000       8.22      -0.51      -5.91      -5.69     -43.81     265.06
2014  119  82410000       8.28      -0.58      -5.78      -5.90     -45.45     264.24
2014  119  82470000       8.46      -0.57      -5.93      -6.01     -45.27     264.48
2014  119  82530000       8.48      -0.57      -5.95      -6.01     -45.16     264.56
2014  119  82590000       8.27      -0.66      -5.39      -6.22     -48.85     263.07
2014  119  82650000       8.24      -0.66      -5.49      -6.10     -47.82     263.13
2014  119  82710000       8.22      -0.77      -5.24      -6.27     -49.80     261.66
2014  119  82770000       8.22      -0.76      -5.16      -6.35     -50.56     261.67
2014  119  82830000       8.18      -0.86      -4.83      -6.53     -53.07     259.95
2014  119  82890000       8.37      -0.98      -4.69      -6.86     -55.07     258.18
2014  119  82950000       8.14      -0.64      -5.11      -6.29     -50.69     262.90
2014  119  83010000       8.51      -1.35      -4.68      -6.98     -55.10     253.89
2014  119  83070000       8.44      -1.25      -4.68      -6.91     -54.93     255.07
2014  119  83130000       8.33      -1.52      -4.63      -6.75     -54.15     251.85
2014  119  83190000       8.37      -1.30      -4.71      -6.80     -54.31     254.52
2014  119  83250000       8.47      -1.40      -4.77      -6.87     -54.12     253.67
2014  119  83310000       8.38      -1.17      -4.73      -6.82     -54.46     256.10
2014  119  83370000       8.10      -0.63      -4.17      -6.91     -58.61     261.46
2014  119  83430000       8.11      -0.69      -4.34      -6.82     -57.24     261.01
2014  119  83490000       7.98      -0.70      -4.28      -6.70     -57.05     260.68
2014  119  83550000       8.04      -0.86      -4.36      -6.69     -56.39     258.81
2014  119  83610000       8.40      -0.71      -3.81      -7.45     -62.51     259.49
2014  119  83670000       8.17      -0.72      -3.54      -7.32     -63.78     258.54
2014  119  83730000       8.24      -0.59      -3.76      -7.31     -62.51     261.05
2014  119  83790000       8.17      -0.55      -3.77      -7.22     -62.18     261.78
2014  119  83850000       8.32      -0.30      -4.06      -7.25     -60.71     265.71
2014  119  83910000       8.32      -0.39      -4.12      -7.22     -60.16     264.56
2014  119  83970000       8.14      -0.31      -3.70      -7.24     -62.87     265.25
2014  119  84030000       8.28      -0.24      -3.48      -7.51     -65.07     266.08
2014  119  84090000       8.06      -0.22      -3.40      -7.30     -64.94     266.29
2014  119  84150000       8.01       0.01      -2.88      -7.46     -68.92     270.17
2014  119  84210000       7.90      -0.18      -3.07      -7.27     -67.07     266.57
2014  119  84270000       7.77      -0.20      -2.92      -7.20     -67.86     266.14
2014  119  84330000       7.84      -0.08      -2.29      -7.49     -72.97     267.91
2014  119  84390000       7.98       0.03      -2.77      -7.47     -69.63     270.52
2014  119  84450000       8.06      -0.18      -3.12      -7.43     -67.19     266.73
2014  119  84510000       8.10       0.00      -3.09      -7.48     -67.59     270.08
2014  119  84570000       8.11      -0.01      -2.86      -7.58     -69.34     269.87
2014  119  84630000       8.00      -0.09      -2.87      -7.47     -68.93     268.14
2014  119  84690000       7.63      -0.23      -3.38      -6.81     -63.60     266.11
2014  119  84750000       7.26      -0.63      -3.80      -6.12     -57.81     260.54
2014  119  84810000       7.36      -0.83      -4.76      -5.46     -48.51     260.08
2014  119  84870000       7.44      -1.39      -5.85      -4.34     -35.79     256.67
2014  119  84930000       7.28      -1.07      -6.08      -3.81     -31.71     259.98
2014  119  84990000       7.24      -0.89      -5.48      -4.63     -39.79     260.75
2014  119  85050000       7.31      -0.74      -4.73      -5.45     -48.72     261.08
2014  119  85110000       8.38      -0.37      -2.91      -7.85     -69.55     262.73
2014  119  85170000       8.47      -0.40      -2.92      -7.94     -69.64     262.29
2014  119  85230000       8.38      -0.32      -2.72      -7.92     -70.96     263.32
2014  119  85290000       8.55      -0.45      -2.26      -8.23     -74.36     258.64
2014  119  85350000       8.52      -0.40      -2.54      -8.12     -72.43     260.98
2014  119  85410000       8.56      -0.33      -2.76      -8.09     -71.02     263.10
2014  119  85470000       8.49      -0.39      -2.49      -8.10     -72.74     261.12
2014  119  85530000       8.48      -0.36      -2.34      -8.14     -73.77     261.23
2014  119  85590000       8.49      -0.45      -2.48      -8.11     -72.71     259.70
2014  119  85650000       8.52      -0.50      -2.50      -8.12     -72.55     258.71
2014  119  85710000       8.57      -0.62      -2.28      -8.24     -73.99     254.79
2014  119  85770000       8.60      -0.55      -1.94      -8.36     -76.47     254.19
2014  119  85830000       8.64      -0.52      -2.03      -8.38     -75.95     255.78
2014  119  85890000       8.64      -0.61      -2.17      -8.34     -74.85     254.20
2014  119  85950000       8.56      -0.79      -2.34      -8.19     -73.24     251.34
2014  119  86010000       8.51      -0.73      -1.93      -8.25     -75.96     249.30
2014  119  86070000       8.48      -0.74      -1.64      -8.28     -77.77     245.68
2014  119  86130000       8.36      -0.86      -2.40      -7.96     -72.25     250.22
2014  119  86190000       8.31      -1.29      -2.74      -7.73     -68.62     244.82
2014  119  86250000       8.24      -0.90      -2.69      -7.73     -69.84     251.45
2014  119  86310000       8.19      -1.15      -2.85      -7.59     -67.97     248.03
2014  119  86370000       8.15      -1.35      -2.89      -7.48     -66.93     244.96
2014  120     30000       8.28      -1.18      -2.87      -7.68     -67.99     247.67
2014  120     90000       7.50      -1.28      -2.72      -6.87     -66.39     244.74
2014  120    150000       7.57      -1.41      -2.74      -6.89     -65.93     242.78
2014  120    210000       7.57      -1.86      -4.01      -6.06     -53.90     245.04
2014  120    270000       7.76      -0.83      -3.65      -6.80     -61.12     257.21
2014  120    330000       7.65      -1.14      -3.49      -6.70     -61.28     251.86
2014  120    390000       7.67      -1.59      -3.37      -6.70     -60.91     244.66
2014  120    450000       7.89      -1.68      -3.59      -6.80     -59.78     244.93
2014  120    510000       8.31      -1.81      -3.42      -7.36     -62.28     242.11
2014  120    570000       8.29      -2.14      -3.41      -7.24     -60.96     237.90
2014  120    630000       8.03      -2.20      -3.68      -6.78     -57.69     239.08
2014  120    690000       8.07      -2.00      -3.52      -6.98     -59.88     240.45
2014  120    750000       8.14      -1.84      -3.46      -7.13     -61.23     242.00
2014  120    810000       8.06      -2.51      -3.80      -6.63     -55.53     236.53
2014  120    870000       7.98      -2.62      -3.28      -6.77     -58.19     231.36
2014  120    930000       8.20      -2.78      -3.53      -6.85     -56.73     231.81
2014  120    990000       8.26      -2.20      -3.09      -7.34     -62.67     234.52
2014  120   1050000       8.17      -2.13      -2.91      -7.32     -63.74     233.79
2014  120   1110000       7.95      -2.04      -3.04      -7.06     -62.63     236.16
2014  120   1170000       8.05      -1.97      -2.98      -7.21     -63.64     236.59
2014  120   1230000       8.21      -1.91      -3.02      -7.39     -64.21     237.64
2014  120   1290000       8.18      -1.99      -2.91      -7.37     -64.46     235.66
2014  120   1350000       8.21      -2.04      -2.87      -7.41     -64.56     234.63
2014  120   1410000       8.17      -2.00      -2.67      -7.46     -65.90     233.25
2014  120   1470000       8.19      -2.15      -2.50      -7.50     -66.28     229.29
2014  120   1530000       8.18      -2.06      -2.62      -7.47     -65.95     231.80
2014  120   1590000       8.20      -2.15      -2.47      -7.51     -66.43     228.94
2014  120   1650000       8.23      -2.34      -2.39      -7.52     -66.04     225.57
2014  120   1710000       8.26      -2.41      -2.51      -7.49     -65.06     226.16
2014  120   1770000       8.18      -2.48      -2.64      -7.32     -63.65     226.76
2014  120   1830000       8.17      -2.59      -2.54      -7.31     -63.62     224.41
2014  120   1890000       8.04      -1.83      -1.83      -7.60     -71.20     224.93
2014  120   1950000       8.14      -1.69      -2.28      -7.62     -69.60     233.41
2014  120   2010000       8.07      -1.75      -2.76      -7.37     -66.11     237.58
2014  120   2070000       7.92      -2.15      -3.01      -6.99     -62.09     234.54
2014  120   2130000       7.96      -2.76      -2.89      -6.89     -59.87     226.39
2014  120   2190000       7.93      -2.52      -2.64      -7.04     -62.63     226.34
2014  120   2250000       7.92      -2.51      -2.74      -6.97     -61.94     227.56
2014  120   2310000       7.73      -4.50      -4.54      -4.32     -34.00     225.26
2014  120   2370000       7.67      -4.63      -4.72      -3.87     -30.35     225.54
2014  120   2430000       7.62      -4.97      -4.93      -2.97     -22.96     224.80
2014  120   2490000       7.61      -4.70      -5.00      -3.27     -25.46     226.79
2014  120   2550000       7.61      -4.24      -5.14      -3.67     -28.86     230.48
2014  120   2610000       7.55      -4.04      -4.85      -4.14     -33.24     230.18
2014  120   2670000       7.50      -3.64      -4.59      -4.65     -38.46     231.54
2014  120   2730000       7.46      -2.68      -4.51      -5.30     -45.32     239.25
2014  120   2790000       7.47      -2.30      -4.46      -5.52     -47.72     242.76
2014  120   2850000       7.41      -1.90      -4.00      -5.92     -53.18     244.56
2014  120   2910000       7.27      -1.32      -3.45      -6.26     -59.42     249.05
2014  120   2970000       7.26      -1.40      -3.60      -6.15     -57.89     248.78
2014  120   3030000       7.39      -1.62      -3.81      -6.11     -55.90     246.97
2014  120   3090000       7.44      -2.13      -3.87      -5.97     -53.48     241.16
2014  120   3150000       7.56      -1.53      -3.89      -6.27     -56.34     248.46
2014  120   3210000       7.66      -0.54      -3.33      -6.88     -63.89     260.79
2014  120   3270000       7.65      -0.37      -3.54      -6.76     -62.26     264.09
2014  120   3330000       7.90      -0.45      -4.02      -6.74     -59.05     263.62
2014  120   3390000       7.82      -0.08      -3.83      -6.81     -60.66     268.84
2014  120   3450000       7.74      -0.18      -3.96      -6.64     -59.13     267.45
2014  120   3510000       7.80       0.27      -4.10      -6.61     -58.11     273.76
2014  120   3570000       7.61       0.38      -4.53      -6.10     -53.32     274.79
2014  120   3630000       7.64       0.26      -4.31      -6.29     -55.54     273.44
2014  120   3690000       7.53       0.08      -3.78      -6.50     -59.79     271.23
2014  120   3750000       7.69      -0.02      -3.60      -6.78     -62.01     269.71
2014  120   3810000       8.06      -0.42      -4.49      -6.67     -55.94     264.67
2014  120   3870000       8.41      -0.72      -5.56      -6.24     -48.08     262.66
2014  120   3930000       8.40      -0.15      -4.90      -6.77     -54.06     268.23
2014  120   3990000       8.57       0.17      -4.45      -7.26     -58.46     272.25
2014  120   4050000       8.37      -0.99      -5.71      -5.94     -45.70     260.14
2014  120   4110000       8.11      -1.86      -6.17      -4.91     -37.29     253.18
2014  120   4170000       8.14      -1.00      -5.61      -5.79     -45.46     259.93
2014  120   4230000       8.27      -1.08      -5.69      -5.90     -45.53     259.25
2014  120   4290000       8.30      -0.89      -5.41      -6.23     -48.68     260.65
2014  120   4350000       8.28      -0.68      -5.21      -6.39     -50.60     262.57
2014  120   4410000       8.23      -0.01      -4.67      -6.78     -55.44     269.83
2014  120   4470000       8.29      -0.18      -4.57      -6.91     -56.52     267.71
2014  120   4530000       8.29      -0.21      -4.60      -6.90     -56.28     267.41
2014  120   4590000       8.31      -0.34      -4.88      -6.72     -53.97     266.03
2014  120   4650000       8.34      -0.24      -4.42      -7.06     -57.93     266.89
2014  120   4710000       8.38      -0.04      -3.72      -7.50     -63.59     269.32
2014  120   4770000       8.41       0.06      -3.74      -7.53     -63.58     270.97
2014  120   4830000       8.32      -0.06      -4.67      -6.88     -55.84     269.27
2014  120   4890000       8.32      -0.23      -3.41      -7.56     -65.64     266.17
2014  120   4950000       8.34      -0.24      -3.28      -7.66     -66.76     265.84
2014  120   5010000       8.43      -0.12      -3.31      -7.75     -66.87     267.90
2014  120   5070000       8.40      -0.69      -3.56      -7.58     -64.40     258.99
2014  120   5130000       8.46      -0.46      -3.41      -7.73     -66.04     262.38
2014  120   5190000       8.47      -0.37      -3.48      -7.71     -65.60     263.92
2014  120   5250000       8.60      -0.33      -3.73      -7.74     -64.20     264.93
2014  120   5370000       8.52      -0.12      -3.17      -7.91     -68.16     267.91
2014  120   5430000       8.49       0.20      -3.13      -7.88     -68.31     273.72
2014  120   5490000       8.46       0.14      -2.86      -7.96     -70.21     272.82
2014  120   5550000       8.45       0.06      -2.65      -8.02     -71.68     271.36
2014  120   5610000       8.52      -0.05      -2.48      -8.12     -72.98     268.89
2014  120   5670000       8.51      -0.16      -4.25      -7.03     -58.82     267.90
2014  120   5730000       8.37      -0.82      -6.49      -5.13     -38.10     262.76
2014  120   5790000       8.39      -1.03      -7.08      -4.33     -31.19     261.70
2014  120   5850000       8.59      -0.31      -7.17      -4.72     -33.30     267.49
2014  120   5910000       8.78      -0.43      -7.30      -4.84     -33.49     266.65
2014  120   5970000       8.48      -0.21      -6.81      -5.03     -36.41     268.21
2014  120   6030000       8.30      -0.25      -6.22      -5.49     -41.38     267.74
2014  120   6090000       8.33      -0.20      -6.17      -5.59     -42.16     268.12
2014  120   6150000       8.29      -0.15      -5.97      -5.75     -43.92     268.56
2014  120   6210000       8.27      -0.06      -5.91      -5.79     -44.38     269.42
2014  120   6270000       8.27      -0.07      -5.89      -5.80     -44.56     269.31
2014  120   6330000       8.21      -0.05      -5.90      -5.70     -44.03     269.47
2014  120   6390000       8.27       0.14      -5.83      -5.86     -45.14     271.42
2014  120   6450000       8.31       0.40      -5.76      -5.98     -45.98     273.94
2014  120   6510000       8.34       0.40      -5.47      -6.29     -48.90     274.14
2014  120   6570000       8.36       0.27      -5.37      -6.40     -49.98     272.88
2014  120   6630000       8.40       0.21      -5.24      -6.56     -51.36     272.31
2014  120   6690000       8.43       0.21      -5.19      -6.64     -51.95     272.29
2014  120   6750000       8.45       0.12      -5.01      -6.81     -53.63     271.36
2014  120   6810000       8.44       0.05      -4.86      -6.90     -54.84     270.60
2014  120   6870000       8.40      -0.12      -4.65      -6.97     -56.26     268.51
2014  120   6930000       8.35       0.55      -4.94      -6.69     -53.38     276.30
2014  120   6990000       8.45       0.58      -5.12      -6.70     -52.45     276.45
2014  120   7050000       8.47       0.85      -5.37      -6.48     -50.03     279.01
2014  120   7110000       8.51       0.73      -5.34      -6.58     -50.65     277.82
2014  120   7170000       8.45       0.48      -5.18      -6.66     -52.04     275.25
2014  120   7230000       8.48       0.22      -5.04      -6.82     -53.51     272.47
2014  120   7290000       8.48       0.21      -4.59      -7.11     -57.13     272.67
2014  120   7350000       8.51       0.31      -4.46      -7.23     -58.28     274.04
2014  120   7410000       8.50       0.70      -4.23      -7.32     -59.61     279.45
2014  120   7470000       8.52       0.72      -4.19      -7.37     -60.02     279.78
2014  120   7530000       8.54       0.76      -4.21      -7.39     -59.94     280.24
2014  120   7590000       8.53       0.86      -4.23      -7.36     -59.62     281.56
2014  120   7650000       8.48       1.00      -4.35      -7.21     -58.25     283.00
2014  120   7710000       8.41       0.78      -4.50      -7.05     -57.05     279.89
2014  120   7770000       8.36       0.79      -4.51      -6.99     -56.74     279.89
2014  120   7830000       8.45       0.85      -4.59      -7.04     -56.42     280.53
2014  120   7890000       8.46       1.05      -4.81      -6.86     -54.35     282.28
2014  120   7950000       8.43       1.06      -4.98      -6.71     -52.81     282.06
2014  120   8010000       8.45       0.48      -4.44      -7.17     -58.08     276.21
2014  120   8070000       8.39       0.44      -4.38      -7.15     -58.39     275.73
2014  120   8130000       8.32       0.47      -4.40      -7.04     -57.84     276.06
2014  120   8190000       8.36       0.24      -4.52      -7.02     -57.18     273.09
2014  120   8250000       8.42       0.12      -4.44      -7.15     -58.18     271.51
2014  120   8310000       8.46      -0.34      -4.37      -7.23     -58.80     265.52
2014  120   8370000       8.47      -0.55      -4.35      -7.25     -58.86     262.82
2014  120   8430000       8.50      -0.79      -4.27      -7.30     -59.27     259.50
2014  120   8490000       8.55      -0.76      -4.24      -7.38     -59.72     259.90
2014  120   8550000       8.60      -1.04      -4.21      -7.42     -59.72     256.07
2014  120   8610000       8.62      -1.22      -4.11      -7.47     -60.14     253.47
2014  120   8670000       8.63      -1.43      -4.00      -7.51     -60.47     250.29
2014  120   8730000       8.63      -1.31      -4.05      -7.50     -60.46     252.03
