             Wind MFI Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs       B          Bx         By         Bz       Theta       Phi    
2014  127  33630000       2.07      -1.45       1.40       0.25       7.14     136.18
2014  127  33690000       2.17      -1.07       0.70       1.62      51.65     146.74
2014  127  33750000       2.23      -0.94       0.52       1.95      61.16     150.79
2014  127  33810000       2.21      -0.91       0.58       1.93      60.70     147.52
2014  127  33870000       2.24      -0.77       0.53       2.03      65.26     145.60
2014  127  33930000       2.20      -0.96       0.65       1.87      58.17     145.99
2014  127  33990000       2.21      -1.08       0.67       1.80      54.66     148.30
2014  127  34050000       2.21      -0.95       0.53       1.91      60.34     150.98
2014  127  34110000       2.18      -0.45       0.09       2.06      77.46     168.07
2014  127  34170000       2.50      -0.26      -0.43       2.44      78.39     238.32
2014  127  34230000       2.48      -0.31      -0.54       2.39      75.42     239.81
2014  127  34290000       2.42      -0.27      -0.47       2.36      77.11     239.81
2014  127  34350000       2.27      -0.15      -0.63       2.16      73.21     257.11
2014  127  34410000       2.35      -0.16      -0.61       2.23      74.19     255.26
2014  127  34470000       2.34      -0.42      -0.48       2.24      74.08     229.03
2014  127  34530000       2.26       0.11      -0.08       2.15      86.32     322.59
2014  127  34590000       2.26       0.80       0.56       2.03      64.39      34.93
2014  127  34650000       2.17       0.21       0.23       2.12      81.60      47.71
2014  127  34710000       2.07      -0.37       0.61       1.89      69.31     120.76
2014  127  34770000       2.02      -0.53       0.46       1.82      68.94     139.18
2014  127  34830000       1.78      -0.39       0.47       1.65      69.56     129.35
2014  127  34890000       1.97      -0.17       0.62       1.78      70.02     105.40
2014  127  34950000       2.25      -0.28       0.28       2.20      79.78     134.53
2014  127  35010000       2.18      -0.02       0.85       1.98      66.82      91.47
2014  127  35070000       1.93      -0.41       0.53       1.77      69.13     127.75
2014  127  35130000       2.31      -0.59       0.63       2.13      68.04     133.35
2014  127  35190000       2.13      -0.73       0.31       1.96      67.87     156.86
2014  127  35250000       2.10      -0.63       0.37       1.97      69.65     149.41
2014  127  35310000       1.97      -0.59       0.26       1.85      70.78     156.24
2014  127  35370000       2.44      -0.68       0.67       2.23      66.89     135.43
2014  127  35430000       2.42      -0.69       0.76       2.19      64.94     132.04
2014  127  35490000       2.30      -0.59       0.87       2.04      62.71     123.83
2014  127  35550000       2.26      -0.63       0.81       2.00      62.72     127.82
2014  127  35610000       2.11      -0.45       0.96       1.81      59.65     114.88
2014  127  35670000       1.60      -0.43       0.75       1.34      57.12     119.91
2014  127  35730000       1.72      -0.20       1.46       0.64      23.27      97.95
2014  127  35790000       2.27       0.44       2.13      -0.57     -14.76      78.30
2014  127  35850000       2.44       0.45       2.36      -0.33      -7.77      79.14
2014  127  35910000       2.44       0.37       2.40      -0.15      -3.59      81.15
2014  127  35970000       2.58       0.61       2.33      -0.88     -20.16      75.24
2014  127  36030000       2.66       0.96       2.14      -1.24     -27.86      65.91
2014  127  36090000       2.68       0.96       2.24      -1.09     -24.09      66.74
2014  127  36150000       2.71       0.64       2.39      -1.05     -23.04      74.91
2014  127  36210000       2.74       0.49       2.51      -0.95     -20.36      78.88
2014  127  36270000       2.83       0.64       2.51      -1.13     -23.64      75.61
2014  127  36330000       2.83       0.58       2.53      -1.12     -23.35      77.09
2014  127  36390000       2.84       0.50       2.55      -1.15     -23.95      78.92
2014  127  36450000       2.80       0.46       2.52      -1.11     -23.43      79.68
2014  127  36570000       2.78       0.78       2.00      -1.77     -39.56      68.80
2014  127  36630000       2.75       0.74       2.00      -1.73     -39.08      69.67
2014  127  36690000       2.93       0.79       2.13      -1.85     -39.10      69.73
2014  127  36750000       3.00       0.76       2.03      -2.07     -43.70      69.45
2014  127  36810000       2.98       0.70       1.99      -2.10     -44.86      70.62
2014  127  36870000       2.78       0.35       2.08      -1.80     -40.58      80.38
2014  127  36930000       2.80       0.25       1.91      -2.02     -46.25      82.60
2014  127  36990000       2.81       0.49       1.86      -2.04     -46.76      75.10
2014  127  37050000       2.80       0.52       1.89      -2.00     -45.57      74.62
2014  127  37110000       2.82       0.42       1.98      -1.96     -44.01      77.95
2014  127  37170000       2.85       0.50       1.97      -2.00     -44.55      75.70
2014  127  37230000       2.80       0.37       1.99      -1.93     -43.65      79.53
2014  127  37290000       2.77       0.34       2.21      -1.54     -34.53      81.22
2014  127  37350000       2.76       0.44       2.25      -1.49     -33.03      78.85
2014  127  37410000       2.73       0.51       2.15      -1.59     -35.82      76.60
2014  127  37470000       2.70       0.48       2.13      -1.58     -35.83      77.36
2014  127  37530000       2.71       0.39       2.21      -1.53     -34.27      79.95
2014  127  37590000       2.74       0.41       2.20      -1.59     -35.34      79.47
2014  127  37650000       2.71       0.40       2.21      -1.51     -33.96      79.71
2014  127  37710000       2.79       0.36       2.25      -1.60     -35.09      81.01
2014  127  37770000       2.80       0.51       2.13      -1.73     -38.27      76.52
2014  127  37830000       2.80       0.65       2.04      -1.81     -40.17      72.37
2014  127  37890000       2.72       0.87       2.08      -1.52     -34.11      67.37
2014  127  37950000       2.81       0.63       1.97      -1.78     -40.73      72.31
2014  127  38010000       2.95       0.20       1.74      -2.36     -53.39      83.31
2014  127  38070000       2.82       0.67       1.64      -2.19     -51.13      67.86
2014  127  38130000       2.86       0.78       1.75      -2.12     -47.97      66.07
2014  127  38190000       2.91       0.78       1.89      -2.06     -45.21      67.57
2014  127  38250000       2.89       0.79       1.87      -2.05     -45.29      67.09
2014  127  38310000       2.79       0.74       2.10      -1.65     -36.50      70.59
2014  127  38370000       2.85       0.79       1.70      -2.03     -47.29      65.10
2014  127  38430000       3.24       1.09      -0.10      -3.02     -70.02     354.67
2014  127  38490000       3.29       1.24      -0.55      -2.99     -65.54     336.00
2014  127  38550000       3.30       1.43      -0.63      -2.83     -61.14     336.26
2014  127  38610000       3.32       1.35      -0.80      -2.91     -61.74     329.37
2014  127  38670000       3.27       1.49      -0.91      -2.77     -57.72     328.70
2014  127  38730000       3.27       1.44      -1.10      -2.71     -56.27     322.65
2014  127  38790000       2.87       1.32      -1.65      -1.91     -42.15     308.71
2014  127  38850000       3.13       1.54      -1.63      -2.18     -44.12     313.35
2014  127  38910000       3.07       1.52      -1.17      -2.35     -50.75     322.41
2014  127  38970000       2.85       0.99      -1.02      -2.47     -60.06     314.38
2014  127  39030000       3.06       1.10      -1.02      -2.66     -60.58     317.00
2014  127  39090000       3.26       1.15      -1.05      -2.86     -61.45     317.53
2014  127  39150000       3.54       1.07      -1.04      -3.21     -65.02     315.88
2014  127  39210000       3.47       1.11      -1.11      -3.09     -63.02     314.85
2014  127  39270000       3.42       1.07      -1.03      -3.08     -64.28     316.09
2014  127  39330000       3.41       1.12      -1.18      -3.00     -61.56     313.67
2014  127  39390000       3.44       1.17      -1.18      -3.01     -61.05     314.70
2014  127  39450000       3.51       1.24      -1.17      -3.06     -60.92     316.63
2014  127  39510000       3.54       1.36      -1.09      -3.08     -60.50     321.28
2014  127  39570000       3.46       1.21      -1.07      -3.05     -62.10     318.44
2014  127  39630000       3.34       1.16      -1.07      -2.94     -61.75     317.36
2014  127  39690000       3.43       1.19      -1.06      -3.04     -62.32     318.44
2014  127  39750000       3.46       1.21      -0.94      -3.10     -63.73     322.20
2014  127  39810000       3.43       1.20      -0.93      -3.07     -63.71     322.06
2014  127  39870000       3.52       1.25      -1.06      -3.12     -62.28     319.61
2014  127  39930000       3.47       1.14      -1.17      -3.06     -61.99     314.27
2014  127  39990000       3.44       1.09      -1.13      -3.06     -62.83     313.79
2014  127  40050000       3.50       1.13      -1.14      -3.11     -62.65     314.70
2014  127  40110000       3.50       1.07      -1.04      -3.16     -64.71     315.61
2014  127  40170000       3.56       1.00      -0.36      -3.38     -72.51     340.04
2014  127  40230000       3.53       1.06      -0.40      -3.35     -71.25     339.23
2014  127  40290000       3.51       1.04      -0.50      -3.31     -70.74     334.25
2014  127  40350000       3.49       1.02      -0.46      -3.31     -71.39     335.72
2014  127  40410000       3.52       1.05      -0.56      -3.31     -70.30     331.94
2014  127  40470000       3.53       1.11      -0.73      -3.27     -67.81     326.58
2014  127  40530000       3.56       1.15      -0.80      -3.28     -66.94     325.18
2014  127  40590000       3.61       1.14      -0.83      -3.32     -67.00     324.10
2014  127  40650000       3.68       1.15      -0.84      -3.39     -67.13     323.83
2014  127  40710000       3.61       1.11      -0.95      -3.30     -66.15     319.59
2014  127  40770000       3.68       1.14      -0.99      -3.35     -65.71     319.19
2014  127  40830000       3.75       1.18      -0.99      -3.42     -65.74     320.11
2014  127  40890000       3.71       1.08      -1.04      -3.39     -66.17     316.10
2014  127  40950000       3.67       1.08      -0.97      -3.36     -66.67     318.13
2014  127  41010000       3.54       1.02      -0.93      -3.26     -67.02     317.46
2014  127  41070000       3.48       0.90      -0.78      -3.27     -70.00     319.25
2014  127  41130000       3.40       0.75      -0.64      -3.25     -73.13     319.59
2014  127  41190000       3.39       0.80      -0.73      -3.21     -71.33     317.78
2014  127  41250000       3.40       1.02      -0.99      -3.09     -65.26     315.89
2014  127  41310000       3.36       0.96      -0.93      -3.08     -66.56     315.71
2014  127  41370000       3.38       0.94      -0.93      -3.11     -66.99     315.31
2014  127  41430000       3.38       0.98      -0.91      -3.10     -66.68     317.20
2014  127  41490000       3.42       1.34      -1.32      -2.84     -56.59     315.42
2014  127  41550000       3.38       0.91      -1.01      -3.09     -66.23     312.28
2014  127  41610000       3.39       1.01      -1.10      -3.04     -63.78     312.52
2014  127  41670000       3.45       1.21      -1.46      -2.88     -56.65     309.65
2014  127  41730000       3.46       1.35      -1.61      -2.74     -52.53     309.99
2014  127  41790000       3.41       1.34      -1.72      -2.60     -49.98     307.95
2014  127  41850000       3.45       1.44      -1.92      -2.47     -45.80     306.81
2014  127  41910000       3.45       1.44      -1.63      -2.67     -50.82     311.53
2014  127  41970000       3.44       1.45      -1.23      -2.86     -56.38     319.58
2014  127  42030000       3.43       1.50      -1.44      -2.72     -52.71     316.16
2014  127  42090000       3.45       1.51      -1.59      -2.66     -50.50     313.53
2014  127  42150000       3.44       1.41      -1.72      -2.63     -49.78     309.28
2014  127  42210000       3.39       1.32      -1.63      -2.66     -51.82     309.09
2014  127  42270000       3.38       1.28      -1.57      -2.71     -53.28     309.21
2014  127  42330000       3.42       1.39      -1.70      -2.63     -50.14     309.20
2014  127  42390000       3.43       1.39      -1.76      -2.60     -49.24     308.37
2014  127  42450000       3.43       1.37      -1.78      -2.58     -48.93     307.62
2014  127  42510000       3.30       1.00      -0.99      -2.86     -63.82     315.05
2014  127  42570000       3.13       0.49      -0.16      -3.08     -80.45     341.46
2014  127  42630000       3.14       0.69      -0.41      -3.03     -75.16     329.11
2014  127  42690000       3.12       0.61      -0.39      -3.04     -76.61     327.48
2014  127  42750000       3.13       0.65      -0.45      -3.02     -75.33     325.07
2014  127  42810000       3.13       0.69      -0.43      -3.02     -74.91     328.50
2014  127  42870000       3.18       0.77      -0.59      -3.03     -72.29     322.63
2014  127  42930000       3.23       0.79      -0.65      -3.06     -71.52     320.91
2014  127  42990000       3.23       0.78      -0.51      -3.09     -73.25     326.84
2014  127  43050000       3.15       0.79      -0.50      -3.01     -72.68     327.83
2014  127  43110000       3.03       0.69      -0.39      -2.92     -74.83     330.32
2014  127  43170000       3.02       0.68      -0.42      -2.91     -74.69     327.99
2014  127  43230000       3.06       0.65      -0.42      -2.96     -75.43     327.01
2014  127  43290000       3.05       0.69      -0.37      -2.94     -75.03     331.76
2014  127  43350000       2.97       0.73      -0.36      -2.85     -74.01     333.98
2014  127  43410000       2.93       0.77      -0.25      -2.81     -73.84     341.90
2014  127  43470000       2.94       0.63      -0.20      -2.86     -76.94     342.61
2014  127  43650000       3.00       0.84      -0.46      -2.85     -71.50     331.26
2014  127  43710000       2.95       1.18      -0.37      -2.67     -65.14     342.59
2014  127  43770000       2.91       1.20      -0.39      -2.61     -64.12     342.03
2014  127  43830000       2.89       1.15      -0.41      -2.62     -64.94     340.30
2014  127  43890000       2.91       1.00      -0.42      -2.69     -67.97     337.08
2014  127  43950000       2.91       0.93      -0.49      -2.70     -68.71     332.46
2014  127  44010000       2.85       0.70      -0.42      -2.72     -73.43     329.16
2014  127  44070000       2.85       0.45      -0.17      -2.80     -80.28     339.73
2014  127  44130000       2.88       0.34      -0.04      -2.86     -83.16     352.77
2014  127  44190000       2.91       0.16      -0.07      -2.90     -86.59     337.62
2014  127  44250000       2.92       0.12      -0.02      -2.91     -87.61     348.61
2014  127  44310000       2.92       0.08      -0.06      -2.91     -88.06     325.18
2014  127  44370000       2.89       0.19      -0.00      -2.88     -86.30     358.84
2014  127  44430000       2.85       0.19      -0.02      -2.84     -86.15     354.58
2014  127  44490000       2.83       0.15       0.06      -2.83     -86.66      20.96
2014  127  44550000       2.88       0.09       0.21      -2.87     -85.47      65.68
2014  127  44610000       2.91       0.08       0.15      -2.91     -86.70      60.61
2014  127  44670000       2.86       0.12       0.14      -2.85     -86.32      47.83
2014  127  44730000       2.90       0.22      -0.14      -2.88     -84.86     328.38
2014  127  44790000       2.84       0.16       0.22      -2.82     -84.37      53.81
2014  127  44850000       2.86       0.36       0.04      -2.84     -82.73       6.70
2014  127  44910000       2.84       0.29       0.08      -2.82     -83.84      14.84
2014  127  44970000       2.82       0.06       0.19      -2.80     -85.86      73.46
2014  127  45030000       2.78       0.81      -0.25      -2.64     -72.19     342.71
2014  127  45090000       2.77       0.64      -0.11      -2.69     -76.45     350.65
2014  127  45150000       2.75       0.65      -0.09      -2.67     -76.18     352.19
2014  127  45210000       2.76       0.62      -0.04      -2.69     -77.04     355.98
2014  127  45270000       2.77       0.68      -0.09      -2.68     -75.67     352.81
2014  127  45330000       2.73       0.71      -0.07      -2.63     -74.82     354.42
2014  127  45390000       2.68       0.80       0.00      -2.56     -72.74       0.34
2014  127  45450000       2.70       0.83       0.10      -2.56     -71.93       7.10
2014  127  45510000       2.69       0.81      -0.00      -2.57     -72.59     359.84
2014  127  45570000       2.71       0.88       0.19      -2.55     -70.66      12.33
2014  127  45630000       2.71       0.87       0.29      -2.50     -69.99      18.37
2014  127  45690000       2.67       0.77       0.92      -2.39     -63.36      50.16
2014  127  45750000       2.68       0.64       0.86      -2.45     -66.49      53.33
2014  127  45810000       2.71       0.95       0.34      -2.50     -68.10      19.79
2014  127  45870000       2.79       1.25       0.17      -2.49     -63.26       7.73
2014  127  45930000       2.84       1.33      -0.06      -2.50     -62.04     357.31
2014  127  45990000       2.82       1.43      -0.30      -2.41     -58.69     348.17
2014  127  46050000       2.86       1.32      -0.32      -2.51     -61.60     346.38
2014  127  46110000       2.84       1.23      -0.28      -2.55     -63.74     347.30
2014  127  46170000       2.73       0.95       0.24      -2.53     -68.77      14.39
2014  127  46230000       2.71       0.89       0.36      -2.53     -69.30      22.38
2014  127  46290000       2.67       0.91       0.33      -2.49     -68.74      20.05
2014  127  46350000       2.66       0.95       0.29      -2.47     -68.12      17.28
2014  127  46410000       2.65       0.94       0.42      -2.44     -67.05      24.07
2014  127  46470000       2.63       0.95       0.54      -2.39     -65.48      29.49
2014  127  46530000       2.52       0.83       0.81      -2.23     -62.46      44.20
2014  127  46590000       2.51       0.74       0.80      -2.26     -64.32      47.10
2014  127  46650000       2.54       0.66       0.38      -2.42     -72.54      30.19
2014  127  46710000       2.57       0.57       0.44      -2.45     -73.65      37.96
2014  127  46770000       2.55       0.51       0.29      -2.47     -76.69      29.80
2014  127  46830000       2.48       0.49       0.15      -2.42     -78.01      17.42
2014  127  46890000       2.49       0.57       0.12      -2.43     -76.58      11.63
2014  127  46950000       2.56       0.52       0.09      -2.50     -78.10       9.52
2014  127  47010000       2.64       0.57       0.47      -2.51     -73.62      39.89
2014  127  47070000       2.54       0.70      -0.55      -2.37     -69.47     321.65
2014  127  47130000       2.54       0.78      -0.86      -2.24     -62.59     312.54
2014  127  47190000       2.53       0.72      -0.59      -2.35     -68.46     320.56
2014  127  47250000       2.57       0.87      -0.33      -2.39     -68.76     339.00
2014  127  47310000       2.56       0.65      -0.57      -2.39     -70.14     319.01
2014  127  47370000       2.57       0.65      -0.16      -2.42     -74.44     345.86
2014  127  47430000       2.69       0.68       0.61      -2.53     -70.21      41.99
2014  127  47490000       2.42       0.51       0.20      -2.36     -76.92      21.80
2014  127  47550000       2.32       0.56       0.18      -2.24     -75.33      18.14
2014  127  47610000       2.33       0.51       0.11      -2.27     -77.12      12.27
2014  127  47670000       2.42       0.51       0.05      -2.36     -77.80       5.49
2014  127  47730000       2.45       0.29       0.01      -2.42     -83.26       1.00
2014  127  47790000       2.45       0.27       0.07      -2.43     -83.46      14.51
2014  127  47850000       2.46       0.34       0.02      -2.44     -82.06       2.67
2014  127  47910000       2.48       0.51       0.06      -2.42     -78.09       7.30
2014  127  47970000       2.48       0.45       0.05      -2.43     -79.51       6.84
2014  127  48030000       2.48       0.46       0.13      -2.44     -78.87      15.52
2014  127  48090000       2.49       0.35       0.21      -2.45     -80.62      30.46
2014  127  48150000       2.40       0.49       0.20      -2.34     -77.29      22.04
2014  127  48210000       2.40       0.39       0.28      -2.35     -78.51      35.87
2014  127  48270000       2.45       0.30       0.29      -2.42     -80.17      43.50
2014  127  48330000       2.39       0.36       0.27      -2.35     -79.06      36.84
2014  127  48390000       2.49       0.34       0.11      -2.46     -81.63      18.32
2014  127  48450000       2.67       0.43       0.26      -2.61     -79.08      30.63
2014  127  48510000       2.76       0.48       0.24      -2.69     -78.73      26.38
2014  127  48570000       2.70       0.45       0.23      -2.65     -79.20      27.09
2014  127  48630000       2.69       0.42       0.31      -2.64     -78.80      36.44
2014  127  48690000       2.65       0.38       0.29      -2.60     -79.54      37.00
2014  127  48750000       2.58       0.43       0.35      -2.52     -77.52      38.79
2014  127  48810000       2.59       0.43       0.37      -2.53     -77.46      40.70
2014  127  48870000       2.54       0.42       0.37      -2.48     -77.30      41.46
2014  127  48930000       2.55       0.50       0.38      -2.47     -75.75      36.96
2014  127  48990000       2.63       0.56       0.42      -2.53     -74.60      37.21
2014  127  49050000       2.68       0.68       0.50      -2.54     -71.64      36.53
2014  127  49110000       2.62       0.76       0.48      -2.46     -69.86      32.45
2014  127  49170000       2.75       1.04       0.60      -2.47     -64.06      30.07
2014  127  49230000       2.77       0.83       0.56      -2.56     -68.72      33.96
2014  127  49290000       2.75       1.03       0.44      -2.49     -65.81      22.94
2014  127  49350000       2.81       1.42       0.67      -2.33     -55.99      25.33
2014  127  49410000       2.90       1.56       0.78      -2.31     -52.96      26.67
2014  127  49470000       2.99       1.77       0.84      -2.25     -48.94      25.50
2014  127  49530000       3.04       1.77       0.77      -2.35     -50.61      23.53
2014  127  49590000       3.02       1.64       0.75      -2.43     -53.42      24.55
2014  127  49650000       2.99       1.53       0.67      -2.48     -56.02      23.58
2014  127  49710000       2.96       1.51       0.51      -2.49     -57.44      18.75
2014  127  49770000       2.96       1.52       0.55      -2.48     -56.87      19.70
2014  127  49830000       2.95       1.62       0.57      -2.39     -54.23      19.46
2014  127  49890000       2.97       1.68       0.74      -2.32     -51.56      23.80
2014  127  49950000       2.88       1.50       0.68      -2.35     -54.96      24.29
2014  127  50010000       2.87       1.43       0.64      -2.40     -56.86      23.98
2014  127  50070000       2.87       1.43       0.60      -2.42     -57.25      22.80
2014  127  50130000       2.83       1.37       0.62      -2.39     -57.78      24.36
2014  127  50190000       2.84       1.35       0.77      -2.38     -56.89      29.74
2014  127  50250000       2.86       1.31       1.05      -2.31     -54.07      38.61
2014  127  50310000       2.84       1.40       0.94      -2.27     -53.48      33.81
2014  127  50370000       2.78       1.48       0.98      -2.14     -50.35      33.49
2014  127  50430000       2.84       1.52       0.70      -2.30     -54.01      24.82
2014  127  50490000       2.89       1.63       0.68      -2.29     -52.42      22.67
2014  127  50550000       2.87       1.56       0.68      -2.31     -53.54      23.39
2014  127  50610000       2.78       1.51       0.55      -2.27     -54.72      20.03
2014  127  50670000       2.74       1.45       0.57      -2.25     -55.25      21.58
2014  127  50730000       2.70       1.41       0.50      -2.24     -56.25      19.33
2014  127  50790000       2.70       0.87       1.02      -2.30     -59.78      49.45
2014  127  50850000       2.64       0.88       0.98      -2.28     -60.02      48.03
2014  127  50910000       2.58       0.97       0.82      -2.25     -60.62      40.19
2014  127  50970000       2.60       1.02       0.78      -2.26     -60.42      37.25
2014  127  51030000       2.62       1.09       0.69      -2.27     -60.38      32.48
2014  127  51090000       2.63       1.10       0.72      -2.27     -59.89      33.14
2014  127  51150000       2.62       1.08       0.44      -2.34     -63.54      22.32
2014  127  51210000       2.64       1.11       0.57      -2.32     -61.77      27.15
2014  127  51270000       2.67       1.20       0.65      -2.29     -59.17      28.33
2014  127  51330000       2.71       1.22       0.67      -2.32     -58.90      28.78
2014  127  51390000       2.70       1.21       0.80      -2.27     -57.41      33.34
2014  127  51450000       2.70       1.20       0.98      -2.21     -54.95      39.05
2014  127  51510000       2.68       1.24       1.07      -2.12     -52.31      40.69
2014  127  51570000       2.67       1.26       1.17      -2.03     -49.75      42.79
2014  127  51630000       2.71       1.31       0.97      -2.10     -52.13      36.75
2014  127  51690000       2.74       1.54       0.50      -2.21     -53.86      18.05
2014  127  51750000       2.73       1.45       0.40      -2.27     -56.55      15.49
2014  127  51810000       2.71       1.49       0.38      -2.23     -55.45      14.25
2014  127  51870000       2.70       1.46       0.41      -2.23     -55.73      15.73
2014  127  51930000       2.73       1.42       0.40      -2.29     -57.35      15.62
2014  127  51990000       2.74       1.35       0.23      -2.37     -59.99       9.56
2014  127  52050000       2.62       1.10       0.75      -2.25     -59.51      34.32
2014  127  52110000       2.64       1.26       0.64      -2.22     -57.52      27.06
2014  127  52170000       2.72       1.24       0.41      -2.37     -61.11      18.21
2014  127  52230000       2.74       1.21       0.27      -2.44     -63.04      12.60
2014  127  52290000       2.72       1.15       0.22      -2.45     -64.44      10.77
2014  127  52350000       2.72       1.05       0.25      -2.49     -66.48      13.48
2014  127  52410000       2.70       0.95       0.18      -2.52     -68.98      10.43
2014  127  52470000       2.76       0.83       0.25      -2.62     -71.68      16.45
2014  127  52530000       2.70       0.97       0.02      -2.52     -69.04       1.25
2014  127  52590000       2.66       1.04       1.76      -1.17     -29.76      59.51
2014  127  52650000       2.61       0.70       2.47       0.15       3.32      74.20
2014  127  52710000       2.50       0.38       2.38       0.31       7.33      81.02
2014  127  52770000       2.70       0.78       2.35      -1.04     -22.78      71.65
2014  127  52830000       2.84       0.81       2.58      -0.64     -13.35      72.65
2014  127  52890000       2.96      -0.07       2.39       1.73      35.97      91.68
2014  127  52950000       3.01      -0.03       2.34       1.89      38.92      90.73
2014  127  53010000       2.95      -0.05       2.14       2.01      43.13      91.43
2014  127  53070000       2.95      -0.39       1.68       2.39      54.19     103.07
2014  127  53130000       3.01      -0.26       1.93       2.22      48.72      97.79
2014  127  53190000       3.03      -0.36       2.50       1.67      33.36      98.11
2014  127  53250000       2.99      -0.22       2.67       1.31      25.99      94.69
2014  127  53310000       2.84      -0.06       2.22       1.65      36.51      91.53
2014  127  53370000       2.83      -0.18       1.76       2.18      50.86      95.72
2014  127  53430000       2.80       0.17       2.00       1.93      43.95      85.15
2014  127  53490000       2.89      -0.24       2.01       2.04      45.21      96.74
2014  127  53550000       2.78       0.24       2.29       1.56      34.09      83.97
2014  127  53610000       2.75       0.23       2.35       1.41      30.91      84.29
2014  127  53670000       2.73       0.23       2.28       1.49      33.08      84.25
2014  127  53730000       2.79       0.21       2.28       1.59      34.78      84.79
2014  127  53790000       3.05      -0.30       2.18       2.11      43.72      97.75
2014  127  53850000       2.92      -0.32       2.05       2.05      44.75      99.00
2014  127  53910000       2.88      -0.31       2.05       2.00      43.98      98.49
2014  127  53970000       2.90      -0.28       2.12       1.96      42.56      97.47
2014  127  54030000       2.91      -0.22       2.13       1.97      42.52      96.00
2014  127  54090000       2.87      -0.24       2.13       1.90      41.68      96.56
2014  127  54150000       2.89      -0.27       2.17       1.89      40.78      97.17
2014  127  54210000       2.83      -0.27       2.16       1.81      39.78      97.02
2014  127  54270000       2.82      -0.27       2.14       1.82      40.18      97.32
2014  127  54330000       2.81      -0.33       2.07       1.88      41.91      99.17
2014  127  54390000       2.82      -0.35       2.04       1.91      42.69      99.60
2014  127  54450000       2.77      -0.28       1.97       1.93      44.13      98.03
2014  127  54510000       2.73      -0.34       1.93       1.90      44.20      99.97
2014  127  54570000       2.69      -0.17       2.03       1.75      40.73      94.68
2014  127  54630000       2.63      -0.14       2.24       1.37      31.37      93.47
2014  127  54690000       2.73       0.09       2.06       1.77      40.53      87.40
2014  127  54750000       2.81       0.04       2.13       1.83      40.72      88.92
2014  127  54810000       2.79       0.09       2.06       1.88      42.42      87.62
2014  127  54870000       2.74       0.12       2.10       1.76      40.00      86.62
2014  127  54930000       2.67       0.17       2.03       1.73      40.27      85.31
2014  127  54990000       2.61       0.10       2.04       1.62      38.55      87.06
2014  127  55050000       2.61       0.17       2.02       1.64      38.91      85.12
2014  127  55110000       2.59       0.16       2.04       1.58      37.75      85.40
2014  127  55170000       2.57       0.28       1.96       1.64      39.56      81.98
2014  127  55230000       2.55       0.23       2.14       1.35      32.09      83.95
2014  127  55290000       2.55       0.18       2.27       1.14      26.68      85.50
2014  127  55350000       2.59       0.22       2.39       0.96      21.90      84.85
2014  127  55410000       2.59       0.15       2.32       1.13      25.93      86.20
2014  127  55470000       2.59       0.13       2.37       1.02      23.30      86.97
2014  127  55530000       2.59       0.25       2.48       0.69      15.37      84.21
2014  127  55590000       2.58       0.35       2.43       0.79      17.79      81.74
2014  127  55650000       2.63       0.40       2.44       0.90      20.05      80.64
2014  127  55710000       2.64       0.42       2.40       0.99      22.05      80.02
2014  127  55770000       2.63       0.41       2.44       0.88      19.64      80.49
2014  127  55830000       2.70       0.43       2.52       0.83      18.08      80.26
2014  127  55890000       2.75       0.35       2.57       0.86      18.33      82.20
2014  127  55950000       2.68       0.42       2.49       0.86      18.79      80.39
2014  127  56010000       2.74       0.32       2.59       0.81      17.21      82.85
2014  127  56070000       2.74       0.38       2.58       0.82      17.46      81.62
2014  127  56130000       2.73       0.28       2.62       0.72      15.37      83.82
2014  127  56190000       2.73       0.32       2.62       0.69      14.56      83.04
2014  127  56250000       2.76       0.44       2.64       0.67      14.04      80.60
2014  127  56310000       2.77       0.49       2.64       0.65      13.62      79.51
2014  127  56370000       2.77       0.49       2.65       0.64      13.47      79.54
2014  127  56430000       2.76       0.51       2.65       0.56      11.72      79.07
2014  127  56490000       2.77       0.56       2.68       0.43       8.90      78.29
2014  127  56550000       2.77       0.59       2.68       0.43       9.00      77.54
2014  127  56610000       2.79       0.58       2.69       0.40       8.20      77.87
2014  127  56670000       2.80       0.66       2.68       0.41       8.42      76.14
2014  127  56730000       2.79       0.78       2.65       0.38       7.76      73.52
2014  127  56790000       2.82       0.81       2.69       0.22       4.52      73.28
2014  127  56850000       2.94       0.98       2.76      -0.10      -2.02      70.41
2014  127  56910000       3.10       1.13       2.85      -0.45      -8.38      68.30
2014  127  56970000       2.89       0.92       2.71       0.35       7.00      71.20
2014  127  57030000       3.00       1.07       2.78      -0.05      -0.95      68.96
2014  127  57090000       3.20       1.25       2.88      -0.56     -10.10      66.64
2014  127  57150000       2.96       1.13       2.72       0.14       2.74      67.45
2014  127  57210000       2.87       0.88       2.30       1.10      24.09      68.96
2014  127  57270000       3.09       0.81       2.25       1.92      38.75      70.14
2014  127  57330000       3.12       0.68       2.60       1.58      30.43      75.45
2014  127  57390000       3.12       0.67       2.61       1.56      30.08      75.59
2014  127  57450000       3.19       0.82       2.77       1.35      25.06      73.47
2014  127  57510000       3.16       0.76       2.70       1.44      27.22      74.19
2014  127  57570000       3.18       0.68       2.59       1.71      32.61      75.29
2014  127  57630000       3.16       0.72       2.69       1.45      27.50      75.05
2014  127  57690000       3.15       0.84       2.67       1.44      27.26      72.57
