    Wind MFI and SWE Data, 1 minute resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz      Epsilon  
2013   77  43858460       8.96       6.06      -3.14       5.80      0.030
2013   77  43956753       8.96       6.08      -3.15       5.78      0.031
2013   77  44055046       9.03       6.49      -2.60       5.70      0.017
2013   77  44153335       9.00       6.10      -2.74       5.99      0.017
2013   77  44250093       9.05       5.82      -2.18       6.57      0.005
2013   77  44366816       9.00       5.40      -3.01       6.54      0.018
2013   77  44451281       9.02       5.13      -3.13       6.71      0.018
2013   77  44545003       9.02       5.07      -3.07       6.80      0.016
2013   77  44643261       9.09       5.01      -2.96       6.97      0.014
2013   77  44741585       9.14       4.49      -3.37       7.21      0.019
2013   77  44839878       9.27       4.19      -4.59       6.85      0.063
2013   77  44938171       9.32       4.07      -4.62       6.99      0.061
2013   77  45036460       9.34       4.29      -4.61       6.81      0.066
2013   77  45139324       9.28       7.53      -1.46       5.23      0.003
2013   77  45234546       9.29       7.55      -1.22       5.26      0.002
2013   77  45351265       9.24       6.92      -1.66       5.87      0.003
2013   77  45431128       9.22       7.04      -1.79       5.63      0.005
2013   77  45524812       9.18       7.08      -1.23       5.71      0.001
2013   77  45623246       9.16       7.07      -1.12       5.72      0.001
2013   77  45722933       9.13       6.88      -1.09       5.88      0.001
2013   77  45821222       9.09       6.58      -1.60       6.06      0.002
2013   77  45918800       9.03       6.46      -1.48       6.13      0.002
2013   77  46014738       9.07       6.86      -1.50       5.74      0.002
2013   77  46117667       9.12       6.97      -0.61       5.84      0.000
2013   77  46214425       9.07       6.52      -1.47       6.09      0.002
2013   77  46328078       9.04       6.64      -1.07       6.02      0.001
2013   77  46411867       9.03       6.84      -0.75       5.83      0.000
2013   77  46510160       9.07       6.71      -0.05       6.09      0.000
2013   77  46607593       8.95       6.41       0.71       6.18      0.000
2013   77  46705882       8.95       6.59       0.14       6.05      0.000
2013   77  46804175       8.88       6.53       0.18       6.02      0.000
2013   77  46902468       8.89       6.59       0.40       5.95      0.000
2013   77  47002292       8.92       6.55       0.60       6.02      0.000
2013   77  47099050       8.91       6.53       0.66       6.02      0.000
2013   77  47200414       8.94       6.59       0.52       6.02      0.000
2013   77  47314917       8.86       6.86       1.02       5.42      0.001
2013   77  47396996       8.89       6.75       0.79       5.71      0.000
2013   77  47495289       8.82       6.13       1.49       6.14      0.002
2013   77  47593578       8.82       6.09       1.23       6.25      0.001
2013   77  47691871       8.81       5.95       1.90       6.19      0.004
2013   77  47985210       8.74       5.89       1.21       6.34      0.001
2013   77  48085035       8.72       5.83       1.12       6.38      0.000
2013   77  48183328       8.77       5.73       0.50       6.61      0.000
2013   77  48296976       8.76       5.54       0.03       6.78      0.000
2013   77  48379875       8.71       5.56       0.54       6.68      0.000
2013   77  48478203       8.69       5.47       0.34       6.73      0.000
2013   77  48576492       8.68       5.52       0.74       6.65      0.000
2013   77  48674785       8.63       5.68       0.84       6.44      0.000
2013   77  48773074       8.61       5.68       0.91       6.40      0.000
2013   77  48869832       8.63       5.74       0.36       6.42      0.000
2013   77  48969656       8.60       5.76       1.30       6.21      0.001
2013   77  49069484       8.61       5.86       1.45       6.13      0.001
2013   77  49166238       8.67       5.97       1.37       6.14      0.001
2013   77  49279890       8.69       6.07       1.26       6.08      0.001
2013   77  49361285       8.69       6.04       1.26       6.12      0.001
2013   77  49459578       8.62       5.95       0.93       6.16      0.000
2013   77  49554796       8.57       5.89       1.02       6.14      0.000
2013   77  49653089       8.57       5.91       1.16       6.09      0.001
2013   77  49751378       8.57       5.89       1.08       6.14      0.000
2013   77  49849671       8.58       5.93       1.01       6.12      0.000
2013   77  49947960       8.55       6.16       0.96       5.84      0.000
2013   77  50047753       8.46       6.14      -0.70       5.72      0.000
2013   77  50146078       8.53       5.85       0.92       6.01      0.000
2013   77  50259691       8.53       5.95      -0.42       6.08      0.000
2013   77  50347371       8.58       6.39      -1.45       5.49      0.002
2013   77  50443988       8.66       6.37      -2.25       5.40      0.011
2013   77  50539207       8.70       6.53      -2.22       5.30      0.011
2013   77  50637499       8.71       6.59      -1.89       5.36      0.006
2013   77  50736640       8.71       6.44      -3.03       4.82      0.045
2013   77  50834082       8.66       6.51      -2.93       4.85      0.039
2013   77  51030664       8.61       6.54      -2.55       4.97      0.023
2013   77  51128953       8.70       6.61      -2.81       4.86      0.035
2013   77  51242597       8.67       6.67      -2.75       4.76      0.034
2013   77  51328605       8.67       6.69      -2.21       5.04      0.013
2013   77  51423968       8.66       6.63      -1.96       5.22      0.008
2013   77  51523792       8.65       6.62      -1.99       5.19      0.008
2013   77  51620550       8.63       6.63      -2.10       5.11      0.011
2013   77  51720375       8.60       6.62      -2.08       5.09      0.010
2013   77  51817132       8.62       6.66      -2.08       5.05      0.011
2013   77  51918351       8.61       6.67      -2.00       5.07      0.009
2013   77  52017496       8.56       6.43      -2.21       5.18      0.012
2013   77  52112003       8.46       6.45      -2.34       4.90      0.017
2013   77  52227042       8.38       5.51      -0.67       6.26      0.000
2013   77  52314726       8.38       5.06      -0.42       6.52      0.000
2013   77  52409804       8.30       3.98       0.91       7.22      0.000
2013   77  52509632       8.30       3.38       1.36       7.43      0.000
2013   77  52604851       8.37       4.31       1.13       7.06      0.000
2013   77  52701609       8.47       4.03       1.45       7.29      0.001
2013   77  52812218       8.53       1.39       3.02       7.75      0.009
2013   77  52904367       8.51       0.88       4.15       7.35      0.031
2013   77  53002656       8.48       0.71       3.85       7.51      0.023
2013   77  53097878       8.45       1.83       3.71       7.35      0.021
2013   77  53214597       8.57       2.53       3.27       7.50      0.013
2013   77  53297527       8.54       2.71       3.14       7.45      0.011
2013   77  53394249       8.43       3.45       2.27       7.34      0.004
2013   77  53495609       8.45       3.43       2.26       7.36      0.003
2013   77  53590867       8.38       3.95       2.16       7.03      0.003
2013   77  53693761       8.44       2.41       3.21       7.41      0.012
2013   77  53788984       8.45       1.99       3.17       7.57      0.011
2013   77  53885738       8.41       2.82       2.67       7.44      0.006
2013   77  53987062       8.41       3.50       1.79       7.36      0.001
2013   77  54083820       8.39       4.98       0.10       6.74      0.000
2013   77  54195929       8.37       3.77       1.54       7.30      0.001
2013   77  54283472       8.33       3.87       0.69       7.26      0.000
2013   77  54378691       8.15       5.34      -0.90       5.99      0.000
2013   77  54476984       8.14       4.31      -1.09       6.62      0.000
2013   77  54576808       8.35       3.59       1.37       7.41      0.000
2013   77  54672031       8.37       3.61       1.20       7.46      0.000
2013   77  54772679       8.41       3.52       1.04       7.57      0.000
2013   77  54871679       8.43       3.33       0.77       7.71      0.000
2013   77  54966902       8.41       3.25       0.65       7.73      0.000
2013   77  55068261       8.41       3.16       0.31       7.79      0.000
2013   77  55180378       8.42       3.28       0.45       7.74      0.000
2013   77  55264843       8.47       3.52       0.42       7.69      0.000
2013   77  55360062       8.48       3.52       0.38       7.70      0.000
2013   77  55459890       8.48       3.43       0.67       7.72      0.000
2013   77  55555109       8.45       3.14       0.71       7.81      0.000
2013   77  55651867       8.46       3.35       0.36       7.75      0.000
2013   77  55750156       8.46       3.71       0.09       7.56      0.000
2013   77  55851519       8.50       3.34       0.08       7.81      0.000
2013   77  55946738       8.49       3.44      -0.10       7.75      0.000
2013   77  56045031       8.46       3.37       0.04       7.75      0.000
2013   77  56160218       8.44       3.49       0.41       7.67      0.000
2013   77  56248578       8.43       3.00       0.63       7.85      0.000
2013   77  56341441       8.46       3.43       0.22       7.71      0.000
2013   77  56439015       8.51       3.75      -0.09       7.64      0.000
2013   77  56538847       8.56       3.47      -0.03       7.82      0.000
2013   77  56637136       8.66       3.48      -0.07       7.93      0.000
2013   77  56735429       8.71       3.47      -0.21       7.99      0.000
2013   77  56833718       8.77       3.38      -0.09       8.08      0.000
2013   77  56932011       8.72       3.06      -0.18       8.15      0.000
2013   77  57033374       8.69       3.35       0.32       8.00      0.000
2013   77  57147019       8.86       3.30       0.31       8.21      0.000
2013   77  57230667       8.89       3.36       0.37       8.22      0.000
2013   77  57328957       8.95       3.24       0.31       8.33      0.000
2013   77  57429609       8.95       3.17       0.40       8.35      0.000
2013   77  57522468       8.99       2.75       0.45       8.55      0.000
2013   77  57623121       9.28       3.27       0.12       8.68      0.000
2013   77  57721480       9.15       2.13       0.46       8.82      0.000
2013   77  57820414       9.00       1.31       1.21       8.82      0.000
2013   77  57917992       9.30       1.50       1.06       9.11      0.000
2013   77  58016285       9.34       1.20      -0.40       9.20      0.000
2013   77  58130789       9.16       1.71      -1.45       8.84      0.000
2013   77  58215937       9.42       2.26      -0.01       9.14      0.000
2013   77  58311160       9.65       2.90       0.07       9.20      0.000
2013   77  58409449       9.77       2.73       0.18       9.38      0.000
2013   77  58507742       9.68       3.13       0.23       9.14      0.000
2013   77  58604566       9.57       2.44      -0.14       9.25      0.000
2013   77  58701964       9.71       2.30      -0.30       9.42      0.000
2013   77  58800292       9.59       2.63      -0.48       9.20      0.000
2013   77  58898546       9.67       2.75      -0.07       9.27      0.000
2013   77  58996839       9.73       2.73      -0.22       9.33      0.000
2013   77  59112914       9.76       3.52      -0.99       9.02      0.000
2013   77  59196492       9.75       3.99      -1.64       8.74      0.001
2013   77  59294074       9.69       3.60      -1.22       8.90      0.000
2013   77  59389292       9.65       3.12      -0.47       9.12      0.000
2013   77  59487585       9.69       2.78       0.07       9.28      0.000
2013   77  59586585       9.70       2.98      -0.37       9.21      0.000
2013   77  59681808       9.68       3.17      -1.26       9.05      0.000
2013   77  59782457       9.67       2.34      -0.81       9.34      0.000
2013   77  59881460       9.72       2.19      -0.37       9.46      0.000
2013   77  59979753       9.76       2.00      -0.11       9.55      0.000
2013   77  60092687       9.79       1.92       0.21       9.59      0.000
2013   77  60175625       9.72       1.37       0.48       9.60      0.000
2013   77  60271554       9.60       1.14       0.71       9.51      0.000
2013   77  60373058       9.26       1.25       0.20       9.16      0.000
2013   77  60472746       9.29       0.66       0.14       9.23      0.000
2013   77  60569640       9.18       0.53       0.24       9.16      0.000
2013   77  60664722       9.23       0.41       0.09       9.21      0.000
2013   77  60764582       9.83       0.09      -0.56       9.79      0.000
2013   77  60864515       9.85       0.07      -0.15       9.85      0.000
2013   77  60962808       9.78      -0.25      -0.05       9.77      0.000
2013   77  61077851       9.60       0.45      -0.11       9.56      0.000
2013   77  61163859       9.46       0.40      -1.06       9.38      0.000
2013   77  61259078       9.47       1.36       0.33       9.34      0.000
2013   77  61355832       9.47       1.32       0.06       9.36      0.000
2013   77  61455656       9.48       1.18       0.06       9.39      0.000
2013   77  61555484       9.64       0.93      -0.42       9.59      0.000
2013   77  61652242       9.75       0.85      -0.48       9.69      0.000
2013   77  61750531       9.82       0.90      -0.93       9.72      0.000
2013   77  61844359       9.97       0.28      -0.02       9.93      0.000
2013   77  61940972      10.02      -0.36       0.34      10.00      0.000
2013   77  62059265      10.19      -1.61       1.63       9.89      0.001
2013   77  62139234      10.21      -1.64       0.90      10.02      0.000
2013   77  62228308      10.05       1.12       0.30       9.87      0.000
2013   77  62331070      10.26       2.49      -0.27       9.86      0.000
2013   77  62432574      10.27       2.85       0.65       9.83      0.000
2013   77  62531546      10.51       4.19      -1.24       9.37      0.000
2013   77  62632910      10.03       4.68      -1.42       8.49      0.001
2013   77  62735160       9.50       5.27      -1.82       7.68      0.002
2013   77  62826449       9.54       4.61      -1.51       8.18      0.001
2013   77  62927136       9.92       4.64      -1.18       8.66      0.000
2013   77  63037503      10.21       7.39      -3.05       5.09      0.054
2013   77  63118253      10.35       9.65      -3.40       1.17      1.227
2013   77  63218906      10.40       9.72      -3.22       1.77      0.737
2013   77  63318554      10.43       9.55      -3.25       2.31      0.489
2013   77  63418417      10.66       8.27      -2.86       6.00      0.028
2013   77  63515171      10.78       8.26      -3.00       6.23      0.029
2013   77  63611929      10.81       8.70      -3.26       5.51      0.057
2013   77  63708828      10.74       8.75      -3.28       5.29      0.065
2013   77  63809335      10.69       8.54      -3.35       5.46      0.064
2013   77  63906945      10.67       8.79      -4.00       4.51      0.184
2013   77  64021277      10.69       8.28      -3.42       5.80      0.056
2013   77  64104921      10.64       7.71      -3.44       6.47      0.040
2013   77  64198609      10.60       7.45      -3.13       6.85      0.023
2013   77  64299968      10.58       7.49      -3.03       6.83      0.021
2013   77  64401332      10.53       7.54      -2.76       6.81      0.015
2013   77  64499625      10.55       7.61      -2.89       6.70      0.019
2013   77  64597914      10.56       7.48      -2.88       6.87      0.017
2013   77  64696207      10.70       8.40      -2.05       6.29      0.007
2013   77  64794500      10.64       8.16      -2.03       6.48      0.006
2013   77  64894324      10.62       8.66      -1.78       5.86      0.005
2013   77  65006441      10.69       9.05      -1.50       5.47      0.004
2013   77  65087980      10.66       9.05      -1.58       5.40      0.005
2013   77  65186269      10.75       9.33      -1.66       5.06      0.007
2013   77  65286812      10.76       9.44      -0.94       5.05      0.001
2013   77  65384249      10.74       9.50      -1.53       4.75      0.007
2013   77  65482539      10.77       9.39      -2.16       4.81      0.023
2013   77  65580828      10.79       9.42      -2.54       4.59      0.046
2013   77  65679125      10.78       9.60      -2.59       4.16      0.068
2013   77  65777414      10.77       9.31      -3.05       4.45      0.091
2013   77  65875703      10.81       9.53      -3.16       4.00      0.137
2013   77  65989359      10.82       9.56      -3.24       3.88      0.159
2013   77  66067820      10.81       9.63      -3.45       3.49      0.244
2013   77  66166109      10.75       9.73      -3.50       2.91      0.379
2013   77  66265804      10.72       9.88      -3.50       2.24      0.615
2013   77  66362695      10.66       9.73      -3.77       2.18      0.713
2013   77  66460984      10.61       9.53      -4.04       2.34      0.702
2013   77  66557749      10.65       9.65      -4.09       1.85      0.973
2013   77  66656039      10.71       9.71      -4.07       1.95      0.912
2013   77  66761179      10.75       9.83      -4.19       0.17      2.645
2013   77  66852617      10.77       9.91      -4.20      -0.31      3.305
2013   77  66967664      10.74       9.84      -4.23       0.55      2.158
2013   77  67049023      10.66       9.64      -4.48       0.69      2.025
2013   77  67147492      10.59       9.53      -4.15       1.95      0.914
2013   77  67248859      10.59       9.48      -4.06       2.39      0.669
2013   77  67347148      10.60       9.43      -4.16       2.48      0.659
2013   77  67445437      10.62       9.36      -4.75       1.35      1.467
2013   77  67543593      10.60       9.38      -4.63       1.67      1.198
2013   77  67641882      10.55       9.37      -4.61       1.50      1.292
2013   77  67740171      10.52       9.28      -4.65       1.72      1.154
2013   77  67838468      10.48       9.24      -4.70       1.52      1.280
2013   77  67949898      10.48       9.21      -4.73       1.58      1.251
2013   77  68038257      10.47       9.17      -4.74       1.73      1.162
2013   77  68133484      10.44       9.06      -4.78       2.03      0.996
2013   77  68231773      10.38       8.81      -4.73       2.78      0.646
2013   77  68330062      10.37       8.79      -4.80       2.65      0.704
2013   77  68425140      10.38       9.01      -4.75       2.00      0.981
2013   77  68720015      10.27       8.93      -4.54       2.24      0.799
2013   77  68818312      10.24       8.94      -4.59       1.96      0.942
2013   77  68929742      10.19       8.97      -4.55       1.61      1.117
2013   77  69017960      10.16       8.84      -4.59       2.02      0.897
2013   77  69113187      10.15       8.86      -4.57       1.89      0.955
2013   77  69210078      10.14       8.89      -4.54       1.81      0.987
2013   77  69308367      10.12       8.85      -4.50       1.95      0.901
2013   77  69406664      10.08       8.82      -4.39       2.12      0.784
2013   77  69507203      10.05       8.70      -4.37       2.51      0.614
2013   77  69605492      10.05       8.70      -4.31       2.59      0.571
2013   77  69700007       9.95       8.61      -4.21       2.69      0.502
2013   77  69801367       9.91       8.59      -4.21       2.59      0.531
2013   77  69911945       9.92       8.56      -4.30       2.56      0.565
2013   77  70001734       9.94       8.63      -4.12       2.68      0.490
2013   77  70096242       9.92       8.46      -4.46       2.64      0.564
2013   77  70197601       9.98       8.63      -4.52       2.13      0.787
2013   77  70295898      10.00       8.69      -4.35       2.36      0.658
2013   77  70395585      10.04       8.70      -4.77       1.47      1.200
2013   77  70493156      10.06       8.79      -4.75       1.16      1.410
2013   77  70590773      10.08       8.81      -4.79       1.01      1.525
2013   77  70689773      10.11       8.74      -4.96       0.98      1.578
2013   77  70787210      10.05       8.63      -5.01       1.15      1.444
2013   77  70897796      10.09       8.64      -5.07       1.16      1.467
2013   77  70983796      10.06       8.61      -5.00       1.33      1.330
2013   77  71083585      10.04       7.88      -4.49       4.27      0.236
2013   77  71180382      10.05       7.51      -4.30       5.12      0.136
2013   77  71280523      10.01       7.42      -4.18       5.25      0.115
2013   77  71375562       9.98       7.82      -4.19       4.57      0.168
2013   77  71472320       9.96       8.04      -4.19       4.11      0.214
2013   77  71575226       9.94       7.69      -4.33       4.57      0.180
2013   77  71670437       9.92       7.81      -4.34       4.33      0.206
2013   77  71768726       9.91       7.91      -4.36       4.08      0.240
2013   77  71880851       9.90       7.58      -4.77       4.21      0.273
2013   77  71968390       9.91       7.63      -4.66       4.26      0.252
2013   77  72063429       9.90       7.65      -4.73       4.08      0.284
2013   77  72164148       9.90       7.56      -4.68       4.30      0.247
2013   77  72265437       9.90       7.28      -4.61       4.75      0.189
2013   77  72358304       9.82       7.28      -4.53       4.65      0.189
2013   77  72458132       9.78       7.50      -5.19       3.18      0.523
2013   77  72557960       9.70       7.68      -5.20       2.66      0.678
2013   77  72657789       9.68       7.67      -5.46       2.11      0.948
2013   77  72753007       9.71       7.69      -5.20       2.83      0.630
2013   77  72863585       9.77       7.65      -5.17       3.17      0.522
2013   77  72949593       9.89       8.19      -5.04       2.20      0.848
2013   77  73044812       9.92       8.01      -5.20       2.60      0.719
2013   77  73146179       9.93       7.76      -5.52       2.79      0.714
2013   77  73241390       9.96       7.76      -5.48       2.96      0.654
2013   77  73342757       9.91       7.63      -5.64       2.84      0.715
2013   77  73434906       9.89       7.39      -5.62       3.33      0.565
2013   77  73535554       9.81       7.19      -5.87       3.13      0.642
2013   77  73634562       9.90       7.23      -5.82       3.33      0.597
2013   77  73732859       9.95       6.76      -6.20       3.79      0.560
2013   77  73843429      10.06       7.64      -5.64       3.29      0.596
2013   77  73929437      10.15       7.93      -5.41       3.21      0.590
2013   77  74024656      10.23       8.34      -5.37       2.49      0.815
2013   77  74126015      10.24       8.28      -5.37       2.69      0.759
2013   77  74222054      10.24       8.47      -5.22       2.39      0.834
2013   77  74321070      10.21       8.23      -5.25       2.96      0.637
2013   77  74419359      10.31       8.53      -5.21       2.48      0.811
2013   77  74517648      10.34       8.35      -5.37       2.81      0.732
2013   77  74615296      10.32       8.44      -5.40       2.39      0.888
2013   77  74712695      10.31       8.71      -4.94       2.41      0.780
2013   77  74824812      10.27       8.54      -4.91       2.89      0.597
2013   77  74913242      10.30       8.64      -4.75       2.97      0.543
2013   77  75008390      10.30       8.68      -4.52       3.20      0.444
2013   77  75106039      10.37       8.57      -4.86       3.22      0.500
2013   77  75205867      10.37       8.24      -5.38       3.25      0.593
2013   77  75306335      10.41       7.78      -6.07       3.26      0.704
2013   77  75400914      10.39       9.13      -3.58       3.40      0.243
2013   77  75499210      10.44       8.59      -5.18       2.87      0.672
2013   77  75597499      10.38       8.72      -4.94       2.62      0.705
2013   77  75698859      10.43       8.94      -4.98       1.95      1.015
2013   77  75804687      10.40       8.61      -4.64       3.48      0.400
2013   77  75898515      10.40       8.54      -4.69       3.64      0.374
2013   77  75988953      10.40       8.53      -4.73       3.61      0.388
2013   77  76088960      10.41       8.58      -4.89       3.25      0.500
2013   77  76187250      10.38       8.59      -5.25       2.47      0.822
2013   77  76283999      10.36       8.47      -5.36       2.57      0.795
2013   77  76383835      10.35       8.35      -5.47       2.68      0.775
2013   77  76483484      10.35       8.64      -5.14       2.45      0.800
2013   77  76583312      10.38       8.72      -5.18       2.13      0.959
2013   77  76673953      10.38       8.90      -4.38       2.86      0.503
2013   77  76787578      10.36       8.86      -4.14       3.32      0.349
2013   77  76872218      10.35       8.94      -4.11       3.16      0.379
2013   77  76970507      10.37       8.63      -4.65       3.33      0.431
2013   77  77072515      10.40       8.14      -5.64       3.17      0.663
2013   77  77170164      10.37       8.00      -5.79       3.18      0.691
2013   77  77268273      10.33       7.55      -6.19       3.34      0.701
2013   77  77365039      10.32       7.00      -6.77       3.39      0.775
2013   77  77461968      10.28       7.40      -6.42       2.98      0.818
2013   77  77561617      10.27       7.39      -6.45       3.02      0.828
2013   77  77658554      10.27       7.88      -5.88       2.94      0.746
2013   77  77770523      10.26       8.25      -5.43       2.76      0.714
2013   77  77859601      10.26       8.60      -4.84       2.79      0.596
2013   77  77955679      10.25       8.48      -5.15       2.58      0.736
2013   77  78050890      10.18       8.67      -4.83       2.19      0.815
2013   77  78153078      10.11       8.75      -4.65       2.01      0.855
2013   77  78245945      10.13       8.92      -4.36       2.00      0.799
2013   77  78345765      10.15       9.29      -3.56       1.96      0.618
2013   77  78444882      10.17       9.49      -2.87       2.10      0.390
2013   77  78545429      10.14       9.16      -3.89       1.95      0.714
2013   77  78642109      10.10       8.99      -4.31       1.58      0.998
2013   77  78751867      10.04       8.76      -4.62       1.63      1.017
2013   77  78841765       9.99       8.68      -4.63       1.77      0.936
2013   77  78936984       9.94       8.56      -4.75       1.72      0.977
2013   77  79034632       9.92       8.49      -4.72       2.03      0.812
2013   77  79136710       9.89       8.66      -4.31       2.07      0.704
2013   77  79227320       9.80       8.61      -4.33       1.78      0.828
2013   77  79325617       9.73       7.81      -5.38       2.13      0.846
2013   77  79425437       9.72       7.67      -5.41       2.47      0.733
2013   77  79523734       9.71       7.75      -5.42       2.18      0.843
2013   77  79621312       9.73       7.71      -5.41       2.15      0.844
2013   77  79733281       9.79       7.18      -6.02       2.67      0.787
2013   77  79817898       9.79       7.13      -5.96       3.07      0.657
2013   77  79919898       9.81       7.20      -5.70       3.44      0.530
2013   77  80017367       9.80       6.98      -5.90       3.52      0.547
2013   77  80119554       9.77       6.97      -5.82       3.56      0.526
2013   77  80215492       9.75       6.27      -5.72       4.75      0.303
2013   77  80310710       9.75       6.13      -5.88       4.78      0.316
2013   77  80407648       9.75       6.59      -5.74       4.25      0.375
2013   77  80508835       9.73       7.28      -5.50       3.36      0.520
2013   77  80607117       9.71       7.00      -5.97       3.10      0.657
2013   77  80717703       9.68       7.06      -6.27       2.12      1.038
2013   77  80802992       9.64       7.06      -6.32       1.54      1.284
2013   77  80905140       9.60       6.24      -4.10       5.89      0.072
2013   77  80997250       9.61       7.26      -5.08       3.70      0.370
2013   77  81095507       9.64       7.62      -5.49       2.13      0.880
2013   77  81194617       9.64       7.50      -5.38       2.76      0.644
2013   77  81292906       9.63       7.37      -5.60       2.65      0.713
2013   77  81390382       9.62       7.39      -5.62       2.54      0.746
2013   77  81490210       9.63       7.25      -6.01       1.97      1.031
2013   77  81585429       9.61       7.30      -6.10       1.34      1.341
2013   77  81700617       9.59       7.17      -6.25       1.26      1.411
2013   77  81785906       9.58       7.34      -6.07       1.00      1.524
2013   77  81884906       9.62       7.17      -6.36       0.74      1.724
2013   77  81981671       9.68       6.99      -6.67       0.49      1.940
2013   77  82082312       9.67       7.22      -6.41       0.45      1.921
2013   77  82176710       9.67       7.06      -6.58       0.29      2.047
2013   77  82275007       9.67       6.87      -6.79       0.30      2.036
2013   77  82373476       9.65       7.19      -6.40       0.68      1.771
2013   77  82468515       9.63       7.03      -6.53       0.82      1.700
2013   77  82570054       9.64       6.79      -6.82       0.47      1.910
2013   77  82680460       9.71       6.71      -6.88      -0.91      2.877
2013   77  82766460       9.65       6.78      -6.72      -1.36      3.178
2013   77  82864929       9.65       6.61      -6.94      -1.08      2.960
2013   77  82963054       9.67       6.85      -6.64      -1.56      3.370
2013   77  83056015       9.57       6.19      -6.69      -2.89      4.189
2013   77  83161164       9.51       6.48      -6.72      -1.73      3.432
2013   77  83255742       9.47       7.13      -6.18       0.30      1.895
2013   77  83356390       9.44       7.17      -6.11       0.49      1.789
2013   77  83663554       9.37       7.12      -6.04       0.76      1.598
2013   77  83747843       9.35       7.17      -5.90       1.09      1.390
2013   77  83846312       9.21       7.40      -4.12       3.24      0.289
2013   77  83945999       9.22       7.45      -4.35       3.11      0.347
2013   77  84042789       9.29       7.49      -3.58       4.14      0.120
2013   77  84141187       9.33       7.09      -5.45       2.55      0.678
2013   77  84239476       9.39       7.04      -5.72       2.39      0.784
2013   77  84337765       9.39       7.03      -5.85       2.12      0.903
2013   77  84438312       9.36       7.22      -5.80       1.36      1.222
2013   77  84532820       9.31       7.29      -5.69       1.05      1.361
2013   77  84645640       9.28       7.17      -5.85       0.14      1.926
2013   77  84730046       9.29       7.13      -5.93      -0.35      2.263
2013   77  85021210       9.26       7.23      -5.77      -0.11      2.063
2013   77  85316078       9.23       7.28      -5.66      -0.15      2.080
2013   77  85414374       9.19       7.61      -5.08      -0.77      2.586
2013   77  85512664       9.14       7.73      -4.71      -1.03      2.868
2013   77  85626171       9.08       7.50      -5.07      -0.49      2.317
2013   77  85709249       9.10       7.45      -5.22      -0.34      2.178
2013   77  85805828       9.13       7.45      -5.25      -0.32      2.158
2013   77  85908898       9.12       7.24      -5.48       0.76      1.424
2013   77  86007195       9.11       7.23      -5.49       0.76      1.429
2013   77  86103945       9.10       7.19      -5.48       1.07      1.249
2013   77  86203773       9.12       7.10      -5.60       1.15      1.228
2013   77  86303468       9.06       6.26      -5.92       2.64      0.676
2013   78    201549       9.03       6.59      -5.99       1.45      1.114
2013   78    293698       9.03       6.76      -5.76       1.56      1.043
2013   78    391989       9.00       6.64      -5.84       1.61      1.021
2013   78    490281       8.99       6.63      -5.80       1.77      0.947
2013   78    590109       9.02       6.73      -5.72       1.82      0.913
2013   78    688259       9.02       6.66      -5.82       1.76      0.947
2013   78    785156       9.00       6.91      -5.55       1.29      1.105
2013   78    881911       8.96       6.89      -5.55       1.33      1.060
2013   78    978667       8.85       6.38      -5.73       2.12      0.762
2013   78   1087710       8.81       6.29      -5.65       2.44      0.650
2013   78   1178323       8.85       6.22      -5.64       2.74      0.564
2013   78   1273542       8.90       6.15      -5.75       2.86      0.556
2013   78   1371834       8.90       6.39      -5.67       2.46      0.654
2013   78   1473197       8.88       6.68      -5.49       1.99      0.783
2013   78   1569812       8.86       6.54      -5.44       2.49      0.615
2013   78   1668958       8.86       6.69      -5.25       2.43      0.605
2013   78   1765000       8.89       6.99      -5.17       1.80      0.814
2013   78   1866364       8.88       7.25      -4.95       1.25      1.018
2013   78   1964655       8.82       7.03      -5.13       1.02      1.146
2013   78   2070485       8.79       7.28      -4.90       0.09      1.662
2013   78   2159562       8.79       7.17      -5.02      -0.69      2.220
2013   78   2256282       8.75       7.09      -5.10      -0.51      2.060
2013   78   2354574       8.73       7.00      -5.18      -0.51      2.042
2013   78   2452865       8.72       6.74      -5.52       0.10      1.624
2013   78   2552693       8.74       6.85      -5.43      -0.30      1.869
2013   78   2652520       8.72       6.77      -5.48      -0.07      1.725
2013   78   2752348       8.72       6.74      -5.49      -0.55      2.015
2013   78   2850639       8.71       6.66      -5.54      -0.93      2.265
2013   78   2948931       8.70       6.65      -5.44      -1.28      2.510
2013   78   3054901       8.68       6.76      -5.21      -1.50      2.693
2013   78   3143261       8.67       6.80      -5.28      -0.06      1.688
2013   78   3245518       8.57       6.62      -5.24       1.42      0.876
2013   78   3345204       8.54       6.54      -5.09       1.85      0.710
2013   78   3443496       8.54       6.43      -5.41       1.44      0.902
2013   78   3538715       8.57       6.38      -5.56       1.30      0.983
2013   78   3637007       8.57       6.31      -5.54       1.65      0.839
2013   78   3736835       8.49       6.16      -5.42       2.21      0.634
2013   78   3835126       8.51       6.25      -5.33       2.20      0.626
2013   78   3931882       8.48       6.25      -5.30       2.15      0.630
2013   78   4040211       8.39       6.38      -4.51       3.04      0.307
2013   78   4130001       8.30       5.70      -5.60       2.23      0.623
2013   78   4229829       8.31       5.45      -5.92       2.08      0.712
2013   78   4325902       8.36       5.50      -5.94       2.03      0.737
2013   78   4421804       8.39       5.72      -5.86       1.79      0.799
2013   78   4519383       8.35       6.20      -4.99       2.49      0.481
